time_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_cmd_torque_nm,right_cmd_torque_nm,left_actual_torque_nm,right_actual_torque_nm
12.1800,0.2851,82.6462,13.2756,-85.9491,-1.4401,1.4401,-2.6033,2.6736
12.1900,1.1255,81.5475,12.5230,-53.0511,-1.2907,1.2907,-2.6033,2.6736
12.2000,1.9275,68.3029,12.0506,-27.5385,-1.1541,1.1541,-2.5737,2.5461
12.2100,2.6471,57.1335,11.6441,-29.8578,-1.0303,1.0303,-2.5737,2.5461
12.2200,3.3887,58.9035,11.0838,-48.7787,-0.9102,0.9102,-2.5737,2.5461
12.2300,4.2566,74.5895,10.3862,-64.0985,-0.7850,0.7850,-2.5737,2.5461
12.2400,5.2454,87.2849,9.6556,-69.5917,-0.6521,0.6521,-1.9190,1.8947
12.2500,6.2232,90.8859,8.9525,-65.6854,-0.5149,0.5149,-1.9190,1.8947
12.2600,7.3108,112.1872,8.2823,-59.0326,-0.3728,0.3728,-1.7973,1.7769
12.2700,8.6786,141.8503,7.6451,-54.3329,-0.2204,0.2204,-1.7973,1.7769
12.2800,10.2222,154.4846,7.0024,-54.5160,-0.0559,0.0559,-1.5087,1.5262
12.2900,11.7493,148.8693,6.3322,-55.6757,0.1168,-0.1168,-1.5087,1.5262
12.3000,13.2270,145.2072,5.6511,-54.6991,0.2936,-0.2936,-1.1003,1.1255
12.3100,14.6332,138.1271,4.9754,-51.7084,0.4708,-0.4708,-1.1003,1.1255
12.3200,15.9021,126.5305,4.3547,-44.4452,0.6427,-0.6427,-1.1003,1.1255
12.3300,17.0557,116.0934,3.8109,-37.9755,0.8053,-0.8053,-1.1003,1.1255
12.3400,18.1269,108.8913,3.3110,-36.5106,0.9581,-0.9581,-0.8460,0.8461
12.3500,19.0168,106.2057,2.7836,-40.2338,1.0998,-1.0998,-0.8460,0.8461
12.3600,19.8902,107.1213,2.1959,-46.6425,1.2354,-1.2354,-0.8460,0.8461
12.3700,20.8240,106.5720,1.5202,-51.7694,1.3708,-1.3708,-0.8460,0.8461
12.3800,21.7743,101.9333,0.8171,-51.5863,1.5074,-1.5074,-0.5123,0.5203
12.3900,22.6532,95.5856,0.1744,-45.9711,1.6408,-1.6408,-0.5123,0.5203
12.4000,23.4717,90.3366,-0.3969,-41.7596,1.7683,-1.7683,-0.3088,0.2257
12.4100,24.2408,85.5148,-0.9297,-41.7596,1.8893,-1.8893,-0.3088,0.2257
12.4200,24.9549,79.9606,-1.4791,-44.1400,2.0049,-2.0049,-0.3088,0.2257
12.4300,25.6360,79.4724,-2.0064,-41.9427,2.1152,-2.1152,0.0804,-0.1549
12.4400,26.3501,85.6979,-2.4843,-37.7313,2.2213,-2.2213,0.0804,-0.1549
12.4500,27.0423,82.8293,-2.9293,-37.1210,2.3231,-2.3231,1.2977,-1.3664
12.4600,27.5806,70.5002,-3.3358,-33.7640,2.4166,-2.4166,1.2977,-1.3664
12.4700,27.9926,59.6970,-3.7093,-31.7499,2.5005,-2.5005,1.2977,-1.3664
12.4800,28.3277,50.7858,-4.0883,-31.8109,2.5760,-2.5760,1.3903,-1.3945
12.4900,28.5529,32.7805,-4.5058,-34.4965,2.6443,-2.6443,1.3903,-1.3945
12.5000,28.5584,5.8640,-4.9617,-37.6093,2.7032,-2.7032,1.4481,-1.4036
12.5100,28.3442,-16.0477,-5.4561,-41.5155,2.7514,-2.7514,1.4481,-1.4036
12.5200,27.9486,-31.9778,-5.9175,-38.2196,2.7869,-2.7869,2.0929,-2.1240
12.5300,27.4762,-35.3958,-6.3240,-33.5199,2.8103,-2.8103,2.0929,-2.1240
12.5400,27.0972,-22.9446,-6.7195,-32.9706,2.8276,-2.8276,2.2231,-2.2265
12.5500,26.9764,6.9626,-7.0931,-30.1630,2.8467,-2.8467,2.2231,-2.2265
12.5600,27.3059,54.9973,-7.4172,-25.5853,2.8772,-2.8772,2.3876,-2.4065
12.5700,28.0146,84.4772,-7.7083,-23.9374,2.9241,-2.9241,2.3876,-2.4065
12.5800,28.6957,66.2277,-7.9775,-23.2660,2.9804,-2.9804,2.6245,-2.6505
12.5900,28.9869,26.2497,-8.3565,-25.4633,3.0364,-3.0364,2.6245,-2.6505
12.6000,28.8550,-6.7703,-8.6751,-27.5995,3.0795,-3.0795,2.7204,-2.7706
12.6100,28.4430,-21.5408,-9.0157,-29.1864,3.1077,-3.1077,2.7204,-2.7706
12.6200,28.0860,-13.1790,-9.3672,-29.7357,3.1276,-3.1276,2.8186,-2.7993
12.6300,27.8717,-12.6297,-9.7792,-27.2333,3.1471,-3.1471,2.8186,-2.7993
12.6400,27.5147,-42.9031,-10.1418,-22.3505,3.1614,-3.1614,2.8929,-2.8871
12.6500,26.8665,-79.1580,-10.4055,-12.1576,3.1619,-3.1619,2.8929,-2.8871
12.6600,25.8063,-122.3099,-10.5373,1.3312,3.1388,-3.1388,2.8929,-2.8871
12.6700,24.3177,-150.2640,-10.5153,16.1017,3.0842,-3.0842,2.8929,-2.8871
12.6800,22.9279,-108.9432,-10.3450,32.2150,3.0063,-3.0063,2.9145,-2.9457
12.6900,22.2742,-12.9349,-9.9715,54.0045,2.9260,-2.9260,2.9145,-2.9457
12.7000,22.4994,66.4719,-9.3068,87.1466,2.8589,-2.8589,2.9145,-2.9457
12.7100,23.1257,83.9890,-8.2302,131.2140,2.7998,-2.7998,2.9145,-2.9457
12.7200,23.4333,29.4846,-6.6481,179.1876,2.7233,-2.7233,3.0113,-3.0561
12.7300,22.8949,-65.8524,-5.3737,102.5275,2.6214,-2.6214,3.0113,-3.0561
12.7400,21.6205,-124.5071,-5.6978,-50.3656,2.5284,-2.5284,3.0113,-3.0561
12.7500,19.9945,-143.0618,-5.9999,6.8854,2.4313,-2.4313,3.0113,-3.0561
12.7600,18.2148,-147.3953,-5.6484,52.1735,2.3080,-2.3080,3.1119,-3.1049
12.7700,16.5119,-138.3621,-5.1100,75.4889,2.1634,-2.1634,3.1119,-3.1049
12.7800,15.1386,-106.0745,-4.1542,118.8849,2.0010,-2.0010,3.1119,-3.1049
12.7900,14.3091,-56.0867,-2.9732,132.1295,1.8349,-1.8349,3.0136,-3.0280
12.8000,13.9466,-16.5359,-1.6768,144.7028,1.6759,-1.6759,3.0136,-3.0280
12.8100,13.8257,-3.2913,-0.4518,133.2281,1.5305,-1.5305,2.8694,-2.8255
12.8200,13.7104,-5.5496,0.5974,116.5045,1.3996,-1.3996,2.8694,-2.8255
12.8300,13.5346,-13.4232,1.5642,108.9972,1.2790,-1.2790,2.8694,-2.8255
12.8400,13.1501,-30.6961,2.5035,108.8141,1.1604,-1.1604,2.5333,-2.4784
12.8500,12.5843,-52.4246,3.4923,111.8658,1.0366,-1.0366,2.5333,-2.4784
12.8600,11.9196,-60.1151,4.4755,109.6686,0.9067,-0.9067,2.4219,-2.3601
12.8700,11.2824,-56.2088,5.5082,117.6031,0.7720,-0.7720,2.4219,-2.3601
12.8800,10.6452,-58.2230,6.5684,116.4435,0.6334,-0.6334,1.9453,-1.9734
12.8900,10.0354,-53.7064,7.5737,109.9738,0.4945,-0.4945,1.9026,-1.8690
12.9000,9.5136,-44.0628,8.6119,112.9645,0.3570,-0.3570,1.9026,-1.8690
12.9100,9.0577,-44.1849,9.6666,113.1476,0.2219,-0.2219,1.9026,-1.8690
12.9200,8.5138,-54.0726,10.7267,114.7955,0.0858,-0.0858,1.4354,-1.4512
12.9300,7.9261,-56.8192,11.8419,120.5328,-0.0537,0.0537,1.4354,-1.4512
12.9400,7.2724,-64.8758,13.0009,122.5470,-0.1985,0.1985,1.0707,-1.0962
12.9500,6.5308,-70.5521,14.1490,120.5939,-0.3488,0.3488,1.0707,-1.0962
12.9600,5.8057,-63.1058,15.2311,119.1901,-0.5005,0.5005,0.8554,-0.8339
12.9700,5.1960,-49.8611,16.3737,120.7770,-0.6513,0.6513,0.8554,-0.8339
12.9800,4.6357,-45.5276,17.5548,123.7067,-0.8010,0.8010,0.6519,-0.6844
12.9900,4.1028,-43.6966,18.7413,122.3639,-0.9492,0.9492,0.6519,-0.6844
13.0000,3.5700,-45.4666,19.9003,120.7770,-1.0953,1.0953,0.4291,-0.5112
13.0100,2.9932,-49.0677,21.0374,117.8473,-1.2405,1.2405,0.4291,-0.5112
13.0200,2.3780,-53.3401,22.1141,111.0114,-1.3843,1.3843,0.4291,-0.5112
13.0300,1.7847,-51.3260,23.1138,101.4899,-1.5243,1.5243,0.4291,-0.5112
13.0400,1.2848,-41.6214,24.0147,89.5880,-1.6563,1.6563,-0.1570,0.1812
13.0500,0.8619,-35.7620,24.7783,73.6578,-1.7768,1.7768,-0.1570,0.1812
13.0600,0.4718,-32.7103,25.3111,49.6100,-1.8826,1.8826,-0.1570,0.1812
13.0700,0.1423,-27.0950,25.6077,27.2711,-1.9706,1.9706,-0.1570,0.1812
13.0800,-0.1709,-28.8040,25.7725,18.1769,-2.0427,2.0427,-0.3939,0.3434
13.0900,-0.5224,-33.0765,25.8824,13.9655,-2.1039,2.1039,-0.3939,0.3434
13.1000,-0.9454,-40.8890,26.0032,16.4679,-2.1603,2.1603,-1.1026,1.0840
13.1100,-1.4013,-43.8797,26.1076,14.0875,-2.2138,2.2138,-1.1026,1.0840
13.1200,-1.8353,-41.9876,26.1790,13.0499,-2.2640,2.2640,-1.3677,1.3298
13.1300,-2.2638,-42.8421,26.2944,20.9235,-2.3130,2.3130,-1.3677,1.3298
13.1400,-2.7032,-43.0252,26.4647,21.9000,-2.3628,2.3628,-1.3677,1.3298
13.1500,-3.0932,-36.7996,26.6075,17.3834,-2.4111,2.4111,-1.3677,1.3298
13.1600,-3.4832,-33.9310,26.7888,27.5763,-2.4593,2.4593,-1.9463,1.9624
13.1700,-3.8623,-33.0765,27.0689,35.0836,-2.5097,2.5097,-1.9674,1.9837
13.1800,-4.1534,-32.0999,27.2831,25.7452,-2.5574,2.5574,-1.9674,1.9837
13.1900,-4.4610,-33.5648,27.3875,12.3785,-2.6008,2.6008,-1.9674,1.9837
13.2000,-4.8126,-37.3489,27.4260,6.7633,-2.6409,2.6409,-1.9674,1.9837
13.2100,-5.2026,-40.5838,27.5248,18.7872,-2.6815,2.6815,-2.0468,2.0886
13.2200,-5.6640,-40.5228,27.6567,22.6935,-2.7254,2.7254,-2.3096,2.3113
13.2300,-6.0760,-33.9920,27.6237,6.0309,-2.7657,2.7657,-2.3096,2.3113
13.2400,-6.4276,-29.5975,27.2941,-21.0077,-2.7943,2.7943,-2.3096,2.3113
13.2500,-6.7901,-32.3441,26.6954,-46.0321,-2.8086,2.8086,-2.3096,2.3113
13.2600,-7.1966,-36.3724,25.7945,-81.7377,-2.8066,2.8066,-2.4506,2.4004
13.2700,-7.6306,-38.3865,24.5970,-112.5604,-2.7867,2.7867,-2.4506,2.4004
13.2800,-8.0316,-33.0154,23.2402,-118.1146,-2.7493,2.7493,-2.5582,2.4492
13.2900,-8.3117,-20.8084,22.1800,-93.0902,-2.7041,2.7041,-2.5582,2.4492
13.3000,-8.4491,-4.8782,21.5373,-58.9716,-2.6604,2.6604,-2.6720,2.6596
13.3100,-8.3831,15.3854,21.3231,-27.1112,-2.6233,2.6233,-2.6720,2.6596
13.3200,-8.0481,44.9875,21.3066,-12.5238,-2.5883,2.5883,-2.6720,2.6596
13.3300,-7.2351,96.2570,21.1198,-20.3973,-2.5366,2.5366,-2.6720,2.6596
13.3400,-6.0376,125.3098,20.6804,-37.9144,-2.4560,2.4560,-2.6720,2.6596
13.3500,-4.8236,121.6476,19.9772,-57.1405,-2.3483,2.3483,-2.7500,2.8054
13.3600,-3.6041,125.8591,19.0159,-87.9633,-2.2152,2.2152,-2.8162,2.7657
13.3700,-2.5714,95.2194,17.6646,-120.5560,-2.0595,2.0595,-2.8162,2.7657
13.3800,-2.0056,38.8229,16.2639,-128.7958,-1.9005,1.9005,-2.7509,2.7517
13.3900,-1.5771,45.7809,14.7917,-113.9642,-1.7408,1.7408,-2.7509,2.7517
13.4000,-0.8300,75.8713,13.7480,-76.3055,-1.5831,1.5831,-2.5841,2.6657
13.4100,0.0873,86.9186,13.1987,-35.1678,-1.4354,1.4354,-2.5841,2.6657
13.4200,0.9662,76.2985,12.8856,-17.7728,-1.3022,1.3022,-2.4943,2.4967
13.4300,1.7298,66.2277,12.5615,-24.9750,-1.1818,1.1818,-2.4943,2.4967
13.4400,2.5867,72.0261,12.0671,-43.9569,-1.0625,1.0625,-2.3618,2.3418
13.4500,3.5151,72.5143,11.3859,-67.0892,-0.9366,0.9366,-2.3618,2.3418
13.4600,4.4764,77.3972,10.4850,-88.0243,-0.7993,0.7993,-2.1568,2.1454
13.4700,5.6299,102.2995,9.5732,-88.0243,-0.6483,0.6483,-2.1568,2.1454
13.4800,6.9318,119.8166,8.8316,-68.6151,-0.4887,0.4887,-2.1568,2.1454
13.4900,8.3161,132.0847,8.2713,-50.9760,-0.3262,0.3262,-1.9073,1.8550
13.5000,9.8047,144.1086,7.7879,-43.2245,-0.1611,0.1611,-1.4199,1.4097
13.5100,11.3153,144.9631,7.3100,-40.7220,0.0061,-0.0061,-1.4199,1.4097
13.5200,12.8040,145.7565,6.8101,-39.2572,0.1744,-0.1744,-1.3132,1.3310
13.5300,14.2048,135.1974,6.3267,-36.6327,0.3403,-0.3403,-1.3132,1.3310
13.5400,15.4242,118.2907,5.8598,-37.0599,0.4988,-0.4988,-1.0223,1.0687
13.5500,16.5009,105.4123,5.3489,-42.7362,0.6495,-0.6495,-1.0223,1.0687
13.5600,17.4842,98.0881,4.7612,-48.4125,0.7943,-0.7943,-0.8328,0.7845
13.5700,18.4345,97.7219,4.1569,-46.2152,0.9347,-0.9347,-0.8328,0.7845
13.5800,19.2530,100.4074,3.6186,-39.1962,1.0665,-1.0665,-0.3337,0.3544
13.5900,20.1978,96.8674,3.0913,-40.4169,1.1956,-1.1956,-0.2256,0.1915
13.6000,21.0712,90.5807,2.5145,-45.2386,1.3222,-1.3222,-0.2256,0.1915
13.6100,21.8677,85.5148,1.9047,-47.4969,1.4459,-1.4459,-0.2256,0.1915
13.6200,22.5928,81.4865,1.3060,-45.7269,1.5653,-1.5653,0.1062,-0.1409
13.6300,23.2520,76.1765,0.7457,-43.7738,1.6789,-1.6789,0.1062,-0.1409
13.6400,23.8837,76.0544,0.2128,-42.6752,1.7870,-1.7870,0.7652,-0.8339
13.6500,24.5484,75.0778,-0.3145,-42.2479,1.8920,-1.8920,0.7652,-0.8339
13.6600,25.1801,68.7302,-0.8528,-42.9193,1.9944,-1.9944,0.7652,-0.8339
13.6700,25.7734,66.8381,-1.3472,-37.9755,2.0927,-2.0927,1.0660,-1.0980
13.6800,26.3227,66.5329,-1.7153,-25.4633,2.1833,-2.1833,1.1750,-1.2712
13.6900,26.7182,48.3444,-2.0284,-24.0594,2.2632,-2.2632,1.1750,-1.2712
13.7000,26.7786,12.4557,-2.4349,-33.5199,2.3299,-2.3299,1.1750,-1.2712
13.7100,26.5314,-17.7567,-2.9183,-38.0365,2.3820,-2.3820,1.1750,-1.2712
13.7200,26.1744,-24.9588,-3.4181,-40.0507,2.4221,-2.4221,1.5853,-1.5756
13.7300,25.9436,-7.3807,-3.9345,-43.1635,2.4579,-2.4579,1.5853,-1.5756
13.7400,26.0260,28.5690,-4.4619,-43.7128,2.4991,-2.4991,1.6803,-1.6891
13.7500,26.3776,50.7248,-4.9562,-37.6093,2.5500,-2.5500,1.8495,-1.8105
13.7600,26.7456,49.2599,-5.3682,-30.0409,2.6054,-2.6054,1.8495,-1.8105
13.7700,27.1027,52.1286,-5.6649,-18.2611,2.6602,-2.6602,1.8495,-1.8105
13.7800,27.5037,48.5886,-5.8516,-6.6644,2.7126,-2.7126,2.0990,-2.0899
13.7900,27.7674,36.3205,-6.0219,-7.7020,2.7593,-2.7593,2.0990,-2.0899
13.8000,27.9157,30.8884,-6.2416,-15.8197,2.8006,-2.8006,2.0990,-2.0899
13.8100,27.8223,5.6808,-6.5493,-23.9984,2.8347,-2.8347,2.0990,-2.0899
13.8200,27.4982,-10.4935,-6.9887,-33.2147,2.8618,-2.8618,2.0990,-2.0899
13.8300,27.2620,0.1877,-7.5490,-45.5438,2.8900,-2.8900,2.4741,-2.4711
13.8400,27.2016,4.5822,-8.1038,-48.4735,2.9232,-2.9232,2.4741,-2.4711
13.8500,27.0368,-22.5784,-8.6476,-36.6937,2.9567,-2.9567,2.5131,-2.5339
13.8600,26.5918,-58.1619,-9.0102,-18.9325,2.9780,-2.9780,2.5131,-2.5339
13.8700,25.7349,-102.5345,-9.1750,0.0494,2.9750,-2.9750,2.5131,-2.5339
13.8800,24.3396,-136.6531,-9.1860,14.5148,2.9371,-2.9371,2.7143,-2.7151
13.8900,22.9938,-107.2342,-9.1146,21.2286,2.8744,-2.8744,2.7143,-2.7151
13.9000,22.3401,-13.6673,-8.9772,28.7360,2.8110,-2.8110,2.7143,-2.7151
13.9100,22.5873,69.4016,-8.7245,41.6754,2.7676,-2.7676,2.8195,-2.8762
13.9200,23.1806,82.4631,-8.3071,59.0704,2.7422,-2.7422,2.8609,-2.8499
13.9300,23.4003,25.0290,-7.6754,83.0573,2.7130,-2.7130,2.9441,-2.9329
13.9400,22.7631,-72.5052,-6.7415,114.7345,2.6500,-2.6500,2.9441,-2.9329
13.9500,21.4447,-124.9344,-5.4232,152.8204,2.5351,-2.5351,2.9441,-2.9329
13.9600,19.9561,-124.0189,-3.9785,150.3790,2.3769,-2.3769,2.9887,-2.9701
13.9700,18.4565,-119.2581,-3.3028,40.1495,2.2108,-2.2108,2.9887,-2.9701
13.9800,17.0063,-111.5677,-3.6049,-21.7401,2.0685,-2.0685,2.9887,-2.9701
13.9900,15.8142,-90.5106,-3.6434,23.9142,1.9412,-1.9412,2.7523,-2.7578
14.0000,14.9518,-63.4109,-3.1215,79.4562,1.8168,-1.8168,2.7523,-2.7578
14.0100,14.4904,-23.9822,-2.1053,122.1808,1.6912,-1.6912,2.7133,-2.7505
14.0200,14.3146,-7.9910,-0.9572,127.4908,1.5690,-1.5690,2.7133,-2.7505
14.0300,14.1169,-15.4984,0.1085,119.4952,1.4508,-1.4508,2.7133,-2.7505
14.0400,13.8038,-24.2264,1.0258,105.3961,1.3364,-1.3364,2.7133,-2.7505
14.0500,13.3918,-32.8934,1.8278,93.0670,1.2251,-1.2251,2.4139,-2.3174
14.0600,12.8589,-46.4432,2.6738,102.1002,1.1112,-1.1112,2.4139,-2.3174
14.0700,12.2382,-54.7440,3.6296,111.7438,0.9900,-0.9900,2.4139,-2.3174
14.0800,11.5900,-57.7957,4.6129,110.6451,0.8622,-0.8622,2.0812,-2.0606
14.0900,10.9913,-50.5325,5.5687,107.4713,0.7323,-0.7323,1.9237,-1.9008
14.1000,10.5024,-40.7059,6.5684,113.0255,0.6028,-0.6028,1.9237,-1.9008
14.1100,10.0904,-32.5272,7.5847,110.9503,0.4752,-0.4752,1.9237,-1.9008
14.1200,9.7333,-31.1234,8.5679,107.1661,0.3515,-0.3515,1.6788,-1.6537
14.1300,9.3653,-37.1658,9.6006,113.2086,0.2288,-0.2288,1.6788,-1.6537
14.1400,8.8544,-49.8001,10.6883,115.1617,0.1012,-0.1012,1.6788,-1.6537
14.1500,8.2447,-60.9085,11.7759,113.8190,-0.0325,0.0325,1.6788,-1.6537
14.1600,7.6075,-61.2747,12.8526,111.4386,-0.1705,0.1705,1.2197,-1.1822
14.1700,6.9593,-58.9554,13.9018,110.1569,-0.3109,0.3109,1.2197,-1.1822
14.1800,6.3166,-56.5750,14.8466,109.9738,-0.4497,0.4497,1.2197,-1.1822
14.1900,5.7398,-48.5794,15.8024,112.7203,-0.5858,0.5858,0.9372,-0.9858
14.2000,5.2234,-42.3538,16.8901,113.6969,-0.7219,0.7219,0.9203,-0.9394
14.2100,4.7510,-42.0486,17.9667,110.4620,-0.8563,0.8563,0.9203,-0.9394
14.2200,4.2237,-43.0862,19.0269,109.1803,-0.9904,0.9904,0.3596,-0.3532
14.2300,3.6799,-46.6263,20.1256,112.4152,-1.1258,1.1258,0.3596,-0.3532
14.2400,3.1141,-49.6780,21.2517,112.5372,-1.2632,1.2632,0.2092,-0.1427
14.2500,2.5263,-51.2650,22.3063,102.8937,-1.4003,1.4003,0.2092,-0.1427
14.2600,1.9440,-49.3729,23.2292,90.0763,-1.5335,1.5335,0.2092,-0.1427
14.2700,1.4606,-37.4100,24.0092,77.3199,-1.6571,1.6571,-0.5795,0.5771
14.2800,1.0651,-33.3206,24.6684,70.4840,-1.7686,1.7686,-0.5795,0.5771
14.2900,0.6257,-40.8279,25.3276,72.5592,-1.8731,1.8731,-0.5795,0.5771
14.3000,0.2137,-35.2127,25.9373,62.6105,-1.9707,1.9707,-0.6792,0.7369
14.3100,-0.2258,-38.7527,26.3548,39.8444,-2.0595,2.0595,-0.6792,0.7369
14.3200,-0.7037,-39.0579,26.5361,15.1862,-2.1374,2.1374,-0.9926,0.9980
14.3300,-1.0498,-24.7147,26.4976,-6.2982,-2.1985,2.1985,-0.9926,0.9980
14.3400,-1.3409,-26.4847,26.3603,-13.7445,-2.2442,2.2442,-1.2991,1.2975
14.3500,-1.7529,-41.2552,26.3218,-2.2699,-2.2857,2.2857,-1.2991,1.2975
14.3600,-2.2528,-45.8328,26.3823,7.3126,-2.3294,2.3294,-1.2991,1.2975
14.3700,-2.7087,-40.2786,26.4756,7.6178,-2.3743,2.3743,-1.2991,1.2975
14.3800,-3.1262,-39.7293,26.5526,12.9279,-2.4183,2.4183,-1.7000,1.7672
14.3900,-3.5217,-39.3631,26.6844,21.2286,-2.4626,2.4626,-1.7000,1.7672
14.4000,-3.8733,-35.7010,26.8876,28.6749,-2.5076,2.5076,-1.8612,1.9026
14.4100,-4.2083,-31.3675,27.1293,29.2853,-2.5535,2.5535,-1.8612,1.9026
14.4200,-4.4775,-30.6351,27.2996,18.2990,-2.5964,2.5964,-1.9688,1.9239
14.4300,-4.8016,-37.2269,27.3930,11.8903,-2.6369,2.6369,-2.2706,2.3082
14.4400,-5.2740,-44.2459,27.4589,12.1954,-2.6792,2.6792,-2.2706,2.3082
14.4500,-5.8123,-49.8001,27.5578,16.8951,-2.7255,2.7255,-2.2706,2.3082
14.4600,-6.3617,-52.4246,27.6896,19.0924,-2.7756,2.7756,-2.2706,2.3082
14.4700,-6.8396,-44.3069,27.7226,8.1671,-2.8237,2.8237,-2.3618,2.3723
14.4800,-7.2021,-29.4144,27.5523,-11.1200,-2.8620,2.8620,-2.4337,2.4431
14.4900,-7.4878,-21.9070,27.1733,-30.4681,-2.8861,2.8861,-2.4337,2.4431
14.5000,-7.7569,-20.7474,26.5965,-51.4032,-2.8952,2.8952,-2.4966,2.5260
14.5100,-8.0206,-21.2357,25.7670,-78.1366,-2.8874,2.8874,-2.5817,2.6090
14.5200,-8.2788,-20.1370,24.7618,-93.3344,-2.8636,2.8636,-2.5817,2.6090
14.5300,-8.5040,-16.9022,23.8499,-77.5873,-2.8302,2.8302,-2.5817,2.6090
14.5400,-8.6908,-12.1414,23.3281,-38.5858,-2.7992,2.7992,-2.5817,2.6090
14.5500,-8.8061,-4.9393,23.1852,-11.1810,-2.7779,2.7779,-2.7048,2.7505
14.5600,-8.8391,4.3381,23.1907,-8.6176,-2.7646,2.7646,-2.7048,2.7505
14.5700,-8.6688,28.1418,23.0040,-30.6512,-2.7458,2.7458,-2.7048,2.7505
14.5800,-8.1195,70.6833,22.4711,-52.0135,-2.7035,2.7035,-2.8148,2.7718
14.5900,-7.1307,109.6237,21.7680,-57.9950,-2.6283,2.6283,-2.8148,2.7718
14.6000,-5.9497,122.2580,20.9715,-62.9999,-2.5229,2.5229,-2.8148,2.7718
14.6100,-4.6148,141.9113,20.0651,-75.5731,-2.3897,2.3897,-2.8172,2.9012
14.6200,-3.1536,147.9538,18.9280,-90.8319,-2.2278,2.2278,-2.8172,2.9012
14.6300,-2.1374,87.7731,17.6591,-102.5507,-2.0555,2.0555,-2.8172,2.9012
14.6400,-1.6815,40.2878,16.3847,-107.9218,-1.8918,1.8918,-2.8054,2.8469
14.6500,-1.1541,59.1476,15.1927,-97.3627,-1.7339,1.7339,-2.8054,2.8469
14.6600,-0.3082,87.7121,14.2204,-75.8173,-1.5766,1.5766,-2.8054,2.8469
14.6700,0.7135,99.4308,13.4678,-52.8680,-1.4206,1.4206,-2.8054,2.8469
14.6800,1.7627,92.2287,12.8911,-41.7596,-1.2696,1.2696,-2.6658,2.6505
14.6900,2.6746,71.9040,12.3143,-45.3607,-1.1258,1.1258,-2.6658,2.6505
14.7000,3.4162,52.6169,11.6496,-57.3846,-0.9894,0.9894,-2.5239,2.5248
14.7100,4.1742,60.0021,10.8806,-65.9296,-0.8545,0.8545,-2.5239,2.5248
14.7200,5.2070,92.5949,10.1884,-62.8168,-0.7149,0.7149,-2.4562,2.4418
14.7300,6.5363,124.5163,9.6006,-54.2108,-0.5665,0.5665,-2.4562,2.4418
14.7400,8.0524,145.5124,9.0953,-49.4501,-0.4093,0.4093,-1.9674,1.8379
14.7500,9.6619,155.1559,8.5844,-50.6097,-0.2435,0.2435,-1.9674,1.8379
14.7600,11.2989,158.8181,8.0461,-48.9618,-0.0705,0.0705,-1.5961,1.5000
14.7700,12.9578,163.1516,7.5078,-46.3983,0.1075,-0.1075,-1.5961,1.5000
14.7800,14.5893,159.1232,6.9859,-42.4310,0.2875,-0.2875,-1.2836,1.2609
14.7900,16.0340,139.3478,6.5135,-37.9144,0.4618,-0.4618,-1.2836,1.2609
14.8000,17.2919,123.4177,6.0521,-37.6093,0.6265,-0.6265,-1.2836,1.2609
14.8100,18.4400,113.6520,5.5577,-40.4169,0.7824,-0.7824,-0.9475,0.9229
14.8200,19.4452,109.9289,5.0413,-40.9662,0.9291,-0.9291,-0.7440,0.6741
14.8300,20.3351,109.8068,4.5140,-41.0272,1.0664,-1.0664,-0.7440,0.6741
14.8400,21.3733,107.7316,3.9372,-45.6659,1.2030,-1.2030,-0.2721,0.2733
14.8500,22.3401,100.3464,3.2835,-52.3187,1.3391,-1.3391,-0.0508,0.1257
14.8600,23.2026,92.1066,2.5914,-54.2719,1.4731,-1.4731,-0.0508,0.1257
14.8700,23.9826,87.4069,1.8992,-52.3798,1.6033,-1.6033,-0.0508,0.1257
14.8800,24.6582,78.9230,1.2565,-45.9711,1.7267,-1.7267,-0.0508,0.1257
14.8900,25.2460,72.8195,0.6852,-40.5389,1.8411,-1.8411,-0.0508,0.1257
14.9000,25.8338,72.3312,0.1854,-36.4496,1.9474,-1.9474,0.7995,-0.7954
14.9100,26.4106,67.7536,-0.2761,-36.0223,2.0468,-2.0468,0.8540,-0.7985
14.9200,26.9654,66.9601,-0.7759,-40.1727,2.1421,-2.1421,0.8540,-0.7985
14.9300,27.5257,68.1808,-1.3143,-40.8441,2.2357,-2.2357,0.8648,-0.9040
14.9400,27.9651,55.2414,-1.8416,-36.9379,2.3249,-2.3249,0.8648,-0.9040
14.9500,28.1519,31.1325,-2.3195,-34.3744,2.4030,-2.4030,1.3466,-1.3804
14.9600,28.0915,10.0754,-2.7205,-29.6747,2.4653,-2.4653,1.3466,-1.3804
14.9700,27.8608,-7.9910,-3.0611,-28.2709,2.5109,-2.5109,1.3466,-1.3804
14.9800,27.5147,-19.8929,-3.5060,-37.5482,2.5455,-2.5455,1.8057,-1.8288
14.9900,27.2455,-9.2728,-4.0169,-39.0131,2.5764,-2.5764,1.8057,-1.8288
15.0000,27.2565,21.4279,-4.4783,-34.0082,2.6107,-2.6107,1.9416,-1.9490
15.0100,27.4927,38.3957,-4.8958,-31.0785,2.6517,-2.6517,1.9416,-1.9490
15.0200,27.6520,28.6301,-5.3023,-31.2006,2.6948,-2.6948,1.9416,-1.9490
