time_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_cmd_torque_nm,right_cmd_torque_nm,left_actual_torque_nm,right_actual_torque_nm
48.4700,-1.4544,-93.2196,22.6951,124.9536,-1.6459,1.6459,0.8850,-0.8949
48.4800,-2.2289,-73.5052,24.0080,116.1646,-1.8391,1.8391,-0.0874,0.1562
48.4900,-2.8661,-62.7020,25.2714,113.7842,-2.0200,2.0200,-0.0874,0.1562
48.5000,-3.5473,-69.1107,26.4854,107.8027,-2.1923,2.1923,-0.3751,0.3251
48.5100,-4.2888,-76.8011,27.5676,94.6802,-2.3567,2.3567,-0.3751,0.3251
48.5200,-5.1183,-87.7875,28.4959,81.3745,-2.5142,2.5142,-0.3751,0.3251
48.5300,-6.0412,-95.9662,29.3144,73.0127,-2.6667,2.6667,-1.0255,1.0669
48.5400,-6.9475,-90.2289,30.0010,60.2563,-2.8119,2.8119,-1.4800,1.4512
48.5500,-7.7331,-77.1063,30.5943,52.2607,-2.9462,2.9462,-1.4800,1.4512
48.5600,-8.4691,-76.6180,31.1766,52.6880,-3.0716,3.0716,-1.8504,1.8459
48.5700,-9.2766,-80.0970,31.6764,41.2134,-3.1907,3.1907,-1.8504,1.8459
48.5800,-10.0512,-75.5804,31.9841,17.2266,-3.3000,3.3000,-1.8504,1.8459
48.5900,-10.7433,-66.0590,32.0500,-9.6289,-3.3944,3.3944,-1.8504,1.8459
48.6000,-11.3640,-58.8568,31.9017,-31.5405,-3.4714,3.4714,-1.8504,1.8459
48.6100,-11.9903,-60.1385,31.5556,-46.7383,-3.5322,3.5322,-2.6799,2.6828
48.6200,-12.6549,-65.3265,31.1381,-41.3062,-3.5814,3.5814,-2.8280,2.8469
48.6300,-13.3855,-72.7118,30.8030,-27.8174,-3.6266,3.6266,-2.8280,2.8469
48.6400,-14.1710,-77.6556,30.7096,-4.8682,-3.6765,3.6765,-3.1166,3.0683
48.6500,-14.9621,-74.4818,30.8909,5.4468,-3.7366,3.7366,-3.1166,3.0683
48.6600,-15.6652,-63.8617,30.8305,-26.5356,-3.7948,3.7948,-3.1166,3.0683
48.6700,-16.2639,-55.4388,30.3416,-54.7339,-3.8383,3.8383,-3.3840,3.3751
48.6800,-16.8133,-51.5326,29.6275,-76.0962,-3.8649,3.8649,-3.3840,3.3751
48.6900,-17.3406,-48.7250,28.4959,-111.1914,-3.8689,3.8689,-3.3840,3.3751
48.7000,-17.7636,-34.9310,26.8589,-171.8604,-3.8419,3.8419,-3.5772,3.5917
48.7100,-17.9284,-3.6810,24.7605,-212.4487,-3.7744,3.7744,-3.5772,3.5917
48.7200,-17.5933,54.9127,23.0357,-151.1084,-3.6748,3.6748,-3.6575,3.6521
48.7300,-16.5551,121.1359,22.4644,-38.9258,-3.5637,3.5637,-3.6575,3.6521
48.7400,-15.4949,95.1959,22.8819,34.0112,-3.4705,3.4705,-3.6575,3.6521
48.7500,-14.8687,54.4244,23.5191,42.3730,-3.4073,3.4073,-3.7995,3.8131
48.7600,-14.1491,69.0729,23.6290,-10.4834,-3.3478,3.3478,-3.7971,3.8747
48.7700,-13.3471,70.2325,22.7940,-109.1772,-3.2635,3.2635,-3.7971,3.8747
48.7800,-12.9516,23.9069,21.1021,-183.8843,-3.1510,3.1510,-3.7995,3.8393
48.7900,-12.8527,16.3995,19.0751,-204.2090,-3.0184,3.0184,-3.7995,3.8393
48.8000,-12.4187,54.6075,16.9877,-194.7485,-2.8606,2.8606,-3.7995,3.8393
48.8100,-11.8914,45.3912,15.4386,-121.2622,-2.6972,2.6972,-3.5165,3.5459
48.8200,-11.4080,44.7809,14.7959,-38.5596,-2.5557,2.5557,-3.4681,3.4447
48.8300,-10.6719,75.1764,14.5982,-15.7324,-2.4343,2.4343,-3.4681,3.4447
48.8400,-9.4634,123.7604,14.3730,-27.2681,-2.3123,2.3123,-3.3840,3.3263
48.8500,-7.7935,162.2125,13.9445,-52.1094,-2.1712,2.1712,-3.3840,3.3263
48.8600,-5.8599,183.9410,13.2304,-82.9321,-2.0015,2.0015,-3.1429,3.1433
48.8700,-3.7121,207.0734,12.3075,-103.0737,-1.8004,1.8004,-3.1429,3.1433
48.8800,-1.4214,221.1725,11.2144,-114.6094,-1.5690,1.5690,-2.7382,2.7163
48.8900,0.8198,205.6085,10.0499,-104.9048,-1.3163,1.3163,-2.7382,2.7163
48.9000,2.8138,176.6168,9.1490,-82.9321,-1.0638,1.0638,-2.5357,2.5553
48.9100,4.5826,157.1466,8.4129,-63.0347,-0.8227,0.8227,-2.5357,2.5553
48.9200,6.2196,147.1368,7.8086,-51.0107,-0.5967,0.5967,-2.3383,2.3204
48.9300,7.7357,140.1788,7.2868,-45.7617,-0.3869,0.3869,-2.3383,2.3204
48.9400,9.2134,141.4606,6.7814,-50.7666,-0.1897,0.1897,-2.0266,2.0148
48.9500,10.6855,142.5592,6.1717,-65.2319,0.0017,-0.0017,-2.0266,2.0148
48.9600,12.1083,136.5778,5.3862,-81.8945,0.1927,-0.1927,-1.5487,1.5525
48.9700,13.3058,124.0045,4.4908,-87.5098,0.3800,-0.3800,-1.5487,1.5525
48.9800,14.3824,113.4454,3.5954,-82.8101,0.5613,-0.5613,-1.0744,1.0760
48.9900,15.4371,102.9474,2.7549,-76.3403,0.7362,-0.7362,-1.0744,1.0760
49.0000,16.3874,93.3649,1.9914,-68.8330,0.9017,-0.9017,-0.5842,0.5923
49.0100,17.2499,87.3834,1.2663,-67.5513,1.0573,-1.0573,-0.5842,0.5923
49.0200,18.0299,82.8058,0.5467,-67.2461,1.2035,-1.2035,-0.5842,0.5923
49.0300,18.7000,76.2140,-0.1784,-67.6123,1.3407,-1.3407,-0.0780,-0.0012
49.0400,19.2054,66.0822,-0.9310,-70.3589,1.4680,-1.4680,0.1274,-0.2257
49.0500,19.5570,57.3541,-1.6835,-70.7251,1.5844,-1.5844,0.1274,-0.2257
49.0600,19.8097,52.8375,-2.3977,-68.5889,1.6898,-1.6898,0.1274,-0.2257
49.0700,19.9964,49.2365,-3.0733,-66.1475,1.7849,-1.7849,0.1274,-0.2257
49.0800,20.1228,44.8419,-3.7325,-63.7061,1.8709,-1.8709,0.1274,-0.2257
49.0900,20.1667,34.3439,-4.3972,-66.4526,1.9489,-1.9489,1.0255,-1.0535
49.1000,20.2162,28.6066,-5.0728,-67.0020,2.0218,-2.0218,1.0707,-1.0779
49.1100,20.3041,18.4137,-5.7485,-66.1475,2.0924,-2.0924,1.0707,-1.0779
49.1200,20.6062,35.6866,-6.4132,-62.6685,2.1669,-2.1669,1.3959,-1.4805
49.1300,21.3478,77.4347,-6.9350,-49.5459,2.2518,-2.2518,1.3959,-1.4805
49.1400,22.2541,90.4962,-7.3250,-39.4751,2.3441,-2.3441,1.3959,-1.4805
49.1500,23.1056,97.8204,-7.6876,-40.3906,2.4390,-2.4390,1.6281,-1.5738
49.1600,24.2152,118.0231,-8.2204,-49.6680,2.5471,-2.5471,1.6281,-1.5738
49.1700,25.2424,90.8014,-8.8411,-56.8701,2.6642,-2.6642,1.9651,-1.9490
49.1800,25.6269,18.2916,-9.4509,-63.9502,2.7699,-2.7699,2.0468,-2.0563
49.1900,25.2754,-40.7294,-10.2199,-71.1523,2.8532,-2.8532,2.0468,-2.0563
49.2000,24.6052,-56.5985,-11.0219,-68.5889,2.9142,-2.9142,2.2753,-2.1728
49.2100,24.1218,-34.9310,-11.6427,-49.3018,2.9599,-2.9599,2.2753,-2.1728
49.2200,23.8636,-36.7621,-11.9393,-19.6997,2.9921,-2.9921,2.2753,-2.1728
49.2300,23.4791,-65.9369,-11.9118,9.6582,3.0027,-3.0027,2.3937,-2.3528
49.2400,22.8254,-89.3134,-11.5932,40.8472,2.9836,-2.9836,2.5084,-2.5827
49.2500,21.6389,-136.9208,-10.9835,75.0879,2.9221,-2.9221,2.5084,-2.5827
49.2600,20.1722,-135.4559,-9.8409,141.0059,2.8095,-2.8095,2.6527,-2.6596
49.2700,19.2439,-45.2460,-7.5722,240.0049,2.6445,-2.6445,2.6527,-2.6596
49.2800,19.1065,27.6300,-5.9298,109.5728,2.4831,-2.4831,2.6527,-2.6596
49.2900,19.2054,33.9166,-5.9353,-12.2534,2.3774,-2.3774,2.6527,-2.6596
49.3000,19.0351,-10.4559,-5.6881,47.5610,2.2947,-2.2947,2.6527,-2.6596
49.3100,18.3430,-70.8197,-5.0563,71.1816,2.2024,-2.2024,3.0400,-2.9933
49.3200,17.0741,-119.7699,-4.5400,54.5190,2.0911,-2.0911,3.0315,-2.9579
49.3300,15.3932,-146.9916,-4.0896,57.4487,1.9573,-1.9573,3.0315,-2.9579
49.3400,13.7782,-127.6434,-3.2271,106.3989,1.7981,-1.7981,3.0315,-2.9579
49.3500,12.4543,-107.3187,-2.0186,128.3716,1.6196,-1.6196,3.0315,-2.9579
49.3600,11.2293,-97.6752,-0.7662,128.0054,1.4293,-1.4293,3.0315,-2.9579
49.3700,10.2516,-89.4965,0.5357,131.9727,1.2365,-1.2365,3.0315,-2.9579
49.3800,9.4935,-60.8099,1.8705,134.5972,1.0473,-1.0473,2.8068,-2.7981
49.3900,9.1529,-28.3392,3.2383,137.4048,0.8712,-0.8712,2.8068,-2.7981
49.4000,9.0156,-8.9911,4.5512,131.4233,0.7115,-0.7115,2.3820,-2.3406
49.4100,8.9442,-4.4135,5.9135,142.8979,0.5633,-0.5633,2.3820,-2.3406
49.4200,8.7629,-22.7850,7.2374,131.6064,0.4208,-0.4208,2.3923,-2.4187
49.4300,8.3070,-50.9833,8.4019,119.0332,0.2792,-0.2792,2.3923,-2.4187
49.4400,7.6368,-71.2469,9.5115,115.7983,0.1335,-0.1335,2.3923,-2.4187
49.4500,6.8348,-84.5526,10.6321,118.6060,-0.0187,0.0187,1.8527,-1.7995
49.4600,6.0768,-77.3505,11.7857,120.6812,-0.1750,0.1750,1.2826,-1.2206
49.4700,5.4341,-65.9979,12.9832,122.8784,-0.3319,0.3319,1.2826,-1.2206
49.4800,4.8518,-57.5751,14.2192,122.8784,-0.4884,0.4884,0.7924,-0.7015
49.4900,4.2640,-60.2606,15.4936,123.9771,-0.6456,0.6456,0.7924,-0.7015
49.5000,3.5884,-76.1908,16.8119,127.5171,-0.8069,0.8069,0.7924,-0.7015
49.5100,2.7369,-93.0975,18.1962,133.0103,-0.9776,0.9776,0.4174,-0.3928
49.5200,1.7536,-99.1400,19.4651,138.6255,-1.1549,1.1549,0.1419,-0.1257
49.5300,0.7978,-99.3842,20.7780,139.7852,-1.3367,1.3367,0.1419,-0.1257
49.5400,-0.1690,-98.8959,22.2172,138.2593,-1.5251,1.5251,-0.1819,0.1623
49.5500,-1.1303,-96.5155,23.7443,131.1792,-1.7197,1.7197,-0.5429,0.5002
49.5600,-2.0037,-84.2474,25.1945,119.3994,-1.9133,1.9133,-0.5429,0.5002
49.5700,-2.7068,-65.1434,26.5184,104.9341,-2.0976,2.0976,-0.5429,0.5002
49.5800,-3.2506,-52.2040,27.6664,88.2715,-2.2661,2.2661,-0.5429,0.5002
49.5900,-3.8109,-59.8944,28.6827,81.3745,-2.4208,2.4208,-0.5429,0.5002
49.6000,-4.5086,-74.2987,29.4682,75.8203,-2.5641,2.5641,-0.5429,0.5002
49.6100,-5.3106,-84.6136,30.2977,75.2710,-2.7037,2.7037,-0.5429,0.5002
49.6200,-6.1895,-89.6796,30.9678,73.1958,-2.8389,2.8389,-0.5429,0.5002
49.6300,-7.0739,-85.5292,31.5831,54.0308,-2.9699,2.9699,-1.2140,1.1486
49.6400,-7.8704,-74.6039,31.9456,30.3491,-3.0892,3.0892,-1.2140,1.1486
49.6500,-8.5955,-68.3173,32.0994,14.0527,-3.1933,3.1933,-1.2140,1.1486
49.6600,-9.3426,-72.7728,32.0445,-7.6147,-3.2830,3.2830,-1.5261,1.5000
49.6700,-10.0951,-75.0311,31.7643,-30.2588,-3.3575,3.3575,-1.7240,1.7104
49.6800,-10.7927,-70.2094,31.3414,-40.2686,-3.4168,3.4168,-1.7240,1.7104
49.6900,-11.4245,-61.6644,30.9788,-36.4233,-3.4655,3.4655,-1.7240,1.7104
49.7000,-12.0012,-52.5702,30.7591,-18.1128,-3.5089,3.5089,-1.7240,1.7104
49.7100,-12.5670,-55.0726,30.7701,7.8271,-3.5542,3.5542,-2.3002,2.3095
49.7200,-13.2372,-65.4486,30.8909,6.8506,-3.6064,3.6064,-2.3002,2.3095
49.7300,-13.9513,-67.0355,30.8635,-17.6855,-3.6606,3.6606,-2.8007,2.8023
49.7400,-14.5995,-62.2748,30.5833,-40.8179,-3.7081,3.7081,-3.1890,3.1940
49.7500,-15.2587,-65.5707,30.2043,-37.7661,-3.7489,3.7489,-3.1890,3.1940
49.7600,-16.0277,-74.9091,29.7923,-36.9116,-3.7874,3.7874,-3.4230,3.4215
49.7700,-16.8188,-73.3221,29.2155,-56.7480,-3.8206,3.8206,-3.4230,3.4215
49.7800,-17.4944,-61.7255,28.2212,-108.2617,-3.8365,3.8365,-3.4230,3.4215
49.7900,-18.0382,-49.3353,26.6612,-165.0854,-3.8226,3.8226,-3.5626,3.5581
49.8000,-18.4777,-36.2128,25.0737,-152.2681,-3.7844,3.7844,-3.6007,3.5996
49.8100,-18.7578,-19.3671,24.1563,-83.7256,-3.7423,3.7423,-3.6007,3.5996
49.8200,-18.7908,8.8312,23.9531,-34.4092,-3.7092,3.7092,-3.6707,3.7271
49.8300,-18.3788,61.9318,24.0849,-13.2910,-3.6789,3.6789,-3.6707,3.7271
49.8400,-17.3626,115.3986,24.1508,-22.3242,-3.6325,3.6325,-3.7957,3.7704
49.8500,-16.3573,92.3883,23.6344,-73.2886,-3.5602,3.5602,-3.7957,3.7704
49.8600,-15.6048,67.9742,22.4150,-128.5864,-3.4589,3.4589,-3.7957,3.7704
49.8700,-14.8028,75.7867,20.8329,-150.9863,-3.3267,3.3267,-3.8361,3.8345
49.8800,-13.9843,76.2750,19.2948,-129.0137,-3.1739,3.1739,-3.8361,3.8345
49.8900,-13.3526,56.6217,18.1962,-84.7021,-3.0238,3.0238,-3.8361,3.8345
49.9000,-12.9625,39.3488,17.2404,-67.7954,-2.8860,2.8860,-3.7473,3.7424
49.9100,-12.5011,54.0582,16.3835,-74.0820,-2.7569,2.7569,-3.7473,3.7424
49.9200,-11.8310,68.5846,15.5595,-77.9883,-2.6286,2.6286,-3.7473,3.7424
49.9300,-11.1004,70.3546,14.7795,-75.8521,-2.5004,2.5004,-3.7534,3.6978
49.9400,-10.3203,74.6881,14.0214,-77.3169,-2.3712,2.3712,-3.5889,3.5691
49.9500,-9.3041,102.8864,13.2688,-80.3076,-2.2347,2.2347,-3.5889,3.5691
49.9600,-7.8814,140.9723,12.3790,-79.7583,-2.0779,2.0779,-3.1734,3.1464
49.9700,-6.2224,158.3063,11.5440,-80.3687,-1.9020,1.9020,-3.1734,3.1464
49.9800,-4.4042,174.6027,10.6486,-88.2422,-1.7067,1.7067,-3.1734,3.1464
49.9900,-2.3772,193.0353,9.7258,-93.7964,-1.4915,1.4915,-3.1734,3.1464
50.0000,-0.2898,192.7301,8.8249,-88.1201,-1.2615,1.2615,-3.1734,3.1464
50.0100,1.6603,175.3351,8.0064,-75.2417,-1.0278,1.0278,-2.4670,2.4937
50.0200,3.4071,158.3063,7.2868,-64.1943,-0.8002,0.8002,-2.3523,2.3692
50.0300,5.0385,150.0665,6.6935,-54.0015,-0.5837,0.5837,-2.3523,2.3692
50.0400,6.5711,142.9254,6.1827,-50.8276,-0.3799,0.3799,-2.1131,2.0331
50.0500,8.0104,136.7609,5.6443,-56.2598,-0.1868,0.1868,-2.1131,2.0331
50.0600,9.3672,130.5963,5.0071,-67.9785,-0.0004,0.0004,-1.4814,1.4603
50.0700,10.6745,126.3849,4.2326,-80.6128,0.1838,-0.1838,-1.4814,1.4603
50.0800,11.9270,121.1359,3.3537,-88.0591,0.3678,-0.3678,-1.4814,1.4603
50.0900,13.0311,115.7037,2.4308,-87.0825,0.5488,-0.5488,-1.4814,1.4603
50.1000,14.0693,109.0509,1.5574,-77.0117,0.7242,-0.7242,-0.8390,0.7893
50.1100,15.0855,98.5529,0.7719,-66.3306,0.8927,-0.8927,-0.8390,0.7893
50.1200,15.9974,92.6324,0.0798,-58.5791,1.0508,-1.0508,-0.3784,0.3837
50.1300,16.8598,91.8390,-0.5959,-59.4336,1.2000,-1.2000,-0.3784,0.3837
50.1400,17.6618,88.9703,-1.3375,-67.6733,1.3433,-1.3433,-0.3784,0.3837
50.1500,18.3650,81.8292,-2.1505,-75.7300,1.4820,-1.4820,0.1100,-0.1458
50.1600,18.9472,75.1764,-2.9854,-76.5234,1.6148,-1.6148,0.3276,-0.3977
50.1700,19.3867,65.2887,-3.7709,-72.6172,1.7383,-1.7383,0.3276,-0.3977
50.1800,19.7218,59.0021,-4.5070,-68.9551,1.8512,-1.8512,0.7534,-0.7338
50.1900,20.0349,56.1945,-5.1278,-58.4570,1.9531,-1.9531,0.7534,-0.7338
50.2000,20.3260,48.6261,-5.6716,-53.4521,2.0449,-2.0449,0.7534,-0.7338
50.2100,20.6062,33.0621,-6.2264,-54.3066,2.1298,-2.1298,1.2009,-1.2377
50.2200,20.7875,14.3243,-6.7977,-55.7104,2.2079,-2.2079,1.3132,-1.3591
50.2300,21.0456,28.6676,-7.3854,-56.9922,2.2839,-2.2839,1.3132,-1.3591
50.2400,21.4906,53.5699,-7.9348,-52.6587,2.3625,-2.3625,1.5773,-1.6244
50.2500,21.9905,63.0914,-8.3852,-45.2124,2.4414,-2.4414,1.5773,-1.6244
50.2600,22.6441,88.4821,-8.7972,-37.5830,2.5235,-2.5235,1.8894,-1.8581
50.2700,23.6549,123.8214,-9.1323,-35.1416,2.6148,-2.6148,1.8894,-1.8581
50.2800,24.6437,92.3883,-9.4234,-37.6440,2.7104,-2.7104,1.8894,-1.8581
50.2900,25.0886,32.8790,-9.8574,-48.3252,2.7983,-2.7983,2.1333,-2.0728
50.3000,25.0447,-4.9017,-10.4561,-64.8657,2.8729,-2.8729,2.2034,-2.1240
50.3100,24.6711,-22.1136,-11.2142,-77.1948,2.9345,-2.9345,2.2034,-2.1240
50.3200,24.3965,-14.9725,-12.0491,-71.7627,2.9922,-2.9922,2.2034,-2.1240
50.3300,24.2152,-29.4379,-12.6204,-43.0151,3.0421,-3.0421,2.2034,-2.1240
50.3400,23.8252,-65.8148,-12.7578,-0.7788,3.0691,-3.0691,2.2034,-2.1240
50.3500,23.1330,-98.8348,-12.4282,47.9272,3.0598,-3.0598,2.5935,-2.6181
50.3600,21.6004,-176.2885,-11.6262,102.6758,2.9904,-2.9904,2.5770,-2.6090
50.3700,19.5185,-188.7396,-10.0441,185.9277,2.8436,-2.8436,2.5770,-2.6090
50.3800,18.6067,-17.9022,-7.8139,207.0459,2.6572,-2.6572,2.8529,-2.8719
50.3900,18.7110,41.4240,-7.0339,32.1802,2.5123,-2.5123,2.8529,-2.8719
50.4000,18.7550,16.9489,-7.0174,14.2358,2.4157,-2.4157,3.0019,-2.9762
50.4100,18.8319,18.4137,-6.5560,58.0591,2.3397,-2.3397,3.0019,-2.9762
50.4200,18.8923,3.2770,-6.0067,64.1626,2.2746,-2.2746,3.0019,-2.9762
50.4300,18.4364,-58.7958,-5.5123,59.9512,2.2045,-2.2045,3.0644,-3.0280
50.4400,17.1345,-131.2445,-4.9630,69.9609,2.1062,-2.1062,2.9535,-2.9561
50.4500,15.1734,-163.6542,-4.1280,101.2109,1.9625,-1.9625,2.9535,-2.9561
50.4600,13.4211,-136.1273,-3.0239,119.8267,1.7858,-1.7858,2.5972,-2.6779
50.4700,11.7842,-147.0526,-1.7824,130.0195,1.5858,-1.5858,2.5972,-2.6779
50.4800,10.2406,-141.9257,-0.3872,139.9072,1.3680,-1.3680,2.5972,-2.6779
50.4900,9.1145,-96.7596,1.0905,146.9263,1.1473,-1.1473,2.3307,-2.3143
50.5000,8.7190,-22.6019,2.5846,145.1562,0.9449,-0.9449,2.1973,-2.2588
50.5100,8.9717,34.8322,3.9634,137.1606,0.7765,-0.7765,2.1973,-2.2588
50.5200,9.4331,46.4288,5.3587,145.5225,0.6366,-0.6366,2.0741,-2.0777
50.5300,9.6693,11.2115,6.7375,139.0527,0.5100,-0.5100,2.0741,-2.0777
50.5400,9.3397,-47.4432,8.0064,131.4233,0.3795,-0.3795,1.9853,-1.9178
50.5500,8.4828,-96.6376,9.2039,127.0288,0.2336,-0.2336,1.9853,-1.9178
50.5600,7.3677,-115.8026,10.3630,123.7939,0.0712,-0.0712,1.9853,-1.9178
50.5700,6.2690,-108.7225,11.5165,122.5732,-0.1016,0.1016,1.2079,-1.1547
50.5800,5.3956,-81.8060,12.6976,123.0005,-0.2757,0.2757,0.9452,-0.9107
50.5900,4.8573,-50.3729,13.9225,124.8315,-0.4423,0.4423,0.9452,-0.9107
50.6000,4.3739,-50.5560,15.2134,126.6016,-0.6038,0.6038,0.6613,-0.6399
50.6100,3.7037,-73.2001,16.5757,128.6768,-0.7691,0.7691,0.6613,-0.6399
50.6200,2.9072,-87.2382,17.9490,128.0054,-0.9406,0.9406,0.3135,-0.3776
50.6300,2.0118,-90.0458,19.3443,130.5688,-1.1194,1.1194,0.3135,-0.3776
50.6400,1.1164,-91.8158,20.6187,136.4893,-1.2995,1.2995,0.3135,-0.3776
50.6500,0.2375,-91.0223,22.0304,136.0010,-1.4835,1.4835,-0.2792,0.1976
50.6600,-0.6304,-89.9847,23.5301,128.9819,-1.6717,1.6717,-0.2792,0.1976
50.6700,-1.5148,-92.1210,24.9638,117.9956,-1.8610,1.8610,-0.2792,0.1976
50.6800,-2.3717,-84.3695,26.2876,104.4458,-2.0470,2.0470,-0.6411,0.6082
50.6900,-3.0474,-64.1669,27.4467,89.1870,-2.2207,2.2207,-0.6411,0.6082
50.7000,-3.6516,-62.4579,28.4135,89.4312,-2.3789,2.3789,-0.6411,0.6082
50.7100,-4.3987,-78.3881,29.3473,90.8350,-2.5299,2.5299,-0.6411,0.6082
50.7200,-5.2501,-86.9330,30.3141,91.1401,-2.6796,2.6796,-1.3202,1.2481
50.7300,-6.1675,-93.5248,31.0942,90.2246,-2.8254,2.8254,-1.3202,1.2481
50.7400,-7.1343,-95.9052,31.8632,78.6279,-2.9696,2.9696,-1.3442,1.2731
50.7500,-8.0352,-84.7357,32.3906,55.3735,-3.1046,3.1046,-1.3442,1.2731
50.7600,-8.7877,-68.8666,32.6377,30.0439,-3.2224,3.2224,-2.0055,2.0069
50.7700,-9.4195,-58.9178,32.5993,2.6392,-3.3182,3.3182,-2.0055,2.0069
50.7800,-9.9798,-55.3168,32.3082,-22.7515,-3.3911,3.3911,-2.3947,2.3833
50.7900,-10.5181,-57.6361,31.9126,-33.7378,-3.4455,3.4455,-2.3947,2.3833
50.8000,-11.1168,-68.2562,31.5116,-40.0854,-3.4891,3.4891,-2.3947,2.3833
50.8100,-11.7376,-71.6742,31.1491,-36.9727,-3.5270,3.5270,-2.3947,2.3833
50.8200,-12.2924,-66.8524,30.9568,-17.6245,-3.5632,3.5632,-2.3947,2.3833
50.8300,-12.8252,-56.2323,31.0063,4.4092,-3.6037,3.6037,-3.0019,3.0024
50.8400,-13.3636,-50.7391,31.2315,16.6162,-3.6514,3.6514,-3.0019,3.0024
50.8500,-13.9348,-53.9740,31.2425,-11.3989,-3.6996,3.6996,-2.9427,2.9652
50.8600,-14.5666,-59.2841,30.9074,-37.0337,-3.7414,3.7414,-3.3887,3.3971
50.8700,-15.1873,-57.4530,30.4295,-47.1045,-3.7748,3.7748,-3.3887,3.3971
50.8800,-15.7750,-57.2089,29.8417,-59.3726,-3.7990,3.7990,-3.5095,3.4813
50.8900,-16.4397,-63.8617,29.1001,-68.1616,-3.8150,3.8150,-3.5095,3.4813
50.9000,-17.0879,-58.6127,28.0564,-109.4824,-3.8175,3.8175,-3.5095,3.4813
50.9100,-17.5988,-43.3539,26.4524,-168.9307,-3.7925,3.7925,-3.6138,3.5764
50.9200,-17.9009,-20.4657,24.4529,-199.1431,-3.7325,3.7325,-3.6411,3.6240
50.9300,-17.8734,18.3527,22.8874,-152.3901,-3.6503,3.6503,-3.6411,3.6240
50.9400,-17.3351,73.6505,22.1403,-82.1387,-3.5602,3.5602,-3.6763,3.6734
50.9500,-16.3573,104.7174,22.1348,-29.5874,-3.4722,3.4722,-3.6763,3.6734
50.9600,-15.5663,69.2560,22.5468,0.0757,-3.4021,3.4021,-3.7699,3.8101
50.9700,-14.9621,55.8282,22.8215,3.2495,-3.3455,3.3455,-3.7699,3.8101
50.9800,-14.1985,73.3453,22.4589,-45.3345,-3.2768,3.2768,-3.7699,3.8101
50.9900,-13.3306,79.4489,21.4042,-104.8438,-3.1785,3.1785,-3.7074,3.7777
51.0000,-12.7099,52.8375,20.0145,-136.4600,-3.0580,3.0580,-3.7036,3.7222
51.0100,-12.3913,36.9073,18.5478,-145.2490,-2.9286,2.9286,-3.7036,3.7222
51.0200,-11.8694,65.3497,17.0372,-144.1504,-2.7859,2.7859,-3.7036,3.7222
51.0300,-11.2322,60.8331,15.6529,-123.1543,-2.6341,2.6341,-3.7036,3.7222
51.0400,-10.6994,51.0065,14.7081,-76.5845,-2.4909,2.4909,-3.7036,3.7222
51.0500,-10.0512,69.4391,14.2521,-37.0947,-2.3637,2.3637,-3.2670,3.2928
51.0600,-8.9910,114.2389,13.9720,-27.6953,-2.2404,2.2404,-3.2303,3.3062
51.0700,-7.4419,155.9869,13.6314,-39.5361,-2.1042,2.1042,-3.2303,3.3062
51.0800,-5.6292,176.3727,13.0601,-61.7529,-1.9451,1.9451,-3.0574,3.0512
51.0900,-3.5692,203.3502,12.2581,-85.7397,-1.7570,1.7570,-3.0574,3.0512
51.1000,-1.2621,222.8204,11.2034,-100.8154,-1.5349,1.5349,-2.7796,2.7828
51.1100,1.0176,211.8341,10.2366,-101.7920,-1.2930,1.2930,-2.7796,2.7828
51.1200,3.0335,181.8048,9.2918,-103.9893,-1.0459,1.0459,-2.7796,2.7828
51.1300,4.7639,156.1700,8.1712,-109.4214,-0.7986,0.7986,-2.3923,2.4126
51.1400,6.3789,147.3199,7.0561,-104.3555,-0.5546,0.5546,-2.2377,2.2192
51.1500,7.9115,140.6671,6.0508,-94.7729,-0.3184,0.3184,-2.2377,2.2192
51.1600,9.3836,137.5543,5.1005,-91.8433,-0.0909,0.0909,-1.8941,1.9392
51.1700,10.8174,135.1129,4.1722,-88.2422,0.1289,-0.1289,-1.8941,1.9392
51.1800,12.2071,131.3898,3.2548,-89.1577,0.3418,-0.3418,-1.8941,1.9392
51.1900,13.5365,127.7277,2.3484,-94.8950,0.5479,-0.5479,-1.5360,1.5415
51.2000,14.8109,121.3800,1.4366,-93.7354,0.7479,-0.7479,-1.0744,1.0657
51.2100,15.7887,111.7975,0.5412,-88.6694,0.9348,-0.9348,-0.5748,0.4929
51.2200,16.6786,105.0836,-0.3542,-85.7397,1.1104,-1.1104,-0.5748,0.4929
51.2300,17.7168,100.9332,-1.2056,-78.9648,1.2811,-1.2811,-0.5748,0.4929
51.2400,18.7165,99.8346,-1.9747,-71.7627,1.4450,-1.4450,-0.5748,0.4929
51.2500,19.6174,91.5338,-2.7327,-73.4106,1.6012,-1.6012,-0.5748,0.4929
51.2600,20.2821,75.3595,-3.5238,-78.0493,1.7465,-1.7465,-0.5748,0.4929
51.2700,20.7325,61.9318,-4.3203,-75.8521,1.8788,-1.8788,0.4047,-0.5124
51.2800,21.0017,54.0582,-5.0454,-69.1992,1.9954,-1.9954,0.5250,-0.5417
51.2900,21.1665,52.7765,-5.6716,-63.2788,2.0958,-2.0958,0.5250,-0.5417
51.3000,21.2654,47.0392,-6.2923,-65.8423,2.1835,-2.1835,1.1205,-1.1438
