time_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_cmd_torque_nm,right_cmd_torque_nm,left_actual_torque_nm,right_actual_torque_nm
54.6000,-36.9074,-9.7537,12.0047,-87.8940,-4.1039,4.1039,-3.2801,3.2971
54.6100,-36.7096,59.7653,11.6861,-11.9662,-4.0704,4.0704,-3.2801,3.2971
54.6200,-35.3253,148.2053,11.1807,-55.7285,-4.0014,4.0014,-3.2801,3.2971
54.6300,-34.1278,68.9816,8.6868,-316.7758,-3.8567,3.8567,-3.7746,3.8332
54.6400,-33.7873,-8.7161,6.0996,-228.8242,-3.6780,3.6780,-3.7746,3.8332
54.6500,-33.2105,5.6271,6.6159,69.0274,-3.5586,3.5586,-3.9405,4.0315
54.6600,-32.7930,-38.8675,7.0499,-53.4702,-3.4808,3.4808,-3.9405,4.0315
54.6700,-32.8754,-23.9749,6.1710,-144.4125,-3.4053,3.4053,-3.9405,4.0315
54.6800,-32.9248,33.7033,5.3909,-58.9633,-3.3336,3.3336,-3.9405,4.0315
54.6900,-33.1720,15.1486,5.3635,31.7960,-3.2906,3.2906,-4.0481,4.1187
54.7000,-33.5620,18.6276,5.5997,33.9932,-3.2779,3.2779,-4.0481,4.1187
54.7100,-33.7598,46.7648,5.4514,-21.4877,-3.2699,3.2699,-4.0481,4.1187
54.7200,-33.2764,120.3732,4.6823,-90.5795,-3.2309,3.2309,-4.1661,4.1511
54.7300,-32.0459,173.6569,3.1827,-160.8920,-3.1322,3.1322,-4.0998,4.0894
54.7400,-30.4639,189.7092,1.1173,-211.6733,-2.9681,2.9681,-4.0998,4.0894
54.7500,-28.5633,219.4943,-1.0086,-207.9501,-2.7499,2.7499,-3.6326,3.5642
54.7600,-26.3935,234.8141,-2.2995,-111.2094,-2.5116,2.5116,-3.6326,3.5642
54.7700,-24.1962,222.1799,-2.5796,-26.9809,-2.2871,2.2871,-3.6326,3.5642
54.7800,-22.2187,191.2961,-2.7609,-36.1972,-2.0792,2.0792,-3.6326,3.5642
54.7900,-20.5048,168.2858,-3.5684,-87.7719,-1.8705,1.8705,-3.2280,3.2739
54.8000,-18.8678,162.7316,-4.8978,-134.7079,-1.6478,1.6478,-3.2280,3.2739
54.8100,-17.3682,147.7780,-6.3589,-150.7602,-1.4153,1.4153,-3.2280,3.2739
54.8200,-15.9894,138.7448,-7.7212,-130.3134,-1.1823,1.1823,-3.2280,3.2739
54.8300,-14.6216,136.8527,-8.8583,-108.6459,-0.9556,0.9556,-3.2280,3.2739
54.8400,-13.1934,144.2990,-9.7922,-88.0161,-0.7371,0.7371,-3.2975,3.1909
54.8500,-11.7707,140.0876,-10.6381,-81.6684,-0.5266,0.5266,-2.9925,2.9195
54.8600,-10.5567,126.1716,-11.5445,-87.0395,-0.3255,0.3255,-2.9925,2.9195
54.8700,-9.3921,115.6735,-12.4289,-85.7578,-0.1327,0.1327,-2.9981,2.9469
54.8800,-8.2605,114.8190,-13.2584,-83.9267,0.0521,-0.0521,-2.9981,2.9469
54.8900,-7.0960,117.9318,-14.1647,-95.0961,0.2346,-0.2346,-2.0445,2.0331
54.9000,-5.9314,117.5656,-15.2414,-114.9936,0.4203,-0.4203,-2.0445,2.0331
54.9100,-4.8493,108.7766,-16.5048,-128.4824,0.6109,-0.6109,-1.5331,1.5415
54.9200,-3.9154,96.6916,-17.7353,-115.6039,0.7994,-0.7994,-1.5331,1.5415
54.9300,-3.1464,81.5549,-18.7131,-89.2368,0.9746,-0.9746,-0.8366,0.8400
54.9400,-2.4927,74.5969,-19.5700,-83.0112,1.1342,-1.1342,-0.8366,0.8400
54.9500,-1.9159,70.1413,-20.5148,-93.9365,1.2832,-1.2832,-0.6848,0.6570
54.9600,-1.4160,62.1457,-21.5695,-102.7255,1.4260,-1.4260,-0.6848,0.6570
54.9700,-1.1908,43.1027,-22.6407,-101.5659,1.5567,-1.5567,-0.6848,0.6570
54.9800,-1.0645,22.1066,-23.5745,-85.3915,1.6727,-1.6727,-0.3229,0.2684
54.9900,-0.9876,22.8391,-24.2502,-60.3671,1.7703,-1.7703,-0.3229,0.2684
55.0000,-0.6250,57.3849,-24.7885,-53.4702,1.8602,-1.8602,0.4033,-0.5557
55.0100,0.5999,161.6940,-25.4202,-64.2734,1.9721,-1.9721,0.4033,-0.5557
55.0200,3.0829,275.0363,-26.1343,-68.1186,2.1371,-2.1371,0.4033,-0.5557
55.0300,5.6207,239.0866,-26.8100,-63.0527,2.3380,-2.3380,0.9795,-0.9931
55.0400,7.1093,117.0773,-27.4747,-65.3720,2.5323,-2.5323,0.9795,-0.9931
55.0500,7.6642,45.5441,-28.0405,-79.7763,2.6928,-2.6928,0.9795,-0.9931
55.0600,7.5488,0.5002,-28.8699,-92.1664,2.8179,-2.8179,1.2897,-1.2853
55.0700,6.8676,-37.4026,-29.8697,-96.5610,2.9075,-2.9075,1.8278,-1.6830
55.0800,6.4172,-22.9373,-30.8090,-88.0771,2.9780,-2.9780,1.8278,-1.6830
55.0900,6.3733,2.0871,-31.5341,-65.1279,3.0418,-3.0418,1.8824,-1.7672
55.1000,6.5271,4.6506,-32.0615,-47.9160,3.1018,-3.1018,1.8824,-1.7672
55.1100,6.5326,-28.8577,-32.4515,-34.9765,3.1515,-3.1515,1.8965,-1.8288
55.1200,5.6921,-134.9979,-32.7426,-24.6616,3.1678,-3.1678,1.8965,-1.8288
55.1300,3.9453,-196.8265,-32.7206,18.8565,3.1281,-3.1281,1.8965,-1.8288
55.1400,3.6047,26.5012,-31.7648,116.3907,3.0683,-3.0683,2.2363,-2.2466
55.1500,4.5001,80.6393,-30.6552,102.2916,3.0267,-3.0267,2.7899,-2.7950
55.1600,3.2751,-178.5159,-29.2160,167.9044,2.9281,-2.9281,2.7899,-2.7950
55.1700,0.8581,-235.4007,-27.1670,204.7696,2.7412,-2.7412,2.9521,-2.9884
55.1800,-0.3559,-74.5120,-25.5356,150.2652,2.5392,-2.5392,2.9521,-2.9884
55.1900,-0.0043,48.2907,-24.1074,141.9644,2.3765,-2.3765,2.9521,-2.9884
55.2000,0.0287,-16.0403,-22.5967,152.2794,2.2285,-2.2285,3.0447,-3.0958
55.2100,-0.4602,-62.3050,-21.0587,148.3121,2.0742,-2.0742,3.0503,-3.0854
55.2200,-1.1798,-67.9202,-19.6085,140.1944,1.9109,-1.9109,3.0160,-3.0744
55.2300,-1.6632,-45.2762,-18.0704,154.1104,1.7455,-1.7455,3.0160,-3.0744
55.2400,-2.3334,-74.7562,-16.3620,172.8482,1.5685,-1.5685,3.0160,-3.0744
55.2500,-2.9431,-55.7132,-14.7250,156.3687,1.3869,-1.3869,3.0160,-3.0744
55.2600,-3.3551,-50.6473,-13.2144,148.4952,1.2110,-1.2110,2.9262,-2.9933
55.2700,-3.8495,-64.7464,-11.7477,144.2838,1.0376,-1.0376,2.9262,-2.9933
55.2800,-4.4428,-69.6902,-10.4239,132.0767,0.8668,-0.8668,2.7641,-2.8426
55.2900,-5.1239,-76.6483,-9.1660,123.5318,0.6969,-0.6969,2.1878,-2.3021
55.3000,-5.9479,-89.6487,-7.8311,136.3492,0.5214,-0.5214,2.1878,-2.3021
55.3100,-6.8378,-90.6863,-6.3644,148.8004,0.3364,-0.3364,2.1418,-2.1637
55.3200,-7.6837,-83.5452,-4.8483,152.4014,0.1447,-0.1447,2.1418,-2.1637
55.3300,-8.5132,-84.2776,-3.3267,154.1714,-0.0512,0.0512,1.9867,-1.9349
55.3400,-9.3592,-89.3436,-1.7612,159.7867,-0.2516,0.2516,1.9867,-1.9349
55.3500,-10.2326,-87.3904,-0.1791,167.4771,-0.4563,0.4563,1.2399,-1.2578
55.3600,-10.9851,-76.0989,1.4359,160.8853,-0.6614,0.6614,1.2399,-1.2578
55.3700,-11.6883,-79.1507,2.8915,143.1851,-0.8606,0.8606,1.2399,-1.2578
55.3800,-12.6660,-93.1888,4.2264,133.1754,-1.0601,1.0601,1.2399,-1.2578
55.3900,-13.8361,-112.5980,5.5777,135.5557,-1.2655,1.2655,1.2399,-1.2578
55.4000,-15.3247,-135.3641,6.9949,138.7906,-1.4854,1.4854,0.7844,-0.7418
55.4100,-17.0002,-156.3602,8.4122,133.5416,-1.7198,1.7198,0.7844,-0.7418
55.4200,-18.6975,-155.6277,9.7250,118.3438,-1.9610,1.9610,0.5109,-0.4758
55.4300,-19.9884,-118.7015,10.8621,96.7984,-2.1899,2.1899,0.5109,-0.4758
55.4400,-20.8509,-70.8499,11.8289,80.6241,-2.3937,2.3937,0.5109,-0.4758
55.4500,-21.3123,-37.2195,12.6968,71.5298,-2.5668,2.5668,-0.2792,0.3422
55.4600,-21.6748,-38.7454,13.3890,52.4869,-2.7117,2.7117,-0.2792,0.3422
55.4700,-22.4658,-88.0618,13.8339,32.1622,-2.8423,2.8423,-0.2792,0.3422
55.4800,-23.8831,-139.6365,14.1525,28.1949,-2.9764,2.9764,-0.8789,0.8693
55.4900,-25.4651,-147.8763,14.5645,41.1954,-3.1194,3.1194,-1.3536,1.3298
55.5000,-26.7835,-121.1429,14.9875,39.3643,-3.2612,3.2612,-1.3536,1.3298
55.5100,-27.8491,-95.0198,15.2072,19.4669,-3.3894,3.3894,-1.3536,1.3298
55.5200,-28.9862,-98.1326,15.2292,1.7667,-3.5048,3.5048,-1.3536,1.3298
55.5300,-30.2826,-109.4852,15.1028,-16.9711,-3.6111,3.6111,-1.3536,1.3298
55.5400,-31.5680,-112.9642,14.8557,-20.2670,-3.7074,3.7074,-1.3536,1.3298
55.5500,-32.7820,-109.2410,15.0150,33.3829,-3.8059,3.8059,-1.7498,1.7446
55.5600,-33.9905,-100.4520,15.4050,36.0074,-3.9118,3.9118,-2.5582,2.5413
55.5700,-35.1276,-79.0286,15.5368,7.9312,-4.0134,4.0134,-2.5582,2.5413
55.5800,-35.9186,-49.4876,15.3336,-28.0795,-4.0942,4.0942,-2.5582,2.5413
55.5900,-36.4405,-41.0037,14.8996,-50.4794,-4.1481,4.1481,-2.5582,2.5413
55.6000,-37.0063,-48.9383,14.3503,-70.0717,-4.1818,4.1818,-2.6456,2.7426
55.6100,-37.6929,-51.1966,13.5153,-106.4487,-4.1969,4.1969,-2.6456,2.7426
55.6200,-38.2532,-33.5574,12.4442,-120.6699,-4.1896,4.1896,-2.8788,2.9012
55.6300,-38.4180,5.9933,11.5927,-77.7011,-4.1644,4.1644,-3.3285,3.3385
55.6400,-37.9071,76.4890,10.8511,-94.8520,-4.1147,4.1147,-3.3285,3.3385
55.6500,-36.4514,148.2663,8.6319,-289.1879,-3.9855,3.9855,-3.3285,3.3385
55.6600,-35.3913,58.8498,6.3248,-208.4384,-3.8088,3.8088,-3.3285,3.3385
55.6700,-35.1276,-14.5145,6.9400,81.3565,-3.7011,3.7011,-3.9297,3.9266
55.6800,-34.4190,21.4352,7.6212,-20.8163,-3.6316,3.6316,-3.9297,3.9266
55.6900,-33.7104,-11.6458,6.8301,-144.5346,-3.5456,3.5456,-3.9297,3.9266
55.7000,-33.7049,-23.1815,5.4733,-129.0927,-3.4489,3.4489,-4.1130,4.2108
55.7100,-33.8147,21.0080,4.7153,-5.6186,-3.3649,3.3649,-4.0622,4.2230
55.7200,-34.0564,19.9704,5.1437,87.8873,-3.3265,3.3265,-4.0622,4.2230
55.7300,-34.2707,33.8864,5.8963,72.4454,-3.3274,3.3274,-4.0622,4.2230
55.7400,-34.3585,43.8351,6.1160,-2.7499,-3.3363,3.3363,-4.0622,4.2230
55.7500,-34.0125,93.2126,5.1547,-131.9003,-3.3066,3.3066,-4.0599,3.9455
55.7600,-32.9908,156.5060,2.6114,-288.5165,-3.1894,3.1894,-4.0599,3.9455
55.7700,-31.5406,183.6667,-1.3657,-409.9765,-2.9616,2.9616,-3.6919,3.7472
55.7800,-29.8047,206.5549,-4.5187,-269.1074,-2.6755,2.6755,-3.6919,3.7472
55.7900,-27.7997,227.6120,-4.7769,26.9742,-2.4263,2.4263,-3.6919,3.7472
55.8000,-25.6903,225.7199,-3.8431,78.3047,-2.2324,2.2324,-3.6919,3.7472
55.8100,-23.7567,195.9958,-3.5464,4.1470,-2.0606,2.0606,-3.6919,3.7472
55.8200,-22.1143,165.4782,-4.0353,-72.7573,-1.8876,1.8876,-3.6919,3.7472
55.8300,-20.6311,153.7595,-5.3427,-141.4828,-1.6942,1.6942,-3.6919,3.7472
55.8400,-19.1974,148.0832,-7.0895,-180.5453,-1.4755,1.4755,-3.3676,3.3416
55.8500,-17.8241,143.4445,-8.8638,-168.0942,-1.2405,1.2405,-3.3676,3.3416
55.8600,-16.4124,144.2380,-10.3140,-134.2197,-1.0029,1.0029,-3.3676,3.3416
55.8700,-14.9842,143.5666,-11.4896,-108.8290,-0.7707,0.7707,-3.3248,3.3215
55.8800,-13.5999,136.9138,-12.4783,-91.4951,-0.5485,0.5485,-3.3248,3.3215
55.8900,-12.2650,133.5568,-13.3792,-92.4716,-0.3368,0.3368,-3.1828,3.1330
55.9000,-11.0401,127.3923,-14.3460,-99.3076,-0.1333,0.1333,-3.1828,3.1330
55.9100,-9.8261,119.7629,-15.2689,-94.5468,0.0633,-0.0633,-3.1828,3.1330
55.9200,-8.6615,115.6735,-16.2137,-98.8803,0.2544,-0.2544,-3.1828,3.1330
55.9300,-7.5299,112.1335,-17.3672,-122.0126,0.4466,-0.4466,-1.6445,1.6751
55.9400,-6.4588,106.5793,-18.7460,-139.5908,0.6440,-0.6440,-1.6445,1.6751
55.9500,-5.5030,95.7761,-20.0095,-123.4775,0.8381,-0.8381,-1.6093,1.5939
55.9600,-4.7284,91.8088,-21.0147,-86.0019,1.0175,-1.0175,-1.6093,1.5939
55.9700,-3.8935,88.5129,-21.6409,-50.6015,1.1784,-1.1784,-1.6093,1.5939
55.9800,-3.0530,92.0529,-22.1078,-47.5497,1.3227,-1.3227,-0.9738,0.8827
55.9900,-2.2235,89.0622,-22.6956,-62.9306,1.4589,-1.4589,-0.9738,0.8827
56.0000,-1.7566,60.0095,-23.3438,-64.0292,1.5808,-1.5808,-0.9738,0.8827
56.0100,-1.7127,30.1022,-24.0305,-69.1562,1.6819,-1.6819,-0.4376,0.3806
56.0200,-1.8445,14.9655,-24.7501,-86.9785,1.7648,-1.7648,-0.4376,0.3806
56.0300,-1.7182,21.8015,-25.5411,-92.3495,1.8446,-1.8446,-0.4376,0.3806
56.0400,-1.1908,73.6813,-26.2112,-79.4711,1.9306,-1.9306,0.1678,-0.2544
56.0500,0.4022,193.9206,-26.9528,-71.6586,2.0532,-2.0532,0.4305,-0.3453
56.0600,2.8357,248.7302,-27.6559,-67.1420,2.2233,-2.2233,0.4305,-0.3453
56.0700,4.7473,170.1779,-28.2108,-62.6254,2.4064,-2.4064,0.6777,-0.7168
56.0800,5.8789,106.8234,-28.6777,-66.1655,2.5734,-2.5734,0.6777,-0.7168
56.0900,6.5875,64.7092,-29.1995,-72.7573,2.7187,-2.7187,1.4932,-1.4542
56.1000,6.1755,-42.8958,-30.0180,-81.9736,2.8247,-2.8247,1.4932,-1.4542
56.1100,5.4229,-51.8069,-30.9079,-87.1616,2.8964,-2.8964,1.8354,-1.7385
56.1200,5.2966,5.5051,-31.7099,-73.6728,2.9606,-2.9606,1.8354,-1.7385
56.1300,5.4449,8.2516,-32.2922,-51.7001,3.0220,-3.0220,1.8354,-1.7385
56.1400,5.3021,-34.7171,-32.7042,-37.2958,3.0689,-3.0689,1.8354,-1.7385
56.1500,4.8242,-69.8123,-33.0942,-40.0424,3.0961,-3.0961,1.8354,-1.7385
56.1600,3.9563,-109.8514,-33.4128,-21.7319,3.0970,-3.0970,2.0586,-2.0606
56.1700,3.3630,-35.8768,-32.6273,114.1324,3.0615,-3.0615,2.0586,-2.0606
56.1800,4.0277,89.2453,-31.3144,119.6866,3.0248,-3.0248,2.0586,-2.0606
56.1900,4.1211,-45.3983,-30.1059,133.0533,2.9732,-2.9732,2.0586,-2.0606
56.2000,2.1216,-252.9178,-28.3426,180.1724,2.8375,-2.8375,2.0586,-2.0606
56.2100,-0.2845,-218.0667,-26.6452,166.7447,2.6343,-2.6343,2.5404,-2.6364
56.2200,-0.7349,14.4162,-24.9039,173.2755,2.4403,-2.4403,2.5404,-2.6364
56.2300,0.0506,80.9445,-23.1625,174.0689,2.2872,-2.2872,2.5404,-2.6364
56.2400,0.1495,-18.1155,-21.3113,180.2945,2.1382,-2.1382,2.5404,-2.6364
56.2500,-0.6140,-82.5687,-19.8337,132.6871,1.9764,-1.9764,2.8656,-2.8914
56.2600,-1.1634,-50.6473,-18.4988,132.7481,1.8156,-1.8156,3.1039,-3.1037
56.2700,-1.6632,-56.6287,-17.0102,151.9742,1.6526,-1.6526,3.1039,-3.1037
56.2800,-2.0587,-36.4871,-15.4556,151.1807,1.4889,-1.4889,3.1039,-3.1037
56.2900,-2.4378,-48.7552,-14.0164,142.1475,1.3281,-1.3281,2.9027,-2.9408
56.3000,-3.0200,-69.8734,-12.5442,147.5186,1.1623,-1.1623,2.9027,-2.9408
56.3100,-3.6957,-72.8641,-11.1764,136.1050,0.9931,-0.9931,2.9027,-2.9408
56.3200,-4.3659,-72.4368,-9.9680,114.7427,0.8261,-0.8261,2.8209,-2.8627
56.3300,-5.1404,-82.3856,-8.8364,114.4986,0.6598,-0.6598,2.7072,-2.6980
56.3400,-5.9479,-84.0945,-7.5729,130.8560,0.4890,-0.4890,2.7072,-2.6980
56.3500,-6.7664,-86.9632,-6.1667,143.7955,0.3110,-0.3110,1.9641,-1.9624
56.3600,-7.6892,-97.2781,-4.6561,155.0870,0.1220,-0.1220,1.9641,-1.9624
56.3700,-8.7000,-100.2078,-3.0630,161.3126,-0.0793,0.0793,1.8137,-1.8428
56.3800,-9.6668,-89.2825,-1.4426,161.6788,-0.2884,0.2884,1.8137,-1.8428
56.3900,-10.4578,-73.1693,0.0900,158.5049,-0.4951,0.4951,1.8137,-1.8428
56.4000,-11.2213,-76.6483,1.6226,152.4625,-0.6995,0.6995,1.4185,-1.3438
56.4100,-12.2046,-97.6443,3.1223,149.4107,-0.9074,0.9074,1.4185,-1.3438
56.4200,-13.5834,-128.8333,4.5999,145.9927,-1.1281,1.1281,0.8328,-0.8168
56.4300,-15.2973,-155.8719,6.0391,139.7061,-1.3653,1.3653,0.8328,-0.8168
56.4400,-17.1485,-165.5765,7.4344,132.4429,-1.6156,1.6156,0.8328,-0.8168
56.4500,-18.8239,-144.8856,8.7582,121.2735,-1.8672,1.8672,0.8328,-0.8168
56.4600,-20.0324,-103.3206,9.9612,105.8316,-2.1027,2.1027,0.8328,-0.8168
56.4700,-20.7685,-76.3431,10.9940,85.6900,-2.3095,2.3095,0.7548,-0.7613
56.4800,-21.5155,-70.2396,11.9333,81.1734,-2.4944,2.4944,-0.0329,0.0567
56.4900,-22.2077,-63.5257,12.8067,71.3467,-2.6613,2.6613,-0.0329,0.0567
56.5000,-22.9163,-65.4178,13.4274,46.3223,-2.8092,2.8092,-0.0329,0.0567
56.5100,-23.8996,-90.5032,13.8174,28.2559,-2.9453,2.9453,-0.0329,0.0567
56.5200,-25.2344,-118.2742,14.0646,17.2086,-3.0784,3.0784,-0.1927,0.1458
56.5300,-26.6736,-125.1712,14.1910,7.0157,-3.2086,3.2086,-0.1927,0.1458
56.5400,-28.0469,-118.0911,14.1745,-4.9472,-3.3306,3.3306,-0.6199,0.5569
56.5500,-29.3872,-116.0770,14.2844,26.1807,-3.4493,3.4493,-0.6199,0.5569
56.5600,-30.8594,-124.9881,14.7842,51.6324,-3.5797,3.5797,-0.6199,0.5569
56.5700,-32.4414,-129.9319,15.2237,35.2139,-3.7182,3.7182,-0.6199,0.5569
56.5800,-33.9136,-112.2318,15.4489,21.4200,-3.8529,3.8529,-2.1691,2.1466
56.5900,-34.9738,-78.4183,15.7620,38.8150,-3.9768,3.9768,-2.1888,2.2222
56.6000,-35.7318,-57.6663,15.8609,-2.1396,-4.0800,4.0800,-3.1142,3.0360
56.6100,-36.5448,-60.9622,15.4874,-49.7470,-4.1576,4.1576,-3.1142,3.0360
56.6200,-37.4512,-61.3895,14.7513,-90.5795,-4.2099,4.2099,-3.1142,3.0360
56.6300,-38.1653,-44.6048,13.8889,-104.3735,-4.2371,4.2371,-3.3027,3.3324
56.6400,-38.5718,-19.5193,13.2571,-72.4521,-4.2466,4.2466,-3.3027,3.3324
56.6500,-38.6597,14.9655,13.0264,-20.6332,-4.2482,4.2482,-3.4644,3.4862
56.6600,-38.1433,80.6393,12.7078,-41.9955,-4.2284,4.2284,-3.4644,3.4862
56.6700,-36.5009,175.4880,10.9610,-219.4247,-4.1288,4.1288,-3.4644,3.4862
56.6800,-35.1441,81.0666,8.7088,-208.1332,-3.9670,3.9670,-3.9320,3.9821
56.6900,-35.0177,-34.3509,8.3463,6.7715,-3.8449,3.8449,-3.9320,3.9821
56.7000,-34.5563,-2.1854,8.7418,-0.0034,-3.7631,3.7631,-3.9320,3.9821
56.7100,-33.8806,-3.0399,8.3408,-88.0771,-3.6809,3.6809,-4.0787,4.1742
56.7200,-33.8202,-18.6649,8.0716,-22.8305,-3.6165,3.6165,-4.0787,4.1742
56.7300,-33.9081,12.2189,8.3023,47.2989,-3.5819,3.5819,-4.0787,4.1742
56.7400,-34.1883,6.2375,8.2364,0.1797,-3.5634,3.5634,-4.0787,4.1742
56.7500,-34.4794,25.9518,7.5223,-76.9687,-3.5376,3.5376,-4.1012,4.1328
56.7600,-34.5453,55.2487,6.1710,-146.4877,-3.4834,3.4834,-4.1130,4.0632
56.7700,-34.0180,120.4953,4.3582,-183.4140,-3.3826,3.3826,-4.1130,4.0632
56.7800,-32.7326,178.2956,2.5674,-174.3198,-3.2331,3.2331,-4.1130,4.0632
56.7900,-31.0407,200.0851,1.2381,-124.4540,-3.0536,3.0536,-4.1130,4.0632
56.8000,-29.1400,222.0578,0.4361,-81.1191,-2.8634,2.8634,-4.1130,4.0632
56.8100,-27.0581,229.1989,-0.2011,-70.6210,-2.6653,2.6653,-3.6420,3.5722
56.8200,-25.0641,208.0807,-0.9152,-76.9687,-2.4606,2.4606,-3.6420,3.5722
56.8300,-23.3612,172.3752,-1.7996,-92.4106,-2.2532,2.2532,-3.6420,3.5722
56.8400,-21.8671,156.8723,-2.8268,-107.1201,-2.0447,2.0447,-3.5603,3.5600
56.8500,-20.3620,157.1774,-3.9474,-119.6323,-1.8321,1.8321,-3.5603,3.5600
56.8600,-18.8788,153.0881,-5.1175,-124.5761,-1.6157,1.6157,-3.5603,3.5600
56.8700,-17.4396,150.2194,-6.2820,-118.5947,-1.3978,1.3978,-3.5603,3.5600
56.8800,-15.9619,148.9377,-7.3862,-108.5849,-1.1793,1.1793,-3.5725,3.5734
56.8900,-14.5063,145.5197,-8.3804,-94.4247,-0.9639,0.9639,-3.6016,3.5722
56.9000,-13.1055,137.6462,-9.2538,-80.7529,-0.7555,0.7555,-3.5039,3.5459
56.9100,-11.7816,130.0778,-10.0394,-73.3676,-0.5562,0.5562,-3.5039,3.5459
56.9200,-10.6006,124.0353,-10.7864,-75.3818,-0.3680,0.3680,-3.5039,3.5459
56.9300,-9.3976,119.0915,-11.6214,-88.9926,-0.1841,0.1841,-2.5380,2.4772
56.9400,-8.2550,112.6828,-12.6706,-111.6977,0.0013,-0.0013,-2.5380,2.4772
56.9500,-7.2003,102.8561,-13.8846,-123.5995,0.1898,-0.1898,-2.1498,2.1021
56.9600,-6.2445,95.7761,-15.0931,-116.2753,0.3773,-0.3773,-2.1498,2.1021
56.9700,-5.2942,97.9733,-16.1478,-97.4765,0.5595,-0.5595,-1.4697,1.4786
56.9800,-4.3439,97.6071,-17.1091,-92.3495,0.7354,-0.7354,-1.4697,1.4786
56.9900,-3.4760,88.9401,-18.1473,-102.3593,0.9068,-0.9068,-1.4697,1.4786
57.0000,-2.7729,72.5217,-19.1855,-98.8803,1.0702,-1.0702,-1.4697,1.4786
57.0100,-2.1631,67.8220,-20.1688,-96.9272,1.2240,-1.2240,-1.4697,1.4786
57.0200,-1.6577,52.1970,-21.1520,-94.8520,1.3681,-1.3681,-1.0674,1.0150
57.0300,-1.4380,20.5807,-21.9266,-68.9731,1.4917,-1.4917,-0.8719,0.8888
57.0400,-1.4655,-0.1102,-22.4484,-47.7939,1.5875,-1.5875,-0.8719,0.8888
57.0500,-1.4765,10.5710,-22.9373,-51.2119,1.6644,-1.6644,-0.8719,0.8888
57.0600,-1.0535,67.3947,-23.4921,-66.6537,1.7427,-1.7427,-0.8719,0.8888
57.0700,0.3198,174.8166,-24.2886,-82.9501,1.8557,-1.8557,-0.8719,0.8888
57.0800,2.5500,238.8425,-25.0577,-83.5605,2.0157,-2.0157,-0.8719,0.8888
57.0900,4.6209,200.2072,-25.7114,-71.4755,2.1996,-2.1996,-0.0150,-0.0012
57.1000,6.0052,113.1711,-26.3760,-65.6772,2.3797,-2.3797,0.5146,-0.6173
57.1100,6.2140,-1.3919,-26.8649,-69.4614,2.5189,-2.5189,1.0425,-0.9736
57.1200,6.3019,37.4875,-27.6010,-84.1708,2.6335,-2.6335,1.3028,-1.2865
57.1300,6.3897,10.3268,-28.5788,-95.5844,2.7377,-2.7377,1.3028,-1.2865
57.1400,6.0217,-30.2005,-29.5566,-93.8144,2.8217,-2.8217,1.3028,-1.2865
57.1500,6.0876,18.6276,-30.3805,-77.4570,2.9005,-2.9005,1.3028,-1.2865
57.1600,6.2689,-2.3685,-31.0013,-58.4750,2.9737,-2.9737,1.3028,-1.2865
57.1700,6.0492,-56.8118,-31.5012,-46.5732,3.0287,-3.0287,1.3028,-1.2865
57.1800,5.0055,-149.0359,-31.9022,-38.4555,3.0454,-3.0454,2.0826,-2.1130
57.1900,3.3960,-157.0316,-32.2537,-32.7182,3.0190,-3.0190,2.1817,-2.1576
57.2000,3.7475,101.9406,-31.7648,79.4034,2.9993,-2.9993,2.1817,-2.1576
57.2100,5.0604,111.0349,-30.6222,105.8926,2.9956,-2.9956,2.1817,-2.1576
57.2200,4.2529,-145.8621,-29.6939,97.9581,2.9470,-2.9470,2.1817,-2.1576
57.2300,1.7315,-262.5613,-28.1174,174.3130,2.8027,-2.8027,2.2090,-2.1374
57.2400,0.2154,-102.9544,-26.2881,180.4166,2.6160,-2.6160,2.2090,-2.1374
57.2500,0.5395,63.6105,-24.4864,178.5245,2.4537,-2.4537,2.6964,-2.6797
57.2600,0.8746,20.9470,-22.8494,154.1714,2.3114,-2.3114,2.6964,-2.6797
57.2700,0.5725,-42.1024,-21.1850,169.7354,2.1630,-2.1630,2.9403,-3.0360
57.2800,-0.0702,-67.1268,-19.5316,152.8897,2.0004,-2.0004,2.9403,-3.0360
57.2900,-0.5976,-51.0745,-18.0209,150.6314,1.8350,-1.8350,3.0221,-3.0268
57.3000,-1.3062,-80.9207,-16.3016,175.7779,1.6565,-1.6565,3.0221,-3.0268
57.3100,-1.9654,-56.9339,-14.6371,157.4673,1.4716,-1.4716,2.9178,-2.9762
57.3200,-2.4213,-48.2669,-13.2144,140.0723,1.2946,-1.2946,2.7594,-2.7517
57.3300,-2.9816,-67.3709,-11.7587,145.9927,1.1189,-1.1189,2.7594,-2.7517
57.3400,-3.6463,-74.5120,-10.4129,133.0533,0.9438,-0.9438,2.7594,-2.7517
57.3500,-4.3329,-75.1834,-9.2099,114.6817,0.7725,-0.7725,2.4412,-2.4034
57.3600,-5.1129,-83.1790,-8.0399,118.0997,0.6019,-0.6019,2.4412,-2.4034
57.3700,-5.9204,-86.0477,-6.7709,128.4146,0.4281,-0.4281,2.1451,-2.1667
57.3800,-6.7224,-85.6815,-5.4745,129.3301,0.2515,-0.2515,2.1451,-2.1667
57.3900,-7.5464,-89.5267,-4.1617,133.6026,0.0719,-0.0719,1.8645,-1.8379
