timestamp,left_angle_rad,left_angular_velocity_rad_s,right_angle_rad,right_angular_velocity_rad_s,left_raw_tcn_nm,right_raw_tcn_nm,left_cmd_nm,right_cmd_nm,left_actual_nm,right_actual_nm,teensy_seq
0.650000,-0.002800800,0.011439004,-0.005836318,-0.000553938,nan,nan,0.000000,0.000000,-0.005640,0.009150,24999
0.660000,-0.002583187,0.014759239,-0.005836318,-0.000553938,nan,nan,0.000000,0.000000,-0.005640,-0.022570,25000
0.670000,-0.002595499,0.011654174,-0.005836318,-0.000553938,nan,nan,0.000000,0.000000,0.000940,-0.003050,25001
0.680000,-0.002557147,0.009523502,-0.005836318,-0.000553938,nan,nan,0.000000,0.000000,0.000940,0.009150,25002
0.690000,-0.002371680,0.011475536,-0.005932191,-0.000553938,nan,nan,0.000000,0.000000,-0.019740,0.009150,25003
0.700000,-0.002267895,0.003356737,-0.005932191,-0.000553938,nan,nan,0.000000,0.000000,0.000940,-0.016470,25004
0.710000,-0.002267895,-0.000154463,-0.005932191,-0.000553938,nan,nan,0.000000,0.000000,-0.002350,-0.016470,25005
0.720000,-0.002335149,-0.001649003,-0.005989039,-0.000553938,nan,nan,0.000000,0.000000,0.024440,-0.016470,25006
0.730000,-0.002363768,-0.000930695,-0.006028065,-0.000553938,nan,nan,0.000000,0.000000,0.000940,-0.016470,25007
0.740000,-0.002363768,0.003095592,-0.006028065,-0.000553938,nan,nan,0.000000,0.000000,0.000940,-0.003050,25008
0.750000,-0.002363768,0.000289023,-0.006058396,-0.000553938,nan,nan,0.000000,0.000000,-0.005640,0.018300,25009
0.760000,-0.002363768,-0.000154463,-0.006114633,-0.000553938,nan,nan,0.000000,0.000000,0.000940,-0.022570,25010
0.770000,-0.002363768,-0.000154463,-0.006114633,-0.000553938,nan,nan,0.000000,0.000000,-0.026790,-0.016470,25011
0.780000,-0.002363768,-0.000154463,-0.006114633,-0.000553938,nan,nan,0.000000,0.000000,0.000940,-0.003050,25012
0.790000,-0.002363768,-0.000154463,-0.006114633,-0.000553938,nan,nan,0.000000,0.000000,-0.005640,0.009150,25013
0.800000,-0.002363768,-0.000154463,-0.006114633,-0.000553938,nan,nan,0.000000,0.000000,0.007990,-0.016470,25014
0.810000,-0.002363768,-0.000154463,-0.006114633,-0.000553938,nan,nan,0.000000,0.000000,-0.005640,-0.016470,25015
0.820000,-0.002270930,0.004106594,-0.006315687,-0.000553938,nan,nan,0.000000,0.000000,-0.005640,-0.003050,25016
