elapsed_s,pc_unix_time_s,state_sequence,left_angle_deg,right_angle_deg,left_angular_velocity_rad_s,right_angular_velocity_rad_s,left_actual_torque_nm,right_actual_torque_nm
156.79600000000028,1786006494.4205003,11642,-3.0755590511758717,-9.933362676002984,-0.6359628438949585,0.8117315173149109,0.52264004945755,-0.43310004472732544
156.8119999999999,1786006494.4243722,11643,-2.4658144035904934,-11.372572326583882,-0.6530070900917053,0.9629990458488464,0.6956000328063965,-0.6429400444030762
156.84299999999985,1786006494.4629378,11644,-2.1746775902186997,-12.059218074034433,-0.649811327457428,0.910801112651825,0.7548200488090515,-0.8198400735855103
156.84299999999985,1786006494.4642198,11645,-1.5649397728224914,-13.05897335341671,-0.6242449283599854,0.5986785888671875,1.0081501007080078,-1.02236008644104
156.85900000000038,1786006494.480836,11646,-1.2243592200489757,-13.668718001002087,-0.6615291833877563,0.9076052904129028,1.2290500402450562,-1.2450101375579834
156.85900000000038,1786006494.4831657,11647,-0.6256043468381479,-13.514908971082571,-0.5912217497825623,0.9906958937644958,1.4034199714660645,-1.3883600234985352
156.89000000000033,1786006494.5011985,11648,-0.3344675334663544,-13.05348188132402,-0.5901564955711365,0.7020092606544495,1.4504201412200928,-1.4816901683807373
156.90599999999995,1786006494.5232239,11649,0.36316115816957795,-12.251481068981121,-0.6444849967956543,0.6167880892753601,1.5322000980377197,-1.5860000848770142
156.92100000000028,1786006494.5391128,11650,0.7257144295030248,-11.817518169875191,-0.6902913451194763,0.6391586661338806,1.5726200342178345,-1.5768500566482544
156.92100000000028,1786006494.5437477,11651,1.4782783326333697,-10.955090673945191,-0.6924218535423279,0.5688512325286865,1.5726200342178345,-1.6079601049423218
156.9369999999999,1786006494.560109,11652,1.873780436522958,-10.532117549213812,-0.6945524215698242,0.41971418261528015,1.5773200988769531,-1.6079601049423218
156.96799999999985,1786006494.583353,11653,2.6757880790550255,-9.768570701898087,-0.7488808631896973,0.43888893723487854,1.6163300275802612,-1.5939301252365112
156.98400000000038,1786006494.601722,11654,3.082279957319164,-9.384051542193879,-0.7510114312171936,0.445280522108078,1.5726200342178345,-1.564650058746338
156.98400000000038,1786006494.605422,11655,3.9117449603146826,-8.653460357623464,-0.778708279132843,0.23329290747642517,1.5641599893569946,-1.6018601655960083
157.0,1786006494.620374,11656,4.3402163873279225,-8.32936105131719,-0.8277104496955872,0.2748382091522217,1.6210300922393799,-1.5799001455307007
157.01500000000033,1786006494.63933,11657,5.131227425296269,-7.626234057399397,-0.7808388471603394,0.41971418261528015,1.6412400007247925,-1.6305301189422607
157.04600000000028,1786006494.6593163,11658,5.57617326858758,-7.241714897695189,-0.8490157723426819,0.5656554102897644,1.6290199756622314,-1.6140601634979248
157.04600000000028,1786006494.6634881,11659,6.5045189201973725,-6.307877773992706,-0.8713862895965576,0.9001484513282776,1.5726200342178345,-1.6201601028442383
157.0619999999999,1786006494.6813905,11660,6.993410200608546,-5.868423402794085,-0.9427590370178223,0.844754695892334,1.5547599792480469,-1.6201601028442383
157.07800000000043,1786006494.7010305,11661,8.020633085738028,-5.2696685295832575,-1.0151970386505127,0.530501663684845,1.5843700170516968,-1.596980094909668
157.125,1786006494.7415383,11662,8.564456162549028,-5.049941343983948,-1.0769823789596558,0.42397522926330566,1.6492300033569336,-1.623210072517395
157.125,1786006494.7430801,11663,9.718020471850823,-4.659930712187049,-1.167529821395874,0.3387540876865387,1.7014000415802002,-1.6476101875305176
157.14000000000033,1786006494.7594743,11664,10.33325659152889,-4.4731591893330505,-1.2239887714385986,0.2908172011375427,1.8043301105499268,-1.751920223236084
157.14000000000033,1786006494.7646914,11665,11.772466242109788,-4.165541129494017,-1.3582121133804321,0.12783172726631165,1.8362901210784912,-1.8440301418304443
157.15599999999995,1786006494.7796998,11666,12.426152911720443,-4.127093994656015,-1.3209278583526611,-0.03515372797846794,1.8917500972747803,-1.9105201959609985
157.17100000000028,1786006494.7835405,11667,13.601689939582167,-4.2808961943863615,-1.1824434995651245,-0.4090615510940552,2.024290084838867,-2.033130168914795
157.1869999999999,1786006494.802082,11668,14.123540297833237,-4.511613154360223,-1.1345065832138062,-0.6817692518234253,2.1746902465820312,-2.1655001640319824
157.20300000000043,1786006494.8203886,11669,15.145268295775445,-5.32460374107767,-1.1078749895095825,-1.2857741117477417,2.3462400436401367,-2.3680202960968018
157.21799999999985,1786006494.839064,11670,15.672610126119203,-5.862931930701396,-1.1185276508331299,-1.6405072212219238,2.5582101345062256,-2.526010274887085
157.21799999999985,1786006494.8430905,11671,16.881106231820823,-7.192277988482637,-1.2112056016921997,-2.8197548389434814,2.802140235900879,-2.8163700103759766
157.25,1786006494.860947,11672,17.523806542151515,-7.576797148186845,-1.1792477369308472,-3.2032501697540283,3.0907201766967773,-3.0945303440093994
157.26500000000033,1786006494.8831666,11673,18.704838457200513,-7.357069962587534,-1.0695254802703857,-1.043959140777588,3.3614401817321777,-3.3678102493286133
157.28099999999995,1786006494.9007103,11674,19.287112083944102,-7.379042681147466,-1.0876350402832031,0.9342368841171265,3.5250003337860107,-3.531900405883789
157.28099999999995,1786006494.9054677,11675,20.462649111805824,-7.758070368758983,-1.0663297176361084,0.5315669775009155,3.532989978790283,-3.5056703090667725
157.29600000000028,1786006494.9222434,11676,21.06689887220393,-8.35133376987712,-1.1163971424102783,-0.5060005784034729,3.5405101776123047,-3.5410501956939697
157.32800000000043,1786006494.9393642,11677,22.297367696465482,-8.928115924528017,-1.184574007987976,-0.46658581495285034,3.755769968032837,-3.7179503440856934
157.34299999999985,1786006494.9595573,11678,22.604985756304515,-8.834733578195603,-0.185356006026268,-0.6359628438949585,3.9625704288482666,-3.9082703590393066
157.34299999999985,1786006494.9642296,11679,21.748049732467205,-7.91737087077119,0.9736517071723938,-0.6721818447113037,4.0998101234436035,-4.129700183868408
157.375,1786006494.9999228,11680,21.846926965986896,-7.417496646174637,0.3653857111930847,-0.8788431286811829,4.192399978637695,-4.2016801834106445
157.39000000000033,1786006495.004519,11681,21.885380931014065,-6.467178276004914,0.24501082301139832,-0.8202536106109619,4.288280010223389,-4.229130268096924
157.40599999999995,1786006495.0197508,11682,21.95129908669386,-6.0222324327136025,0.10120011866092682,-0.7520766854286194,4.142580032348633,-4.124820232391357
157.40599999999995,1786006495.0230026,11683,20.87463587725724,-5.4179860874100845,1.2452940940856934,-0.6253102421760559,4.0575103759765625,-4.069920539855957
157.42100000000028,1786006495.0424137,11684,20.363771878286137,-5.143323690316362,0.7680556774139404,-0.5656554102897644,3.9757301807403564,-3.9650003910064697
157.4369999999999,1786006495.060544,11685,19.721071567955445,-4.6379579936271185,0.679638683795929,-0.5954828262329102,3.8516502380371094,-3.8283603191375732
157.46799999999985,1786006495.0859601,11686,19.21020756898434,-4.4621762451476705,1.1089402437210083,-0.5731122493743896,3.7440202236175537,-3.7008702754974365
157.46799999999985,1786006495.0859601,11687,18.111575056082376,-4.319350159413534,0.7169229388237,-0.5613943338394165,3.552260160446167,-3.5337302684783936
157.48400000000038,1786006495.102093,11688,17.814946770617894,-4.203995094521188,0.4122573435306549,-0.6167880892753601,3.417370080947876,-3.3464601039886475
157.5,1786006495.11986,11689,16.5679966998891,-3.7590492512298774,1.4061490297317505,-0.7488808631896973,3.2904701232910156,-3.278750419616699
157.53099999999995,1786006495.141983,11690,15.744023168986272,-3.533830593537877,1.3102751970291138,-0.7776430249214172,3.1725001335144043,-3.2574002742767334
