elapsed_s,left_position_rad,right_position_rad,left_command_torque_nm,right_command_torque_nm,left_actual_torque_nm,right_actual_torque_nm
2.6100,0.7148350,0.6063059,-0.0018,0.0018,0.0047,0.0134
2.6200,0.7148350,0.6063059,-0.0018,0.0018,0.0047,0.0134
2.6300,0.7148350,0.6059224,-0.0018,0.0018,0.0047,-0.0305
2.6400,0.7148350,0.6059224,-0.0018,0.0018,0.0047,-0.0305
2.6500,0.7152185,0.6059224,-0.0019,0.0019,0.0118,0.0031
2.6600,0.7152185,0.6059224,-0.0019,0.0019,0.0118,0.0031
2.6700,0.7152185,0.6059224,-0.0019,0.0019,-0.0033,-0.0073
2.6800,0.7152185,0.6059224,-0.0019,0.0019,-0.0118,-0.0134
2.6900,0.7152185,0.6059224,-0.0019,0.0019,-0.0118,-0.0134
2.7000,0.7152185,0.6059224,-0.0018,0.0018,-0.0094,0.0488
2.7100,0.7152185,0.6059224,-0.0018,0.0018,0.0174,0.0195
2.7200,0.7152185,0.6059224,-0.0018,0.0018,0.0174,0.0195
2.7300,0.7152185,0.6059224,-0.0018,0.0018,-0.0033,-0.0244
2.7400,0.7152185,0.6059224,-0.0018,0.0018,0.0118,0.0031
2.7500,0.7152185,0.6059224,-0.0018,0.0018,-0.0033,-0.0073
2.7600,0.7152185,0.6059224,-0.0017,0.0017,-0.0009,-0.0073
2.7700,0.7152185,0.6059224,-0.0017,0.0017,-0.0009,-0.0073
2.7800,0.7152185,0.6059224,-0.0018,0.0018,0.0047,-0.0134
2.7900,0.7152185,0.6059224,-0.0018,0.0018,-0.0033,0.0214
2.8000,0.7152185,0.6059224,-0.0020,0.0020,0.0094,-0.0244
2.8100,0.7152185,0.6059224,-0.0020,0.0020,-0.0033,0.0134
2.8201,0.7152185,0.6059224,-0.0019,0.0019,0.0047,0.0134
2.8300,0.7152185,0.6059224,-0.0019,0.0019,0.0047,0.0134
2.8400,0.7152185,0.6059224,-0.0019,0.0019,0.0047,0.0104
2.8500,0.7152185,0.6059224,-0.0019,0.0019,-0.0094,0.0031
2.8600,0.7156020,0.6059224,-0.0019,0.0019,0.0047,-0.0244
2.8700,0.7152185,0.6059224,-0.0018,0.0018,-0.0174,0.0031
2.8800,0.7152185,0.6059224,-0.0018,0.0018,-0.0174,0.0031
2.8900,0.7152185,0.6059224,-0.0016,0.0016,0.0047,0.0031
2.9000,0.7152185,0.6059224,-0.0016,0.0016,0.0047,-0.0073
2.9100,0.7152185,0.6059224,-0.0016,0.0016,0.0047,-0.0073
2.9200,0.7156020,0.6059224,-0.0016,0.0016,0.0047,0.0031
2.9300,0.7156020,0.6059224,-0.0016,0.0016,-0.0174,0.0378
2.9400,0.7156020,0.6059224,-0.0016,0.0016,-0.0174,-0.0061
2.9500,0.7156020,0.6059224,-0.0016,0.0016,-0.0174,-0.0061
2.9600,0.7152185,0.6059224,-0.0018,0.0018,0.0174,-0.0244
2.9700,0.7152185,0.6059224,-0.0018,0.0018,0.0174,-0.0244
2.9800,0.7156020,0.6059224,-0.0018,0.0018,0.0047,0.0031
2.9900,0.7152185,0.6059224,-0.0018,0.0018,-0.0033,0.0134
3.0000,0.7156020,0.6059224,-0.0018,0.0018,0.0118,0.0195
3.0100,0.7152185,0.6059224,-0.0018,0.0018,0.0047,-0.0073
3.0201,0.7152185,0.6059224,-0.0018,0.0018,0.0047,0.0134
3.0300,0.7152185,0.6059224,-0.0018,0.0018,0.0047,0.0134
3.0400,0.7156020,0.6059224,-0.0018,0.0018,-0.0174,0.0134
3.0500,0.7156020,0.6059224,-0.0018,0.0018,-0.0024,-0.0134
3.0600,0.7152185,0.6059224,-0.0018,0.0018,-0.0033,-0.0073
3.0700,0.7152185,0.6059224,-0.0018,0.0018,0.0174,0.0317
3.0800,0.7152185,0.6059224,-0.0018,0.0018,0.0118,0.0031
3.0900,0.7152185,0.6059224,-0.0018,0.0018,-0.0033,0.0134
3.1000,0.7152185,0.6059224,-0.0018,0.0018,0.0047,-0.0409
3.1100,0.7152185,0.6059224,-0.0018,0.0018,-0.0033,0.0134
3.1200,0.7152185,0.6059224,-0.0019,0.0019,0.0329,0.0031
3.1300,0.7152185,0.6059224,-0.0020,0.0020,0.0047,0.0134
3.1400,0.7152185,0.6059224,-0.0020,0.0020,0.0047,0.0031
3.1500,0.7152185,0.6059224,-0.0020,0.0020,0.0047,0.0031
3.1600,0.7152185,0.6059224,-0.0020,0.0020,-0.0024,0.0134
3.1700,0.7152185,0.6059224,-0.0022,0.0022,0.0047,-0.0061
3.1800,0.7152185,0.6059224,-0.0023,0.0023,-0.0118,0.0104
3.1900,0.7152185,0.6059224,-0.0024,0.0024,-0.0033,0.0134
3.2000,0.7152185,0.6059224,-0.0025,0.0025,0.0118,-0.0134
3.2100,0.7152185,0.6059224,-0.0025,0.0025,-0.0033,0.0031
3.2200,0.7152185,0.6059224,-0.0025,0.0025,0.0047,-0.0134
3.2300,0.7152185,0.6059224,-0.0028,0.0028,-0.0094,0.0195
3.2400,0.7152185,0.6059224,-0.0027,0.0027,-0.0033,-0.0073
3.2500,0.7152185,0.6059224,-0.0028,0.0028,-0.0174,0.0134
3.2600,0.7152185,0.6059224,-0.0028,0.0028,-0.0174,0.0134
3.2700,0.7152185,0.6059224,-0.0028,0.0028,-0.0174,-0.0043
3.2800,0.7152185,0.6059224,-0.0028,0.0028,0.0047,0.0317
3.2900,0.7152185,0.6059224,-0.0029,0.0029,-0.0221,-0.0073
3.3000,0.7152185,0.6059224,-0.0030,0.0030,-0.0009,-0.0134
3.3100,0.7152185,0.6059224,-0.0029,0.0029,0.0174,-0.0073
3.3200,0.7152185,0.6063059,-0.0029,0.0029,-0.0306,0.0134
3.3300,0.7148350,0.6059224,-0.0029,0.0029,-0.0033,0.0134
3.3400,0.7152185,0.6063059,-0.0028,0.0028,-0.0094,0.0031
3.3500,0.7152185,0.6059224,-0.0028,0.0028,0.0047,0.0134
3.3600,0.7148350,0.6059224,-0.0027,0.0027,0.0047,-0.0134
3.3700,0.7152185,0.6063059,-0.0027,0.0027,0.0118,-0.0244
3.3800,0.7148350,0.6059224,-0.0027,0.0027,0.0047,0.0134
3.3900,0.7148350,0.6059224,-0.0026,0.0026,0.0047,-0.0134
3.4000,0.7152185,0.6063059,-0.0026,0.0026,0.0197,0.0195
3.4100,0.7152185,0.6059224,-0.0026,0.0026,-0.0033,0.0031
3.4200,0.7152185,0.6059224,-0.0026,0.0026,0.0047,-0.0134
3.4300,0.7152185,0.6059224,-0.0025,0.0025,0.0118,0.0031
3.4400,0.7152185,0.6059224,-0.0025,0.0025,0.0306,-0.0244
3.4500,0.7148350,0.6059224,-0.0025,0.0025,0.0047,-0.0244
