elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm,left_nn_command_nm,right_nn_command_nm
13.4002,-6.2275,-57.3425,20.0463,42.3557,0.0000,-0.0226,1.9810,5.0000
13.4100,-6.7603,-54.8401,20.5132,42.8439,0.0000,-0.0226,1.9244,5.0000
13.4200,-7.2602,-52.5818,21.0460,49.6799,0.0000,-0.0226,1.8847,5.0000
13.4300,-7.2602,-52.5818,21.6997,62.5583,0.0000,-0.0226,1.8242,5.0000
13.4404,-7.7381,-50.6897,22.5456,83.6154,0.0000,-0.0226,1.7463,5.0000
13.4500,-8.1940,-49.2859,23.6278,107.9684,0.0000,-0.0226,1.6582,5.0000
13.4604,-8.6280,-47.8210,24.8693,119.3820,0.0000,-0.0226,1.5620,5.0000
13.4700,-9.0400,-46.6614,25.9459,92.2214,0.0000,-0.0226,1.4349,5.0000
13.4800,-9.0400,-46.6614,26.5666,47.5436,0.0000,-0.0226,1.2981,4.8125
13.4902,-9.4410,-46.8445,26.9622,26.4865,0.0000,-0.0226,1.1982,4.7439
13.5000,-9.4410,-46.8445,27.4236,32.7731,0.0000,-0.0226,1.1570,4.9119
13.5100,-10.8417,-59.2957,27.8740,22.8854,0.0000,-0.0226,0.9851,4.9030
13.5200,-11.3636,-61.3708,28.0937,4.3918,0.0000,-0.0226,0.7784,4.5356
13.5300,-11.9019,-63.3240,28.1816,0.3635,0.0000,-0.0226,0.5444,4.0356
13.5404,-12.4897,-63.2019,28.2585,5.9787,0.0000,-0.0226,0.3752,3.5356
13.5500,-13.0994,-60.5164,28.2640,-1.7117,0.0000,-0.0226,0.4862,3.0356
13.5600,-14.2365,-52.8870,28.0223,-23.6844,0.0000,-0.0226,0.6459,2.5356
13.5700,-14.2365,-52.8870,27.4456,-51.6995,0.0000,-0.0226,0.7302,2.0356
13.5800,-14.6869,-42.0837,26.4788,-83.9871,0.0000,-0.0226,1.0698,1.5356
13.5900,-14.9836,-24.5667,25.0341,-130.1297,0.0000,-0.0226,1.5698,1.0356
13.6000,-15.0495,0.2136,22.8478,-207.8885,0.0000,-0.0226,2.0698,0.5356
13.6100,-14.4452,44.7083,20.2440,-239.0775,0.0000,-0.0226,2.5698,0.0356
13.6201,-13.9454,50.8728,18.1182,-180.4227,0.0000,-0.0226,3.0698,-0.4644
13.6300,-13.4565,47.5159,17.2502,-52.7982,0.0000,-0.0226,3.5698,-0.9010
13.6400,-13.4565,47.5159,17.5524,60.0558,0.0000,-0.0226,3.6842,-0.5775
13.6501,-13.4565,47.5159,17.5524,60.0558,0.0000,-0.0226,3.6024,-0.7805
13.6600,-12.5611,47.8821,18.5301,25.5710,0.0000,-0.0226,3.9462,-1.2805
13.6700,-12.5611,47.8821,17.6842,-65.0052,0.0000,-0.0226,4.4462,-1.7805
13.6800,-10.4517,84.7473,16.2889,-125.3690,0.0000,-0.0226,4.9462,-2.2805
13.6900,-9.5563,88.8977,14.5091,-165.5301,0.0000,-0.0226,5.0000,-1.7805
13.7002,-8.6664,87.1277,12.8282,-153.2620,0.0000,-0.0226,5.0000,-1.2805
13.7105,-8.6664,87.1277,11.7626,-98.6966,0.0000,-0.0226,5.0000,-0.7805
13.7200,-7.7765,87.4939,11.3066,-46.5726,0.0000,-0.0226,5.0000,-0.2805
13.7301,-6.8482,88.7146,11.3066,-46.5726,0.0000,-0.0226,5.0000,0.1469
13.7400,-5.9693,86.8835,10.4991,-44.7415,0.0000,-0.0226,5.0000,-0.3531
13.7500,-4.1291,95.5505,10.4991,-44.7415,0.0000,-0.0226,5.0000,-0.8111
13.7605,-3.1073,103.1189,10.4991,-44.7415,0.0000,-0.0226,5.0000,-0.5618
13.7700,-2.0307,108.0627,8.3843,-68.5452,0.0000,-0.0226,5.0000,-0.0624
13.7800,-2.0307,108.0627,8.3843,-68.5452,0.0000,-0.0226,5.0000,0.4376
13.7900,-0.9485,107.8186,7.1099,-62.8690,0.0000,-0.0226,5.0000,0.8848
13.8000,0.1501,110.3210,6.4012,-67.7518,0.0000,-0.0226,5.0000,1.0898
13.8100,1.2982,115.6921,5.7146,-64.5169,0.0000,-0.0226,5.0000,1.3153
13.8200,3.6053,110.8704,5.0994,-60.3665,0.0000,-0.0226,5.0000,1.4803
13.8300,4.6710,104.2175,4.5061,-59.5731,0.0000,-0.0226,5.0000,1.5161
13.8401,5.7092,102.5085,3.9293,-58.7796,0.0000,-0.0226,5.0000,1.6243
13.8505,5.7092,102.5085,3.9293,-58.7796,0.0000,-0.0226,5.0000,1.8275
13.8600,6.7749,101.7761,2.8087,-57.6199,0.0000,-0.0226,5.0000,1.8994
13.8700,7.6263,77.9724,2.2045,-64.8221,0.0000,-0.0226,5.0000,1.9022
13.8800,8.5327,96.4661,1.5068,-72.5735,0.0000,-0.0226,5.0000,2.0036
13.8900,10.3784,85.6628,0.7982,-72.8177,0.0000,-0.0226,5.0000,2.1703
13.9002,11.2683,86.7615,0.1061,-70.8646,0.0000,-0.0226,5.0000,2.2822
13.9100,12.1032,78.7048,-0.5641,-70.4984,0.0000,-0.0226,5.0000,2.3947
13.9200,12.1032,78.7048,-1.2233,-71.1087,0.0000,-0.0226,5.0000,2.4205
13.9304,12.7789,73.7000,-1.8989,-73.4891,0.0000,-0.0226,5.0000,2.3872
13.9407,13.5424,74.1882,-2.5966,-76.1746,0.0000,-0.0226,5.0000,2.4896
13.9500,14.3225,75.1648,-3.3217,-77.5174,0.0000,-0.0226,5.0000,2.4227
13.9600,15.8605,74.1882,-4.0523,-77.9446,0.0000,-0.0226,5.0000,2.4820
13.9700,16.6351,75.8362,-4.7993,-78.8602,0.0000,-0.0226,5.0000,2.4619
13.9800,17.3931,73.1506,-5.5629,-80.9354,0.0000,-0.0226,5.0000,2.4748
13.9900,17.3931,73.1506,-6.3374,-82.0950,0.0000,-0.0226,5.0000,2.4321
14.0005,18.0853,66.9250,-7.1174,-82.4612,0.0000,-0.0226,5.0000,2.3800
14.0100,18.7280,63.1409,-7.8865,-82.5223,0.0000,-0.0226,5.0000,2.3339
14.0200,19.3103,55.7556,-8.6665,-84.2313,0.0000,-0.0226,5.0000,2.2659
14.0300,20.4089,62.5916,-9.4410,-84.1702,0.0000,-0.0226,5.0000,2.2431
14.0403,21.2878,98.7854,-10.2101,-84.4754,0.0000,-0.0226,5.0000,2.1938
14.0506,21.2878,98.7854,-10.9901,-85.1468,0.0000,-0.0226,5.0000,2.0984
14.0600,22.6446,151.7639,-11.7647,-85.8792,0.0000,-0.0226,5.0000,2.0067
14.0703,24.4574,188.5681,-12.5447,-86.9168,0.0000,-0.0226,5.0000,1.9767
14.0800,26.3415,183.0750,-12.5447,-86.9168,0.0000,-0.0226,5.0000,1.8857
14.0901,26.3415,183.0750,-14.2091,-83.5599,0.0000,-0.0226,5.0000,1.9766
14.1001,28.6981,71.8079,-14.2091,-83.5599,0.0000,-0.0226,5.0000,1.7145
14.1100,29.7473,57.8308,-15.7307,-71.7191,0.0000,-0.0226,5.0000,1.7402
14.1201,30.2966,49.7131,-16.3899,-64.2728,0.0000,-0.0226,5.0000,2.0495
14.1300,30.2966,49.7131,-16.9832,-58.3524,0.0000,-0.0226,5.0000,1.9317
14.1401,30.5877,19.8669,-17.5380,-55.3616,0.0000,-0.0226,5.0000,1.5185
14.1503,30.5932,-5.8289,-18.0708,-53.6526,0.0000,-0.0226,5.0000,1.0494
14.1600,30.4394,-17.5476,-18.5927,-51.2723,0.0000,-0.0226,5.0000,0.5931
14.1708,29.8626,-34.2712,-19.0596,-45.4129,0.0000,-0.0226,5.0000,0.6477
14.1800,29.4287,-43.7317,-19.4166,-32.4734,0.0000,-0.0226,4.9371,0.6305
14.1906,28.8903,-54.7180,-19.4166,-32.4734,0.0000,-0.0226,4.4371,0.6888
14.2000,28.8903,-54.7180,-19.4166,-32.4734,0.0000,-0.0226,3.9371,0.6633
14.2100,28.2312,-71.5027,-19.6089,9.9460,0.0000,-0.0226,3.4371,1.0907
14.2200,27.1655,-118.1335,-19.3947,24.3503,0.0000,-0.0226,2.9371,1.5907
14.2301,25.5340,-176.1780,-19.0376,39.8532,0.0000,-0.0226,2.4371,2.0907
14.2400,22.2821,-118.8660,-18.4883,60.6052,0.0000,-0.0226,1.9371,2.5907
14.2500,21.5789,-61.7981,-17.6588,90.6345,0.0000,-0.0226,1.4371,3.0838
14.2602,21.1889,-45.5627,-16.5712,112.5461,0.0000,-0.0226,0.9371,3.3521
14.2701,21.1889,-45.5627,-16.5712,112.5461,0.0000,-0.0226,0.4371,3.6066
14.2800,20.6726,-72.7234,-14.7914,79.0378,0.0000,-0.0226,-0.0629,3.6879
14.2900,19.6344,-117.7673,-14.0333,73.7277,0.0000,-0.0226,-0.5629,4.1879
14.3000,18.4918,-111.7859,-13.3577,67.1359,0.0000,-0.0226,-1.0629,4.6879
14.3102,17.5085,-89.6301,-13.3577,67.1359,0.0000,-0.0226,-1.5629,4.9018
14.3205,16.0858,-65.1550,-12.6710,70.2487,0.0000,-0.0226,-2.0629,4.7738
14.3300,15.5804,-44.5862,-11.1439,76.1081,0.0000,-0.0226,-1.7140,4.8390
14.3400,15.5804,-44.5862,-10.2925,81.1740,0.0000,-0.0226,-1.6607,4.8063
14.3500,15.2673,-27.9846,-9.3312,86.7282,0.0000,-0.0226,-1.5010,4.9221
14.3603,14.8828,-27.6794,-8.3534,84.0427,0.0000,-0.0226,-1.4379,5.0000
14.3700,14.5642,-34.8816,-7.3646,80.5637,0.0000,-0.0226,-1.0578,4.9148
14.3800,13.5150,-55.3894,-6.3044,87.6437,0.0000,-0.0226,-0.6041,4.9632
14.3900,13.0590,-42.8772,-5.1179,102.4753,0.0000,-0.0226,-0.1041,4.9913
14.4001,12.6525,-40.0696,-3.8655,111.0812,0.0000,-0.0226,0.3959,5.0000
14.4100,12.6525,-40.0696,-2.6075,116.7575,0.0000,-0.0226,0.6412,5.0000
14.4200,12.2131,-43.1824,-1.3551,120.3586,0.0000,-0.0226,0.9895,5.0000
14.4300,11.7462,-45.4407,-1.3551,120.3586,0.0000,-0.0226,1.0749,5.0000
14.4404,11.1749,-44.0369,1.3805,150.3879,0.0000,-0.0226,1.4302,5.0000
14.4500,10.6585,-37.7502,2.7593,134.3356,0.0000,-0.0226,1.5297,5.0000
14.4606,9.6258,-52.8870,3.9403,119.0158,0.0000,-0.0226,1.6122,5.0000
14.4702,9.0051,-61.2488,5.0279,112.6071,0.0000,-0.0226,1.5375,5.0000
14.4800,9.0051,-61.2488,6.0771,107.6633,0.0000,-0.0226,1.8202,5.0000
14.4900,8.3898,-60.4553,6.0771,107.6633,0.0000,-0.0226,1.8717,5.0000
14.5002,7.7966,-57.5256,7.9668,105.6491,0.0000,-0.0226,2.1214,5.0000
14.5105,7.2088,-51.5442,8.9281,106.6257,0.0000,-0.0226,2.2581,5.0000
14.5200,6.1816,-45.1965,9.7795,98.2028,0.0000,-0.0226,2.3236,5.0000
14.5304,5.7147,-40.4968,10.5376,96.9211,0.0000,-0.0226,2.4502,5.0000
14.5400,5.2533,-41.5955,11.2792,101.3156,0.0000,-0.0226,2.5613,5.0000
14.5501,5.2533,-41.5955,11.9768,102.3532,0.0000,-0.0226,2.6854,5.0000
14.5600,4.7534,-41.7786,12.4108,104.0622,0.0000,-0.0226,2.7007,5.0000
14.5700,4.2535,-42.3889,12.9271,107.4802,0.0000,-0.0226,2.7714,5.0000
14.5800,3.7536,-42.9382,13.5588,111.9357,0.0000,-0.0226,2.8034,5.0000
14.5900,2.7813,-42.7551,14.1466,109.7385,0.0000,-0.0226,2.8009,5.0000
14.6001,2.3199,-40.3137,14.6959,107.3581,0.0000,-0.0226,2.8112,5.0000
14.6100,1.8859,-38.1165,15.2562,105.8932,0.0000,-0.0226,2.7949,5.0000
14.6200,1.8859,-38.1165,15.8275,104.3063,0.0000,-0.0226,2.7901,5.0000
14.6300,1.4685,-36.4075,16.4153,100.5832,0.0000,-0.0226,2.7540,5.0000
14.6400,1.4685,-36.4075,16.9646,91.6110,0.0000,-0.0226,2.6837,5.0000
14.6501,0.6115,-39.1541,17.4315,82.1506,0.0000,-0.0226,2.5387,5.0000
14.6600,-0.2674,-35.7971,17.7611,73.4225,0.0000,-0.0226,2.4240,5.0000
14.6700,-0.6409,-31.3416,17.9314,68.1125,0.0000,-0.0226,2.3591,5.0000
14.6800,-1.0254,-27.7405,18.0138,71.7746,0.0000,-0.0226,2.2867,5.0000
14.6900,-1.0254,-27.7405,18.0138,71.7746,0.0000,-0.0226,2.2255,5.0000
14.7000,-1.3825,-26.8860,18.0138,90.7565,0.0000,-0.0226,2.1962,5.0000
14.7100,-1.6901,-25.5432,18.1896,115.4147,0.0000,-0.0226,2.1762,5.0000
14.7200,-1.9867,-21.3928,18.9037,182.6144,0.0000,-0.0226,2.4217,5.0000
14.7300,-2.5470,-19.1956,19.8046,195.4929,0.0000,-0.0226,2.4548,5.0000
14.7401,-2.8602,-21.2097,20.2220,163.1442,0.0000,-0.0226,2.4237,5.0000
14.7501,-2.8602,-21.2097,20.2220,163.1442,0.0000,-0.0226,2.3432,5.0000
14.7600,-3.1788,-22.4304,19.2497,75.6808,0.0000,-0.0226,2.0239,5.0000
14.7702,-3.4754,-21.9421,17.7996,39.9142,0.0000,-0.0226,1.9093,5.0000
14.7801,-3.7281,-20.7214,16.1571,29.4162,0.0000,-0.0226,1.8240,5.0000
14.7900,-3.9863,-16.8152,14.6630,25.3268,0.0000,-0.0226,1.7648,5.0000
14.8002,-4.2170,-15.4114,13.3446,11.7160,0.0000,-0.0226,1.4707,5.0000
14.8100,-4.5850,-9.7351,12.1251,-9.7684,0.0000,-0.0226,1.8278,5.0000
14.8204,-4.7113,-5.7068,12.1251,-9.7684,0.0000,-0.0226,1.8509,5.0000
14.8305,-4.7113,-5.7068,12.1251,-9.7684,0.0000,-0.0226,2.3509,5.0000
14.8400,-4.8322,-3.0823,11.1199,-24.1116,0.0000,-0.0226,2.7855,4.8770
14.8500,-4.9311,0.8850,6.5605,-173.1595,0.0000,-0.0226,3.2855,4.3770
14.8605,-4.9970,4.1199,5.2422,-189.4559,0.0000,-0.0226,3.7855,3.8770
14.8701,-4.9970,8.7585,4.7313,-125.9793,0.0000,-0.0226,4.2855,3.3770
14.8805,-4.9530,9.9792,5.4344,5.5515,0.0000,-0.0226,4.7855,2.8770
14.8900,-4.8542,17.4255,6.6704,53.7082,0.0000,-0.0226,4.9444,2.4184
14.9002,-4.8542,17.4255,7.5383,30.6979,0.0000,-0.0226,5.0000,2.1934
14.9100,-4.6564,29.5105,8.0327,-0.9183,0.0000,-0.0226,4.9802,1.6934
14.9204,-4.3708,35.2478,8.5820,-39.9808,0.0000,-0.0226,5.0000,1.1934
14.9300,-4.0522,39.9475,8.5820,-39.9808,0.0000,-0.0226,5.0000,1.1014
14.9400,-3.1623,59.5398,8.4117,-39.0042,0.0000,-0.0226,5.0000,1.6014
14.9501,-2.6294,63.2629,8.0492,-28.2010,0.0000,-0.0226,4.5108,2.1014
14.9600,-2.0856,63.9954,7.6262,-11.4774,0.0000,-0.0226,4.4082,2.6014
14.9700,-2.0856,63.9954,7.1483,-10.6839,0.0000,-0.0226,4.7892,2.3225
14.9801,-1.5473,63.6902,6.5496,-15.9940,0.0000,-0.0226,5.0000,1.8559
14.9900,-1.5473,63.6902,6.5496,-15.9940,0.0000,-0.0226,5.0000,1.7430
15.0000,-0.4981,59.7229,5.3630,-8.4866,0.0000,-0.0226,5.0000,1.7668
15.0100,0.5072,55.0842,4.8467,-3.5428,0.0000,-0.0226,5.0000,1.8659
15.0200,0.5072,55.0842,4.8467,-3.5428,0.0000,-0.0226,5.0000,2.0803
15.0300,1.4630,49.1028,3.7645,-2.0169,0.0000,-0.0226,5.0000,2.1923
15.0400,1.4630,49.1028,3.1987,-1.8338,0.0000,-0.0226,5.0000,2.2531
15.0500,1.4630,49.1028,2.6769,2.3776,0.0000,-0.0226,5.0000,2.3092
15.0606,2.2375,34.6985,2.1880,4.7580,0.0000,-0.0226,5.0000,2.4194
15.0700,2.5286,29.5105,1.7375,7.1384,0.0000,-0.0226,5.0000,2.5574
15.0800,3.1988,32.4402,1.3420,8.4811,0.0000,-0.0226,4.9466,2.7100
15.0904,3.1988,32.4402,0.9630,6.4059,0.0000,-0.0226,4.8998,2.8274
15.1000,3.1988,32.4402,0.5950,3.5983,0.0000,-0.0226,4.7905,2.8689
15.1100,3.1988,32.4402,0.2764,4.3307,0.0000,-0.0226,4.7389,2.9089
15.1200,4.2370,39.7644,-0.0258,3.1100,0.0000,-0.0226,4.6836,2.9261
15.1300,4.6325,39.8865,-0.2839,2.0114,0.0000,-0.0226,4.5991,3.0340
15.1401,4.9237,43.7317,-0.4982,-1.1014,0.0000,-0.0226,4.6128,3.0196
15.1500,5.5773,45.8069,-0.6630,-6.8387,0.0000,-0.0226,4.6994,2.9632
15.1600,5.8905,41.5955,-0.8497,-13.4305,0.0000,-0.0226,4.6940,2.8628
15.1700,6.1541,35.0647,-1.0750,-20.2664,0.0000,-0.0226,4.7354,2.8018
15.1800,6.1541,35.0647,-1.3002,-23.3792,0.0000,-0.0226,4.7981,2.7536
15.1901,6.3739,31.1584,-1.4979,-22.2195,0.0000,-0.0226,4.8378,2.7225
15.2000,6.3739,31.1584,-1.6847,-24.1116,0.0000,-0.0226,4.8772,2.7184
15.2101,7.0275,49.9573,-1.8989,-28.3841,0.0000,-0.0226,5.0000,2.6534
15.2201,8.0603,57.2205,-2.1516,-29.4217,0.0000,-0.0226,5.0000,2.6109
15.2300,8.5876,55.9387,-2.4153,-27.5296,0.0000,-0.0226,5.0000,2.5744
15.2400,9.1149,55.0232,-2.6954,-25.3323,0.0000,-0.0226,5.0000,2.5808
15.2500,9.1149,55.0232,-3.0086,-23.5013,0.0000,-0.0226,5.0000,2.5657
15.2604,9.6588,55.6946,-3.3546,-20.6326,0.0000,-0.0226,5.0000,2.5556
15.2700,10.2136,55.3284,-3.7336,-17.1536,0.0000,-0.0226,5.0000,2.5286
15.2802,10.2136,55.3284,-4.1346,-12.2098,0.0000,-0.0226,5.0000,2.4391
15.2900,11.4056,52.6428,-4.5357,-7.0828,0.0000,-0.0226,5.0000,2.4269
15.3001,11.9934,47.6990,-4.9476,-3.4818,0.0000,-0.0226,5.0000,2.4390
15.3101,12.9657,29.0833,-5.3706,0.4855,0.0000,-0.0226,5.0000,2.4631
15.3200,12.9657,29.0833,-5.7716,5.4294,0.0000,-0.0226,4.9794,2.5261
15.3300,12.9657,29.0833,-6.1232,13.1198,0.0000,-0.0226,4.7784,2.5783
15.3401,12.9657,29.0833,-6.1232,13.1198,0.0000,-0.0226,4.5414,2.5967
15.3500,13.4930,-18.2190,-6.3868,22.7634,0.0000,-0.0226,4.0414,2.6986
15.3601,13.3886,-29.1443,-6.5736,31.6135,0.0000,-0.0226,3.5414,2.8601
15.3700,13.3886,-29.1443,-6.7714,44.8581,0.0000,-0.0226,3.0644,3.2292
15.3800,13.1909,-20.2332,-6.7714,44.8581,0.0000,-0.0226,2.5846,3.4802
15.3901,13.1909,-13.3972,-6.8428,51.4499,0.0000,-0.0226,2.5641,3.6279
15.4000,13.1634,-17.3645,-6.8428,51.4499,0.0000,-0.0226,2.2371,3.6721
15.4105,12.8064,-61.3708,-6.8757,47.0554,0.0000,-0.0226,1.7371,3.9989
15.4200,11.5539,-155.7922,-6.8757,47.0554,0.0000,-0.0226,1.2371,4.4989
15.4303,9.5983,-194.7937,-6.8867,40.9518,0.0000,-0.0226,0.7371,4.9989
15.4405,6.4892,-130.8899,-6.9197,35.5807,0.0000,-0.0226,0.2371,5.0000
15.4502,5.2642,-113.3118,-7.0955,23.9230,0.0000,-0.0226,-0.1902,5.0000
15.4600,5.2642,-113.3118,-7.0955,23.9230,0.0000,-0.0226,-0.2568,5.0000
15.4700,4.3029,-81.8176,-7.0955,23.9230,0.0000,-0.0226,-0.3116,5.0000
15.4800,3.6822,-51.0559,-7.0955,23.9230,0.0000,-0.0226,-0.5707,5.0000
15.4905,3.6822,-51.0559,-7.0570,46.8723,0.0000,-0.0226,-0.6021,5.0000
15.5000,2.2265,-57.9529,-7.0570,46.8723,0.0000,-0.0226,-0.2808,5.0000
15.5100,1.8145,-41.1682,-6.7824,60.9103,0.0000,-0.0226,0.2192,5.0000
15.5203,1.3147,-56.3049,-6.3978,69.4553,0.0000,-0.0226,0.5982,5.0000
15.5300,1.3147,-56.3049,-5.6178,61.3986,0.0000,-0.0226,0.7107,5.0000
15.5406,0.7269,-63.8123,-5.6178,61.3986,0.0000,-0.0226,0.9825,5.0000
15.5500,0.2545,-42.5720,-5.1179,36.0080,0.0000,-0.0226,1.0810,5.0000
15.5600,0.2545,-42.5720,-4.9092,25.0827,0.0000,-0.0226,1.0320,5.0000
15.5700,-0.3498,-38.7268,-4.6400,17.9416,0.0000,-0.0226,1.1149,5.0000
15.5805,-1.1847,-35.3699,-4.2720,19.1013,0.0000,-0.0226,1.3538,5.0000
15.5900,-1.5308,-30.1819,-3.7446,32.4069,0.0000,-0.0226,1.4374,5.0000
15.6000,-1.5308,-30.1819,-3.0855,47.0554,0.0000,-0.0226,1.7254,5.0000
15.6100,-1.8494,-29.9988,-2.3878,59.9338,0.0000,-0.0226,1.8799,5.0000
15.6200,-2.1680,-30.7312,-1.6847,72.9343,0.0000,-0.0226,2.2110,5.0000
15.6300,-2.4811,-29.9988,-1.0475,79.4040,0.0000,-0.0226,2.2727,5.0000
15.6400,-3.0964,-30.7312,-0.5201,82.3947,0.0000,-0.0226,2.2841,5.0000
15.6500,-3.4205,-30.3650,-0.0313,89.0475,0.0000,-0.0226,2.2715,5.0000
15.6600,-3.7500,-30.1208,-0.0313,89.0475,0.0000,-0.0226,2.1581,5.0000
15.6706,-3.7500,-30.1208,-0.0313,89.0475,0.0000,-0.0226,2.0341,5.0000
15.6800,-4.0961,-30.3650,-0.0313,89.0475,0.0000,-0.0226,1.9424,5.0000
15.6900,-4.4257,-29.4495,-0.0313,89.0475,0.0000,-0.0226,1.8841,5.0000
15.7000,-4.7553,-30.7312,1.0948,110.6540,0.0000,-0.0226,1.9147,5.0000
15.7101,-5.4584,-29.6936,1.4629,93.1979,0.0000,-0.0226,1.8065,5.0000
15.7200,-5.7880,-28.2288,1.8199,93.7473,0.0000,-0.0226,1.7974,5.0000
15.7300,-6.1451,-29.6326,2.4242,108.0905,0.0000,-0.0226,1.7555,5.0000
15.7401,-6.1451,-29.6326,2.4242,108.0905,0.0000,-0.0226,1.7952,5.0000
15.7501,-6.5076,-27.4963,2.9241,117.2458,0.0000,-0.0226,1.7962,5.0000
15.7601,-6.8372,-25.2380,2.9241,117.2458,0.0000,-0.0226,1.8010,5.0000
15.7709,-7.1668,-24.8108,3.6217,126.4621,0.0000,-0.0226,1.6945,5.0000
15.7800,-7.8589,-28.0457,4.0447,133.7863,0.0000,-0.0226,1.7389,5.0000
15.7900,-8.1995,-26.8860,4.5171,136.6550,0.0000,-0.0226,1.7291,5.0000
15.8000,-8.5401,-28.2288,5.0334,138.9743,0.0000,-0.0226,1.5719,5.0000
15.8100,-8.5401,-28.2288,5.6322,142.2702,0.0000,-0.0226,1.5510,5.0000
15.8200,-8.9026,-29.9377,6.3079,144.7116,0.0000,-0.0226,1.4671,5.0000
15.8300,-9.2707,-28.5950,7.0934,148.2516,0.0000,-0.0226,1.4429,5.0000
15.8400,-9.6497,-30.6091,7.9668,149.0451,0.0000,-0.0226,1.3478,5.0000
15.8500,-10.4407,-32.3792,8.9006,148.3737,0.0000,-0.0226,1.2329,5.0000
15.8600,-10.8527,-34.6985,9.8729,146.0544,0.0000,-0.0226,1.1661,5.0000
15.8700,-11.2757,-36.4075,10.8507,141.3547,0.0000,-0.0226,1.1134,5.0000
15.8800,-11.2757,-36.4075,11.8010,134.0305,0.0000,-0.0226,1.0744,5.0000
15.8900,-11.6987,-36.4685,12.6085,123.2883,0.0000,-0.0226,1.0596,5.0000
15.9000,-12.0942,-35.1257,13.2457,110.9592,0.0000,-0.0226,1.0304,5.0000
15.9103,-12.4787,-35.1257,13.9214,102.4753,0.0000,-0.0226,1.0508,5.0000
15.9200,-13.2367,-37.1399,14.5476,98.8742,0.0000,-0.0226,1.0526,5.0000
15.9301,-13.6158,-38.1775,15.0585,92.6486,0.0000,-0.0226,1.0723,5.0000
15.9401,-14.0003,-39.7644,15.5693,95.6393,0.0000,-0.0226,1.1102,5.0000
15.9500,-14.0003,-39.7644,16.2340,98.9963,0.0000,-0.0226,1.1247,5.0000
15.9605,-14.3793,-39.2761,17.0085,105.9543,0.0000,-0.0226,1.1624,5.0000
15.9700,-14.7803,-38.7878,17.8874,110.8981,0.0000,-0.0226,1.1439,5.0000
15.9800,-15.2198,-39.6423,18.8378,111.5695,0.0000,-0.0226,1.1112,5.0000
15.9900,-16.0657,-43.7927,19.7881,107.3581,0.0000,-0.0226,0.9979,5.0000
16.0000,-16.4722,-48.0042,20.6835,98.2639,0.0000,-0.0226,0.9366,5.0000
16.0100,-16.4722,-48.0042,21.4910,88.0710,0.0000,-0.0226,0.8953,5.0000
16.0200,-16.9391,-53.9246,22.2051,77.8171,0.0000,-0.0226,0.8448,5.0000
16.0304,-17.4665,-60.5164,22.8368,69.8215,0.0000,-0.0226,0.7809,5.0000
16.0400,-18.0542,-65.0940,23.4355,66.5256,0.0000,-0.0226,0.7449,5.0000
16.0500,-18.6475,-63.5071,24.0508,67.8073,0.0000,-0.0226,0.7264,5.0000
16.0602,-19.7132,-50.5676,24.7045,68.7839,0.0000,-0.0226,0.7819,4.8349
16.0700,-20.2021,-42.1448,25.3691,66.5256,0.0000,-0.0226,0.8236,4.3984
16.0800,-20.6141,-34.5764,26.0887,70.7370,0.0000,-0.0226,0.7790,3.9717
16.0900,-20.6141,-34.5764,26.9017,79.7702,0.0000,-0.0226,0.7168,3.6706
16.1000,-20.9766,-30.0598,27.7971,86.1789,0.0000,-0.0226,0.6233,3.4670
16.1100,-21.2238,-29.8767,28.7090,78.0002,0.0000,-0.0226,0.4889,3.2411
16.1201,-21.5369,-32.5623,29.3022,35.5807,0.0000,-0.0226,0.2966,2.7411
16.1300,-21.9104,-30.8533,29.3242,-19.6561,0.0000,-0.0226,0.2062,2.2411
16.1400,-22.3334,-5.8899,28.9397,-48.7698,0.0000,-0.0226,0.3639,1.7411
16.1500,-22.3664,3.9978,28.2311,-75.3201,0.0000,-0.0226,0.6154,1.2411
16.1600,-22.3664,3.9978,26.9896,-120.3030,0.0000,-0.0226,1.0345,0.7411
16.1701,-22.3609,6.6833,25.2922,-153.6282,0.0000,-0.0226,1.5345,0.2411
16.1800,-22.3389,9.7961,23.4081,-166.7508,0.0000,-0.0226,2.0345,-0.2589
16.1901,-22.2565,16.6321,21.4965,-169.1922,0.0000,-0.0226,2.5345,-0.7589
16.2000,-21.7951,37.3230,19.7002,-143.0692,0.0000,-0.0226,3.0345,-1.2589
16.2100,-21.3282,56.0608,18.5247,-47.3050,0.0000,-0.0226,3.5345,-1.7589
16.2200,-20.6635,76.6907,18.0358,22.8244,0.0000,-0.0226,3.6304,-2.2589
16.2300,-20.6635,76.6907,17.5029,7.6266,0.0000,-0.0226,3.8094,-2.5743
16.2400,-19.8121,97.8699,16.6899,-26.8582,0.0000,-0.0226,4.2080,-2.6658
16.2501,-18.6915,125.8240,15.6682,-71.1697,0.0000,-0.0226,4.7080,-2.6206
16.2600,-17.3951,137.1765,14.5037,-105.2884,0.0000,-0.0226,5.0000,-2.5718
16.2700,-14.6430,141.8762,13.5369,-87.8934,0.0000,-0.0226,5.0000,-2.0718
16.2801,-13.2972,136.2000,13.1359,-60.7327,0.0000,-0.0226,5.0000,-1.5718
