elapsed_s,left_position_rad,right_position_rad,left_command_torque_nm,right_command_torque_nm,left_actual_torque_nm,right_actual_torque_nm
2.1900,-0.2646117,0.8283496,0.0446,-0.0446,0.0508,-0.0598
2.2000,-0.2642282,0.8283496,0.0448,-0.0448,0.0400,-0.0317
2.2100,-0.2646117,0.8283496,0.0449,-0.0449,0.0564,-0.0811
2.2200,-0.2642282,0.8283496,0.0450,-0.0450,0.0461,-0.0488
2.2300,-0.2642282,0.8287331,0.0450,-0.0450,0.0564,-0.0598
2.2400,-0.2642282,0.8287331,0.0451,-0.0451,0.0094,-0.0317
2.2500,-0.2646117,0.8287331,0.0452,-0.0452,0.0291,-0.0537
2.2600,-0.2642282,0.8287331,0.0453,-0.0453,0.0508,-0.0598
2.2700,-0.2642282,0.8287331,0.0454,-0.0454,0.0874,-0.0378
2.2800,-0.2642282,0.8287331,0.0454,-0.0454,0.0658,-0.0317
2.2900,-0.2646117,0.8287331,0.0455,-0.0455,0.0564,-0.0317
2.3000,-0.2646117,0.8287331,0.0455,-0.0455,0.0353,-0.0598
2.3100,-0.2646117,0.8287331,0.0456,-0.0456,0.0564,-0.0537
2.3200,-0.2642282,0.8287331,0.0456,-0.0456,0.0508,0.0092
2.3300,-0.2646117,0.8287331,0.0457,-0.0457,0.0291,-0.0750
2.3400,-0.2646117,0.8287331,0.0457,-0.0457,0.0508,-0.0256
2.3500,-0.2646117,0.8287331,0.0458,-0.0458,0.0353,-0.0317
2.3600,-0.2642282,0.8287331,0.0458,-0.0458,0.0291,-0.0598
2.3700,-0.2642282,0.8287331,0.0459,-0.0459,0.0033,-0.0378
2.3800,-0.2642282,0.8287331,0.0459,-0.0459,0.0033,-0.0378
2.3900,-0.2646117,0.8287331,0.0460,-0.0460,0.0353,-0.0811
2.4000,-0.2646117,0.8287331,0.0460,-0.0460,0.0461,-0.0598
2.4100,-0.2646117,0.8287331,0.0460,-0.0460,0.0461,-0.0598
2.4200,-0.2646117,0.8287331,0.0461,-0.0461,0.0400,-0.0122
2.4300,-0.2646117,0.8287331,0.0461,-0.0461,0.0244,-0.0811
2.4400,-0.2646117,0.8287331,0.0462,-0.0462,0.0400,-0.0537
2.4500,-0.2646117,0.8287331,0.0462,-0.0462,0.0400,-0.0537
2.4600,-0.2646117,0.8287331,0.0461,-0.0461,0.0508,-0.0811
2.4700,-0.2646117,0.8287331,0.0461,-0.0461,0.0658,-0.0165
2.4800,-0.2646117,0.8287331,0.0459,-0.0459,0.0564,-0.0122
2.4900,-0.2646117,0.8287331,0.0458,-0.0458,0.0719,-0.0811
2.5000,-0.2646117,0.8287331,0.0458,-0.0458,0.0719,-0.0811
2.5100,-0.2646117,0.8287331,0.0456,-0.0456,0.0658,-0.0122
2.5200,-0.2646117,0.8287331,0.0455,-0.0455,0.0461,-0.0537
2.5300,-0.2646117,0.8287331,0.0453,-0.0453,0.0508,-0.0378
2.5400,-0.2646117,0.8287331,0.0453,-0.0453,-0.0056,-0.0598
2.5500,-0.2642282,0.8287331,0.0453,-0.0453,0.0033,-0.0378
2.5600,-0.2646117,0.8287331,0.0453,-0.0453,0.0291,-0.0378
2.5700,-0.2646117,0.8287331,0.0452,-0.0452,0.0094,-0.0476
2.5800,-0.2646117,0.8287331,0.0452,-0.0452,0.0658,-0.0378
2.5900,-0.2646117,0.8287331,0.0452,-0.0452,0.0658,-0.0378
2.6000,-0.2642282,0.8287331,0.0451,-0.0451,0.0508,-0.0317
2.6100,-0.2642282,0.8287331,0.0450,-0.0450,0.0658,-0.0378
2.6200,-0.2646117,0.8287331,0.0449,-0.0449,0.0235,-0.0378
2.6300,-0.2646117,0.8287331,0.0449,-0.0449,0.0235,-0.0378
2.6400,-0.2642282,0.8287331,0.0449,-0.0449,0.0658,-0.0275
2.6500,-0.2646117,0.8287331,0.0449,-0.0449,0.0447,-0.0811
2.6600,-0.2646117,0.8287331,0.0449,-0.0449,0.0461,-0.0598
2.6700,-0.2642282,0.8287331,0.0449,-0.0449,0.0564,-0.0811
2.6800,-0.2642282,0.8287331,0.0449,-0.0449,0.0033,-0.0598
2.6900,-0.2642282,0.8287331,0.0449,-0.0449,0.0033,-0.0598
2.7000,-0.2646117,0.8287331,0.0449,-0.0449,0.0244,-0.0598
2.7100,-0.2646117,0.8291166,0.0449,-0.0449,0.0780,-0.0598
2.7200,-0.2646117,0.8287331,0.0449,-0.0449,0.0508,-0.0317
2.7300,-0.2646117,0.8287331,0.0449,-0.0449,0.0508,-0.0317
2.7400,-0.2646117,0.8291166,0.0449,-0.0449,0.0291,-0.0317
2.7500,-0.2646117,0.8287331,0.0449,-0.0449,0.0658,-0.0317
2.7600,-0.2646117,0.8291166,0.0449,-0.0449,0.0353,-0.0336
2.7700,-0.2646117,0.8291166,0.0449,-0.0449,0.0461,-0.0598
2.7800,-0.2646117,0.8291166,0.0449,-0.0449,0.0461,-0.0598
2.7900,-0.2646117,0.8291166,0.0449,-0.0449,0.0461,-0.0598
2.8000,-0.2646117,0.8291166,0.0448,-0.0448,0.0564,-0.0598
2.8100,-0.2646117,0.8291166,0.0448,-0.0448,0.0461,-0.0317
2.8200,-0.2646117,0.8291166,0.0448,-0.0448,0.0291,-0.0317
2.8300,-0.2646117,0.8291166,0.0448,-0.0448,0.0291,-0.0317
2.8400,-0.2646117,0.8291166,0.0447,-0.0447,0.0508,-0.0598
2.8500,-0.2646117,0.8291166,0.0447,-0.0447,0.0508,-0.0598
2.8600,-0.2646117,0.8291166,0.0447,-0.0447,0.0508,-0.0598
2.8700,-0.2646117,0.8291166,0.0446,-0.0446,0.0658,-0.0397
2.8800,-0.2642282,0.8291166,0.0445,-0.0445,-0.0174,-0.0519
2.8900,-0.2646117,0.8291166,0.0444,-0.0444,0.0564,-0.0397
2.9000,-0.2646117,0.8291166,0.0444,-0.0444,0.0564,-0.0397
2.9100,-0.2646117,0.8291166,0.0445,-0.0445,0.0508,-0.0317
2.9200,-0.2642282,0.8291166,0.0444,-0.0444,0.0658,-0.0598
2.9300,-0.2642282,0.8291166,0.0443,-0.0443,0.0033,-0.0598
2.9400,-0.2642282,0.8291166,0.0443,-0.0443,0.0033,-0.0598
2.9500,-0.2646117,0.8295001,0.0444,-0.0444,0.0719,-0.0244
2.9600,-0.2646117,0.8291166,0.0443,-0.0443,0.0508,-0.0458
2.9700,-0.2642282,0.8295001,0.0443,-0.0443,0.0461,-0.0317
2.9800,-0.2642282,0.8295001,0.0443,-0.0443,0.0461,-0.0317
2.9900,-0.2642282,0.8291166,0.0443,-0.0443,0.0244,-0.0317
3.0000,-0.2646117,0.8291166,0.0442,-0.0442,0.0188,-0.0519
3.0100,-0.2646117,0.8291166,0.0442,-0.0442,0.0508,-0.0317
