timestamp,left_angle_rad,left_angular_velocity_rad_s,right_angle_rad,right_angular_velocity_rad_s,left_raw_tcn_nm,right_raw_tcn_nm,left_cmd_nm,right_cmd_nm,left_actual_nm,right_actual_nm,teensy_seq
1.110000,-0.015559355,-0.162190666,-0.024870288,0.100390525,-3.965932,0.899652,-3.735637,0.859400,-3.726160,0.832040,61684
1.120000,-0.017570580,-0.263112359,-0.022931216,0.054889653,-3.969326,0.600004,-3.761725,0.830442,-3.709710,0.859490,61685
1.130000,-0.019678751,-0.153977362,-0.021609595,0.075047880,-3.655630,0.153654,-3.749881,0.754889,-3.778330,0.816790,61686
1.140000,-0.020259944,-0.004087689,-0.020214007,0.136311922,-3.351419,0.051265,-3.705399,0.676340,-3.705950,0.770430,61687
1.150000,-0.020114418,0.026503713,-0.019114400,0.180383485,-3.122909,0.485219,-3.640372,0.655004,-3.720050,0.675270,61688
1.160000,-0.019821086,0.015964596,-0.011595497,0.503180400,-3.220103,0.951748,-3.593455,0.688131,-3.611480,0.658800,61689
1.170000,-0.019649378,0.017878098,-0.007960924,0.608216146,-3.353056,1.167712,-3.566618,0.741669,-3.649080,0.684420,61690
1.180000,-0.019398207,0.023664849,-0.001219048,0.595814807,-3.424448,1.086232,-3.550747,0.780135,-3.598320,0.787510,61691
1.190000,-0.019083028,0.048470771,0.004340739,0.352599856,-3.318133,0.470377,-3.524779,0.745555,-3.573410,0.776530,61692
1.200000,-0.018854027,0.065433850,0.007072730,0.327837843,-3.157742,0.286969,-3.483805,0.694360,-3.564950,0.755180,61693
1.210000,-0.017267225,0.049749321,0.008928048,0.303717214,-2.842169,0.287705,-3.412176,0.648963,-3.522650,0.698450,61694
1.220000,-0.017212811,0.013386516,0.009978305,0.267480271,-2.848941,0.487371,-3.349299,0.630924,-3.511840,0.672220,61695
1.230000,-0.017057147,0.063979452,0.011463197,0.242391936,-2.800140,0.519897,-3.287993,0.618529,-3.403270,0.597190,61696
1.240000,-0.016263596,0.116342855,0.012388690,0.236754165,-2.818954,0.777614,-3.235632,0.636289,-3.295170,0.620370,61697
1.250000,-0.015330862,0.116342855,0.013589194,0.155596094,-2.863935,0.592209,-3.194138,0.631368,-3.288120,0.672220,61698
1.260000,-0.015330862,0.116342855,0.013589194,0.155596094,nan,nan,-3.194138,0.631368,-3.288120,0.672220,61698
1.270000,-0.015374121,0.099280996,0.012747610,0.034219981,-3.058204,-0.216219,-3.178963,0.536747,-3.198350,0.618540,61700
