X[s],"Avanti sensor 2: ACC.X 2",X[s],"Avanti sensor 2: ACC.Y 2",X[s],"Avanti sensor 2: ACC.Z 2",X[s],"Avanti sensor 2: GYRO.X 2",X[s],"Avanti sensor 2: GYRO.Y 2",X[s],"Avanti sensor 2: GYRO.Z 2",X[s],"L RECTUS FEMORIS: EMG 4",X[s],"L BICEPS FEMORIS: EMG 5",X[s],"Avanti sensor 7: ACC.X 7",X[s],"Avanti sensor 7: ACC.Y 7",X[s],"Avanti sensor 7: ACC.Z 7",X[s],"Avanti sensor 7: GYRO.X 7",X[s],"Avanti sensor 7: GYRO.Y 7",X[s],"Avanti sensor 7: GYRO.Z 7",X[s],"R RECTUS FEMORIS: EMG 10",X[s],"R BICEPS FEMORIS: EMG 15"
21.5649,-0.2651367,21.5649,0.8833008,21.5649,-0.1201172,21.5649,75.85366,21.5649,-4.390244,21.5649,-5,3.718086,2.450599E-05,3.718086,-8.392462E-06,21.5649,-0.1040039,21.5649,-0.8754883,21.5649,0.09326172,21.5649,86.09756,21.5649,-4.45122,21.5649,9.146341,3.718086,1.393149E-05,3.718086,3.524834E-06
21.5676,-0.2573242,21.5676,0.8671875,21.5676,-0.1391602,21.5676,75.67073,21.5676,-5.731708,21.5676,-4.756098,3.718552,2.383459E-05,3.718552,-7.721065E-06,21.5676,-0.08447266,21.5676,-0.7807617,21.5676,0.05566406,21.5676,86.15854,21.5676,-8.109756,21.5676,7.865854,3.718552,1.242084E-05,3.718552,2.853437E-06
21.5703,-0.2709961,21.5703,0.8505859,21.5703,-0.1274414,21.5703,76.34147,21.5703,-5.731708,21.5703,-5.609756,3.719017,2.198825E-05,3.719017,-9.063859E-06,21.5703,-0.1333008,21.5703,-0.8496094,21.5703,0.09960938,21.5703,90.06097,21.5703,-7.621952,21.5703,7.743903,3.719017,1.12459E-05,3.719017,2.517739E-06
21.573,-0.2602539,21.573,0.8867188,21.573,-0.05126953,21.573,74.81708,21.573,-7.5,21.573,-4.939024,3.719483,1.997406E-05,3.719483,-9.903105E-06,21.573,-0.1416016,21.573,-0.7783203,21.573,0.1040039,21.573,92.37805,21.573,-8.963415,21.573,7.621952,3.719483,1.15816E-05,3.719483,8.392462E-07
21.5757,-0.2348633,21.5757,0.7612305,21.5757,-0.09033203,21.5757,76.52439,21.5757,-6.829268,21.5757,-4.512195,3.719948,1.997406E-05,3.719948,-8.392462E-06,21.5757,-0.2451172,21.5757,-0.7353516,21.5757,0.08349609,21.5757,93.04878,21.5757,-13.29268,21.5757,6.829268,3.719948,1.258869E-05,3.719948,-5.035477E-07
21.5784,-0.2070313,21.5784,0.8242188,21.5784,-0.1855469,21.5784,77.19512,21.5784,-3.658537,21.5784,-5.365854,3.720414,2.131685E-05,3.720414,-6.881819E-06,21.5784,-0.2055664,21.5784,-0.7509766,21.5784,0.01464844,21.5784,91.03659,21.5784,-16.64634,21.5784,7.865854,3.720414,1.359579E-05,3.720414,-8.392462E-07
21.5811,-0.2485352,21.5811,0.9208984,21.5811,-0.1821289,21.5811,75.36585,21.5811,-1.097561,21.5811,-4.878049,3.720879,2.198825E-05,3.720879,-6.881819E-06,21.5811,-0.2275391,21.5811,-0.8549805,21.5811,0.009765625,21.5811,87.07317,21.5811,-9.756098,21.5811,6.52439,3.720879,1.443504E-05,3.720879,-1.007095E-06
21.5838,-0.2680664,21.5838,0.8603516,21.5838,-0.05224609,21.5838,72.80488,21.5838,-2.5,21.5838,-4.02439,3.721345,2.098116E-05,3.721345,-7.553216E-06,21.5838,-0.1821289,21.5838,-0.8164063,21.5838,-0.01953125,21.5838,85.79269,21.5838,-8.902439,21.5838,9.085366,3.721345,1.493858E-05,3.721345,-1.678492E-07
21.5865,-0.2382813,21.5865,0.824707,21.5865,-0.08105469,21.5865,72.68293,21.5865,-7.378049,21.5865,-2.5,3.72181,2.030976E-05,3.72181,-7.888914E-06,21.5865,-0.1767578,21.5865,-0.8476563,21.5865,0.03173828,21.5865,80.73171,21.5865,-6.097561,21.5865,6.52439,3.72181,1.426719E-05,3.72181,1.846342E-06
21.5892,-0.1713867,21.5892,0.8745117,21.5892,-0.1826172,21.5892,73.04878,21.5892,-7.195122,21.5892,-2.682927,3.722276,2.366674E-05,3.722276,-7.553216E-06,21.5892,-0.1430664,21.5892,-0.8256836,21.5892,0.02294922,21.5892,78.10976,21.5892,-6.585366,21.5892,7.560976,3.722276,1.393149E-05,3.722276,3.356985E-06
21.5919,-0.15625,21.5919,0.8740234,21.5919,-0.184082,21.5919,72.2561,21.5919,-1.585366,21.5919,-3.658537,3.722741,2.735943E-05,3.722741,-7.217518E-06,21.5919,-0.1430664,21.5919,-0.847168,21.5919,0.0703125,21.5919,77.56097,21.5919,-6.341464,21.5919,6.52439,3.722741,1.426719E-05,3.722741,3.860533E-06
21.5946,-0.1713867,21.5946,0.9404297,21.5946,-0.269043,21.5946,70.91463,21.5946,5,21.5946,-3.597561,3.723207,2.719158E-05,3.723207,-7.721065E-06,21.5946,-0.15625,21.5946,-0.809082,21.5946,0.03710938,21.5946,74.63415,21.5946,-9.634147,21.5946,7.987805,3.723207,1.460288E-05,3.723207,3.860533E-06
21.5973,-0.2060547,21.5973,0.9550781,21.5973,-0.2436523,21.5973,69.63415,21.5973,4.207317,21.5973,-3.353659,3.723672,2.366674E-05,3.723672,-7.721065E-06,21.5973,-0.1220703,21.5973,-0.8642578,21.5973,0.03710938,21.5973,72.07317,21.5973,-8.47561,21.5973,6.463415,3.723672,1.326009E-05,3.723672,3.189136E-06
21.6,-0.2080078,21.6,1.020996,21.6,-0.1455078,21.6,67.13415,21.6,0.7317073,21.6,-2.378049,3.724138,2.098116E-05,3.724138,-7.217518E-06,21.6,-0.1333008,21.6,-0.8686523,21.6,0.01513672,21.6,68.90244,21.6,-10.79268,21.6,7.560976,3.724138,1.19173E-05,3.724138,2.517739E-06
21.6027,-0.2358398,21.6027,0.996582,21.6027,-0.07275391,21.6027,66.52439,21.6027,-3.231707,21.6027,-1.036585,3.724603,2.047761E-05,3.724603,-8.224612E-06,21.6027,-0.1015625,21.6027,-0.8984375,21.6027,0.05908203,21.6027,67.37805,21.6027,-9.878049,21.6027,5.853659,3.724603,9.903105E-06,3.724603,1.174945E-06
21.6054,-0.1665039,21.6054,0.9047852,21.6054,-0.09619141,21.6054,67.19512,21.6054,-5.060976,21.6054,-1.463415,3.725069,1.997406E-05,3.725069,-9.903105E-06,21.6054,-0.1386719,21.6054,-0.8598633,21.6054,0.05761719,21.6054,65.54878,21.6054,-11.52439,21.6054,8.292683,3.725069,9.231709E-06,3.725069,5.035477E-07
21.6081,-0.1992188,21.6081,0.984375,21.6081,-0.1206055,21.6081,67.92683,21.6081,-6.646342,21.6081,-3.292683,3.725534,2.131685E-05,3.725534,-1.05745E-05,21.6081,-0.105957,21.6081,-0.9213867,21.6081,0.1147461,21.6081,65.18293,21.6081,-14.45122,21.6081,5.97561,3.725534,9.903105E-06,3.725534,1.174945E-06
21.6108,-0.1342773,21.6108,1.007813,21.6108,-0.1665039,21.6108,67.43903,21.6108,-0.06097561,21.6108,-0.8536586,3.726,2.198825E-05,3.726,-9.903105E-06,21.6108,-0.1201172,21.6108,-0.8588867,21.6108,0.09228516,21.6108,68.53659,21.6108,-17.19512,21.6108,7.073171,3.726,1.15816E-05,3.726,3.524834E-06
21.6135,-0.1762695,21.6135,1.036133,21.6135,-0.2128906,21.6135,65.91463,21.6135,1.707317,21.6135,-0.6097561,3.726465,2.366674E-05,3.726465,-9.063859E-06,21.6135,-0.1049805,21.6135,-0.8959961,21.6135,0.1225586,21.6135,67.43903,21.6135,-17.62195,21.6135,5.304878,3.726465,1.460288E-05,3.726465,6.54612E-06
21.6162,-0.1938477,21.6162,1.048828,21.6162,-0.2353516,21.6162,63.23171,21.6162,2.317073,21.6162,-0.9756098,3.726931,2.333104E-05,3.726931,-8.224612E-06,21.6162,-0.1289063,21.6162,-0.8823242,21.6162,0.1347656,21.6162,71.34147,21.6162,-18.23171,21.6162,5.121951,3.726931,1.695277E-05,3.726931,7.385367E-06
21.6189,-0.2089844,21.6189,1.042969,21.6189,-0.2021484,21.6189,62.80488,21.6189,1.95122,21.6189,-0.9756098,3.727396,2.232395E-05,3.727396,-8.224612E-06,21.6189,-0.1318359,21.6189,-0.918457,21.6189,0.1391602,21.6189,72.19512,21.6189,-19.57317,21.6189,4.329268,3.727396,1.863127E-05,3.727396,4.867628E-06
21.6216,-0.2148438,21.6216,1.033203,21.6216,-0.1992188,21.6216,62.07317,21.6216,1.158537,21.6216,-0.7317073,3.727862,2.198825E-05,3.727862,-8.392462E-06,21.6216,-0.1616211,21.6216,-0.9521484,21.6216,0.1708984,21.6216,76.15854,21.6216,-24.5122,21.6216,4.146341,3.727862,1.829557E-05,3.727862,2.517739E-06
21.6243,-0.2202148,21.6243,0.9707031,21.6243,-0.1269531,21.6243,59.87805,21.6243,0.06097561,21.6243,-0.6097561,3.728328,2.265965E-05,3.728328,-7.888914E-06,21.6243,-0.1401367,21.6243,-0.953125,21.6243,0.1962891,21.6243,78.84147,21.6243,-25.97561,21.6243,3.780488,3.728328,1.695277E-05,3.728328,2.517739E-06
21.627,-0.2226563,21.627,0.9692383,21.627,-0.1054688,21.627,59.08537,21.627,-0.4268293,21.627,-0.6097561,3.728793,2.299535E-05,3.728793,-7.553216E-06,21.627,-0.2036133,21.627,-0.909668,21.627,0.1616211,21.627,83.78049,21.627,-26.52439,21.627,3.04878,3.728793,1.292439E-05,3.728793,3.860533E-06
21.6297,-0.2290039,21.6297,0.940918,21.6297,-0.02197266,21.6297,56.7683,21.6297,-1.097561,21.6297,-0.9146342,3.729259,2.198825E-05,3.729259,-7.721065E-06,21.6297,-0.1738281,21.6297,-0.9262695,21.6297,0.1655273,21.6297,83.53659,21.6297,-28.04878,21.6297,2.987805,3.729259,9.231709E-06,3.729259,5.203327E-06
21.6324,-0.215332,21.6324,0.934082,21.6324,-0.02929688,21.6324,56.15854,21.6324,-0.3658537,21.6324,-1.280488,3.729724,2.265965E-05,3.729724,-7.217518E-06,21.6324,-0.171875,21.6324,-0.909668,21.6324,0.09277344,21.6324,84.08537,21.6324,-26.03659,21.6324,3.719512,3.729724,7.888914E-06,3.729724,4.867628E-06
21.6351,-0.2138672,21.6351,0.9467773,21.6351,-0.1289063,21.6351,55.2439,21.6351,2.621951,21.6351,-1.890244,3.73019,2.333104E-05,3.73019,-6.210422E-06,21.6351,-0.1230469,21.6351,-0.9233398,21.6351,0.07861328,21.6351,78.10976,21.6351,-19.57317,21.6351,2.804878,3.73019,1.02388E-05,3.73019,2.685588E-06
21.6378,-0.2158203,21.6378,1.101074,21.6378,-0.2236328,21.6378,54.32927,21.6378,4.085366,21.6378,-1.768293,3.730655,2.198825E-05,3.730655,-6.54612E-06,21.6378,-0.1010742,21.6378,-0.909668,21.6378,0.02734375,21.6378,74.63415,21.6378,-16.95122,21.6378,3.353659,3.730655,1.09102E-05,3.730655,1.510643E-06
21.6405,-0.2290039,21.6405,1.084473,21.6405,-0.1816406,21.6405,52.43903,21.6405,5.914634,21.6405,-2.621951,3.731121,1.997406E-05,3.731121,-7.217518E-06,21.6405,-0.07714844,21.6405,-0.9213867,21.6405,0.05712891,21.6405,67.56097,21.6405,-12.31707,21.6405,2.560976,3.731121,1.05745E-05,3.731121,1.510643E-06
21.6432,-0.2133789,21.6432,1.073242,21.6432,-0.2529297,21.6432,51.89024,21.6432,5.914634,21.6432,-3.170732,3.731586,1.997406E-05,3.731586,-8.224612E-06,21.6432,-0.1118164,21.6432,-0.9033203,21.6432,0.1308594,21.6432,67.62196,21.6432,-10.85366,21.6432,4.207317,3.731586,1.09102E-05,3.731586,2.18204E-06
21.6459,-0.2114258,21.6459,1.04541,21.6459,-0.2358398,21.6459,49.14634,21.6459,7.865854,21.6459,-4.085366,3.732052,2.131685E-05,3.732052,-8.560311E-06,21.6459,-0.09765625,21.6459,-0.8632813,21.6459,0.1147461,21.6459,65.30488,21.6459,-13.96342,21.6459,4.207317,3.732052,1.05745E-05,3.732052,1.678492E-06
21.6486,-0.293457,21.6486,1.093262,21.6486,-0.2177734,21.6486,46.82927,21.6486,7.378049,21.6486,-4.634146,3.732517,2.24918E-05,3.732517,-8.89601E-06,21.6486,-0.08544922,21.6486,-0.8740234,21.6486,0.1865234,21.6486,64.81708,21.6486,-14.08537,21.6486,4.817073,3.732517,1.12459E-05,3.732517,1.510643E-06
21.6513,-0.3095703,21.6513,1.043457,21.6513,-0.1914063,21.6513,46.21951,21.6513,8.04878,21.6513,-4.268293,3.732983,2.165255E-05,3.732983,-8.224612E-06,21.6513,-0.08740234,21.6513,-0.8569336,21.6513,0.1791992,21.6513,65.30488,21.6513,-17.07317,21.6513,5.97561,3.732983,1.19173E-05,3.732983,1.174945E-06
21.654,-0.2626953,21.654,1.011719,21.654,-0.21875,21.654,45.79268,21.654,11.89024,21.654,-4.45122,3.733448,2.047761E-05,3.733448,-8.056763E-06,21.654,-0.07128906,21.654,-0.8637695,21.654,0.1630859,21.654,63.04878,21.654,-18.84146,21.654,5.792683,3.733448,1.12459E-05,3.733448,2.517739E-06
21.6567,-0.2485352,21.6567,1,21.6567,-0.21875,21.6567,44.93903,21.6567,14.81707,21.6567,-5.182927,3.733914,2.064546E-05,3.733914,-7.721065E-06,21.6567,-0.08447266,21.6567,-0.8583984,21.6567,0.1811523,21.6567,61.52439,21.6567,-21.76829,21.6567,7.560976,3.733914,1.19173E-05,3.733914,4.699779E-06
21.6594,-0.2373047,21.6594,1.01709,21.6594,-0.2402344,21.6594,42.7439,21.6594,16.89024,21.6594,-5.731708,3.734379,2.131685E-05,3.734379,-7.049668E-06,21.6594,-0.0859375,21.6594,-0.8642578,21.6594,0.1704102,21.6594,60.18293,21.6594,-23.65854,21.6594,7.682927,3.734379,1.393149E-05,3.734379,5.203327E-06
21.6621,-0.237793,21.6621,0.9321289,21.6621,-0.2163086,21.6621,41.52439,21.6621,15.12195,21.6621,-5.670732,3.734845,1.997406E-05,3.734845,-7.049668E-06,21.6621,-0.1201172,21.6621,-0.8886719,21.6621,0.2192383,21.6621,57.86586,21.6621,-25.79268,21.6621,6.646342,3.734845,1.426719E-05,3.734845,4.36408E-06
21.6648,-0.2319336,21.6648,0.9223633,21.6648,-0.2250977,21.6648,41.34146,21.6648,12.7439,21.6648,-6.585366,3.73531,1.795987E-05,3.73531,-7.888914E-06,21.6648,-0.1455078,21.6648,-0.887207,21.6648,0.2353516,21.6648,58.78049,21.6648,-25.97561,21.6648,7.073171,3.73531,1.326009E-05,3.73531,2.517739E-06
21.6675,-0.2197266,21.6675,0.9365234,21.6675,-0.2451172,21.6675,41.64634,21.6675,12.19512,21.6675,-7.378049,3.735776,1.930266E-05,3.735776,-8.560311E-06,21.6675,-0.152832,21.6675,-0.8564453,21.6675,0.2333984,21.6675,59.87805,21.6675,-27.68293,21.6675,5,3.735776,1.292439E-05,3.735776,1.174945E-06
21.6702,-0.2021484,21.6702,0.9335938,21.6702,-0.2304688,21.6702,42.62195,21.6702,14.26829,21.6702,-8.902439,3.736241,2.131685E-05,3.736241,-8.89601E-06,21.6702,-0.1586914,21.6702,-0.8662109,21.6702,0.2529297,21.6702,59.87805,21.6702,-26.58537,21.6702,5.182927,3.736241,1.326009E-05,3.736241,5.035477E-07
21.6729,-0.2241211,21.6729,0.8808594,21.6729,-0.2382813,21.6729,43.47561,21.6729,14.63415,21.6729,-9.817074,3.736707,2.265965E-05,3.736707,-8.89601E-06,21.6729,-0.1474609,21.6729,-0.8486328,21.6729,0.2285156,21.6729,61.52439,21.6729,-25,21.6729,3.902439,3.736707,1.393149E-05,3.736707,6.713969E-07
21.6756,-0.2250977,21.6756,0.8876953,21.6756,-0.2578125,21.6756,44.5122,21.6756,14.02439,21.6756,-11.03659,3.737172,2.467384E-05,3.737172,-9.399558E-06,21.6756,-0.1601563,21.6756,-0.8676758,21.6756,0.2314453,21.6756,60.42683,21.6756,-22.80488,21.6756,3.841464,3.737172,1.510643E-05,3.737172,1.174945E-06
21.6783,-0.2241211,21.6783,0.8994141,21.6783,-0.2807617,21.6783,45.2439,21.6783,15.67073,21.6783,-11.89024,3.737638,2.534523E-05,3.737638,-9.231709E-06,21.6783,-0.1455078,21.6783,-0.8500977,21.6783,0.2319336,21.6783,60,21.6783,-21.03659,21.6783,4.756098,3.737638,1.527428E-05,3.737638,1.678492E-06
21.681,-0.2285156,21.681,0.9072266,21.681,-0.2749023,21.681,45.4878,21.681,15.97561,21.681,-12.31707,3.738103,2.534523E-05,3.738103,-8.224612E-06,21.681,-0.1298828,21.681,-0.8256836,21.681,0.2163086,21.681,56.52439,21.681,-16.70732,21.681,4.207317,3.738103,1.393149E-05,3.738103,1.846342E-06
21.6837,-0.2373047,21.6837,0.9033203,21.6837,-0.3398438,21.6837,47.13415,21.6837,17.86585,21.6837,-13.41463,3.738569,2.601663E-05,3.738569,-6.881819E-06,21.6837,-0.1279297,21.6837,-0.8071289,21.6837,0.2358398,21.6837,54.87805,21.6837,-14.5122,21.6837,5.182927,3.738569,1.393149E-05,3.738569,2.517739E-06
21.6864,-0.2338867,21.6864,0.9272461,21.6864,-0.3549805,21.6864,47.2561,21.6864,18.71951,21.6864,-13.78049,3.739034,2.568093E-05,3.739034,-6.210422E-06,21.6864,-0.1030273,21.6864,-0.7851563,21.6864,0.2290039,21.6864,52.13415,21.6864,-10.67073,21.6864,6.341464,3.739034,1.560998E-05,3.739034,2.18204E-06
21.6891,-0.2485352,21.6891,0.9643555,21.6891,-0.3183594,21.6891,46.40244,21.6891,16.89024,21.6891,-13.53659,3.7395,2.467384E-05,3.7395,-7.217518E-06,21.6891,-0.09863281,21.6891,-0.7592773,21.6891,0.2099609,21.6891,49.39024,21.6891,-9.329268,21.6891,6.890244,3.7395,1.560998E-05,3.7395,1.510643E-06
21.6918,-0.2929688,21.6918,0.8847656,21.6918,-0.3061523,21.6918,45.91463,21.6918,14.14634,21.6918,-13.10976,3.739965,2.232395E-05,3.739965,-7.721065E-06,21.6918,-0.08544922,21.6918,-0.7602539,21.6918,0.2275391,21.6918,44.63415,21.6918,-9.390244,21.6918,9.02439,3.739965,1.460288E-05,3.739965,1.678492E-06
21.6945,-0.2773438,21.6945,0.8779297,21.6945,-0.328125,21.6945,45.85366,21.6945,10.42683,21.6945,-12.80488,3.740431,2.098116E-05,3.740431,-6.881819E-06,21.6945,-0.08691406,21.6945,-0.7138672,21.6945,0.2553711,21.6945,41.95122,21.6945,-9.390244,21.6945,9.634147,3.740431,1.460288E-05,3.740431,2.517739E-06
21.6972,-0.246582,21.6972,0.9086914,21.6972,-0.3139648,21.6972,45.91463,21.6972,11.95122,21.6972,-13.10976,3.740896,2.098116E-05,3.740896,-6.210422E-06,21.6972,-0.07226563,21.6972,-0.7075195,21.6972,0.2607422,21.6972,37.07317,21.6972,-11.09756,21.6972,10.06098,3.740896,1.393149E-05,3.740896,2.517739E-06
21.6999,-0.265625,21.6999,0.8955078,21.6999,-0.2758789,21.6999,45,21.6999,13.78049,21.6999,-13.41463,3.741362,2.232395E-05,3.741362,-5.706874E-06,21.6999,-0.05175781,21.6999,-0.6889648,21.6999,0.2578125,21.6999,33.59756,21.6999,-11.40244,21.6999,9.329268,3.741362,1.292439E-05,3.741362,1.678492E-06
21.7026,-0.3007813,21.7026,0.840332,21.7026,-0.2915039,21.7026,45.4878,21.7026,12.86585,21.7026,-12.86585,3.741827,2.198825E-05,3.741827,-5.539025E-06,21.7026,-0.08007813,21.7026,-0.706543,21.7026,0.2871094,21.7026,28.59756,21.7026,-13.65854,21.7026,9.45122,3.741827,1.258869E-05,3.741827,5.035477E-07
21.7053,-0.28125,21.7053,0.8476563,21.7053,-0.3061523,21.7053,45.18293,21.7053,11.58537,21.7053,-12.37805,3.742293,1.997406E-05,3.742293,-5.203327E-06,21.7053,-0.08837891,21.7053,-0.6962891,21.7053,0.2910156,21.7053,26.40244,21.7053,-15,21.7053,8.292683,3.742293,1.242084E-05,3.742293,-1.678492E-07
21.708,-0.2480469,21.708,0.8862305,21.708,-0.3041992,21.708,44.39024,21.708,14.02439,21.708,-12.92683,3.742759,1.930266E-05,3.742759,-4.196231E-06,21.708,-0.08984375,21.708,-0.7231445,21.708,0.2929688,21.708,21.03659,21.708,-15.30488,21.708,7.621952,3.742759,1.292439E-05,3.742759,1.678492E-07
21.7107,-0.2568359,21.7107,0.8793945,21.7107,-0.2807617,21.7107,44.08537,21.7107,14.39024,21.7107,-13.04878,3.743224,1.997406E-05,3.743224,-4.196231E-06,21.7107,-0.09912109,21.7107,-0.7138672,21.7107,0.2866211,21.7107,18.96342,21.7107,-15.48781,21.7107,6.646342,3.743224,1.426719E-05,3.743224,-3.356985E-07
21.7134,-0.277832,21.7134,0.8276367,21.7134,-0.3105469,21.7134,45.91463,21.7134,14.69512,21.7134,-12.98781,3.74369,2.064546E-05,3.74369,-4.867628E-06,21.7134,-0.125,21.7134,-0.7094727,21.7134,0.3046875,21.7134,14.5122,21.7134,-13.65854,21.7134,5.731708,3.74369,1.661708E-05,3.74369,-1.174945E-06
21.7161,-0.2641602,21.7161,0.8374023,21.7161,-0.3212891,21.7161,46.34146,21.7161,16.58537,21.7161,-13.23171,3.744155,2.165255E-05,3.744155,-6.881819E-06,21.7161,-0.1308594,21.7161,-0.7094727,21.7161,0.3125,21.7161,12.86585,21.7161,-13.10976,21.7161,5.670732,3.744155,1.762417E-05,3.744155,1.678492E-07
21.7188,-0.2397461,21.7188,0.8720703,21.7188,-0.3549805,21.7188,47.07317,21.7188,20,21.7188,-13.90244,3.744621,2.165255E-05,3.744621,-8.224612E-06,21.7188,-0.1074219,21.7188,-0.7114258,21.7188,0.2949219,21.7188,10.06098,21.7188,-12.56098,21.7188,5.670732,3.744621,1.829557E-05,3.744621,2.18204E-06
21.7215,-0.2626953,21.7215,0.8491211,21.7215,-0.3359375,21.7215,47.13415,21.7215,19.63415,21.7215,-13.71951,3.745086,2.098116E-05,3.745086,-9.735256E-06,21.7215,-0.08886719,21.7215,-0.706543,21.7215,0.2866211,21.7215,6.585366,21.7215,-7.926829,21.7215,4.634146,3.745086,1.829557E-05,3.745086,3.021286E-06
21.7242,-0.2504883,21.7242,0.8564453,21.7242,-0.3701172,21.7242,48.17073,21.7242,18.10976,21.7242,-13.90244,3.745552,2.098116E-05,3.745552,-9.567407E-06,21.7242,-0.1030273,21.7242,-0.706543,21.7242,0.2885742,21.7242,4.634146,21.7242,-7.134147,21.7242,4.695122,3.745552,1.795987E-05,3.745552,2.517739E-06
21.7269,-0.2543945,21.7269,0.8461914,21.7269,-0.3583984,21.7269,47.9878,21.7269,17.9878,21.7269,-13.59756,3.746017,2.165255E-05,3.746017,-8.89601E-06,21.7269,-0.1079102,21.7269,-0.7050781,21.7269,0.2924805,21.7269,2.073171,21.7269,-6.768293,21.7269,5,3.746017,1.661708E-05,3.746017,2.685588E-06
21.7296,-0.2329102,21.7296,0.8608398,21.7296,-0.3535156,21.7296,48.10976,21.7296,18.23171,21.7296,-14.08537,3.746483,2.165255E-05,3.746483,-8.560311E-06,21.7296,-0.1005859,21.7296,-0.7011719,21.7296,0.2978516,21.7296,0.8536586,21.7296,-7.256098,21.7296,4.756098,3.746483,1.527428E-05,3.746483,2.349889E-06
21.7323,-0.2719727,21.7323,0.8242188,21.7323,-0.3598633,21.7323,48.90244,21.7323,17.7439,21.7323,-13.71951,3.746948,2.064546E-05,3.746948,-9.063859E-06,21.7323,-0.09521484,21.7323,-0.7006836,21.7323,0.2973633,21.7323,-2.012195,21.7323,-8.597561,21.7323,4.695122,3.746948,1.460288E-05,3.746948,2.517739E-06
21.735,-0.2446289,21.735,0.8476563,21.735,-0.3984375,21.735,49.08537,21.735,18.71951,21.735,-13.90244,3.747414,1.980621E-05,3.747414,-8.89601E-06,21.735,-0.08398438,21.735,-0.7075195,21.735,0.2885742,21.735,-3.536585,21.735,-8.780488,21.735,4.45122,3.747414,1.560998E-05,3.747414,3.189136E-06
21.7377,-0.2416992,21.7377,0.8671875,21.7377,-0.3642578,21.7377,48.53659,21.7377,19.14634,21.7377,-14.14634,3.747879,2.131685E-05,3.747879,-7.049668E-06,21.7377,-0.08349609,21.7377,-0.7124023,21.7377,0.2915039,21.7377,-6.646342,21.7377,-10.36585,21.7377,4.02439,3.747879,1.527428E-05,3.747879,3.524834E-06
21.7404,-0.2519531,21.7404,0.8369141,21.7404,-0.3129883,21.7404,48.53659,21.7404,17.9878,21.7404,-14.08537,3.748345,2.265965E-05,3.748345,-5.539025E-06,21.7404,-0.1010742,21.7404,-0.7265625,21.7404,0.3022461,21.7404,-7.926829,21.7404,-11.34146,21.7404,3.902439,3.748345,1.493858E-05,3.748345,3.692683E-06
21.7431,-0.2470703,21.7431,0.7695313,21.7431,-0.3608398,21.7431,51.64634,21.7431,18.59756,21.7431,-14.87805,3.74881,2.265965E-05,3.74881,-5.203327E-06,21.7431,-0.1000977,21.7431,-0.7456055,21.7431,0.3164063,21.7431,-9.817074,21.7431,-16.21951,21.7431,3.04878,3.74881,1.443504E-05,3.74881,3.860533E-06
21.7458,-0.2290039,21.7458,0.809082,21.7458,-0.4101563,21.7458,52.43903,21.7458,22.2561,21.7458,-15.2439,3.749276,2.198825E-05,3.749276,-5.539025E-06,21.7458,-0.09277344,21.7458,-0.7553711,21.7458,0.3188477,21.7458,-10.85366,21.7458,-17.5,21.7458,1.95122,3.749276,1.393149E-05,3.749276,3.692683E-06
21.7485,-0.1894531,21.7485,0.8520508,21.7485,-0.3779297,21.7485,53.17073,21.7485,27.07317,21.7485,-16.46342,3.749741,2.333104E-05,3.749741,-6.210422E-06,21.7485,-0.1147461,21.7485,-0.7709961,21.7485,0.3178711,21.7485,-11.70732,21.7485,-18.29268,21.7485,0.8536586,3.749741,1.326009E-05,3.749741,3.356985E-06
21.7512,-0.2299805,21.7512,0.8066406,21.7512,-0.3203125,21.7512,53.10976,21.7512,25.36585,21.7512,-16.03658,3.750207,2.450599E-05,3.750207,-6.210422E-06,21.7512,-0.1030273,21.7512,-0.7758789,21.7512,0.3149414,21.7512,-12.80488,21.7512,-19.14634,21.7512,0.6097561,3.750207,1.292439E-05,3.750207,3.860533E-06
21.7539,-0.2280273,21.7539,0.8178711,21.7539,-0.3583984,21.7539,55.12195,21.7539,22.68293,21.7539,-15.42683,3.750672,2.467384E-05,3.750672,-6.54612E-06,21.7539,-0.09863281,21.7539,-0.7792969,21.7539,0.3046875,21.7539,-14.32927,21.7539,-19.39024,21.7539,-0.1829268,3.750672,1.258869E-05,3.750672,3.524834E-06
21.7566,-0.2138672,21.7566,0.8867188,21.7566,-0.402832,21.7566,55.73171,21.7566,23.53659,21.7566,-15.60976,3.751138,2.366674E-05,3.751138,-8.728161E-06,21.7566,-0.08105469,21.7566,-0.7700195,21.7566,0.2998047,21.7566,-15.48781,21.7566,-18.41463,21.7566,-0.4878049,3.751138,1.258869E-05,3.751138,2.517739E-06
21.7593,-0.2104492,21.7593,0.9331055,21.7593,-0.3876953,21.7593,54.81707,21.7593,24.39024,21.7593,-15.30488,3.751603,2.198825E-05,3.751603,-1.09102E-05,21.7593,-0.1025391,21.7593,-0.7641602,21.7593,0.3115234,21.7593,-17.0122,21.7593,-17.37805,21.7593,-1.097561,3.751603,1.258869E-05,3.751603,1.174945E-06
21.762,-0.2519531,21.762,0.8925781,21.762,-0.3334961,21.762,53.53659,21.762,20.36585,21.762,-14.02439,3.752069,2.064546E-05,3.752069,-1.15816E-05,21.762,-0.08984375,21.762,-0.7592773,21.762,0.3081055,21.762,-16.64634,21.762,-17.9878,21.762,-1.585366,3.752069,1.393149E-05,3.752069,1.846342E-06
