elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
2.0900,0.1535,0.3827,0.3171,0.7788,-0.0268,0.0244
2.1000,0.1590,0.8099,0.3226,0.6567,-0.0268,0.0244
2.1100,0.1700,1.0541,0.3336,0.7788,-0.0268,0.0244
2.1200,0.1810,0.9320,0.3336,0.7788,-0.0329,0.0458
2.1300,0.1865,0.7489,0.3446,0.9009,-0.0009,0.0476
2.1401,0.1865,0.5658,0.3556,0.8398,-0.0009,0.0476
2.1500,0.1865,0.5658,0.3611,0.5347,-0.0009,0.0476
2.1600,0.1865,0.1385,0.3666,0.0464,-0.0437,0.0195
2.1700,0.1810,0.2606,0.3611,0.0464,-0.0437,0.0195
2.1801,0.1810,0.4437,0.3666,0.3516,-0.0009,0.0244
2.1900,0.1810,0.5658,0.3666,0.3516,-0.0009,0.0244
2.2000,0.1865,0.8710,0.3611,0.2905,-0.0009,0.0244
2.2100,0.1975,1.0541,0.3611,0.2905,-0.0009,0.0244
2.2200,0.2085,1.0541,0.3666,0.4736,-0.0268,0.0519
2.2300,0.2085,0.5658,0.3721,0.5347,-0.0268,0.0519
2.2400,0.2085,0.1385,0.3775,0.5347,-0.0531,-0.0012
2.2500,0.2085,0.1385,0.3775,0.1074,-0.0531,-0.0012
2.2601,0.2030,-0.0446,0.3775,0.1074,-0.0221,0.0458
2.2703,0.1865,-0.4108,0.3775,0.2295,-0.0221,0.0244
2.2800,0.1755,-0.2277,0.3830,0.3516,-0.0221,0.0244
2.2900,0.1755,0.1385,0.3830,0.3516,-0.0221,0.0244
2.3000,0.1755,0.3827,0.3775,0.1074,-0.0268,0.0519
2.3100,0.1755,0.5658,0.3721,-0.0757,-0.0268,0.0519
2.3201,0.1810,0.9320,0.3775,0.5957,-0.0268,0.0567
2.3300,0.1920,0.8710,0.3775,0.5957,-0.0268,0.0567
2.3400,0.1975,0.6268,0.3775,0.4126,-0.0315,0.0476
2.3501,0.1975,0.3827,0.3830,0.2905,-0.0315,0.0476
2.3600,0.1920,-0.1056,0.3830,0.3516,0.0188,0.0476
2.3700,0.1865,0.0165,0.3830,0.2295,-0.0437,0.0409
2.3800,0.1810,-0.1666,0.3830,0.3516,-0.0437,0.0409
2.3900,0.1700,-0.2887,0.3830,0.1685,-0.0437,0.0409
2.4000,0.1645,-0.0446,0.3830,0.1685,-0.0221,0.0244
2.4100,0.1590,0.1996,0.3830,0.1685,-0.0221,0.0244
2.4203,0.1645,0.6268,0.3830,0.1074,-0.0531,0.0043
2.4300,0.1700,0.9320,0.3775,0.0464,-0.0531,0.0043
2.4402,0.1810,0.8710,0.3775,0.1685,-0.0484,0.0043
2.4500,0.1865,0.5048,0.3775,0.3516,-0.0437,0.0519
2.4600,0.1810,0.1996,0.3830,0.3516,-0.0437,0.0519
2.4701,0.1755,-0.1056,0.3830,0.3516,-0.0221,0.0244
2.4800,0.1700,-0.3497,0.3830,0.2295,-0.0221,0.0244
2.4900,0.1700,-0.3497,0.3775,0.2295,-0.0024,0.0043
2.5000,0.1480,-0.2887,0.3775,0.3516,-0.0024,0.0043
2.5100,0.1425,-0.0446,0.3830,0.4736,-0.0221,0.0476
2.5201,0.1425,-0.0446,0.3830,0.4126,-0.0221,0.0476
2.5305,0.1480,0.5658,0.3830,0.3516,-0.0221,0.0476
2.5400,0.1480,0.5658,0.3830,0.3516,-0.0437,0.0244
2.5500,0.1535,0.6879,0.3830,0.3516,-0.0437,0.0244
2.5600,0.1645,0.3217,0.3885,0.5347,-0.0696,0.0244
2.5700,0.1590,-0.2887,0.3885,0.3516,-0.0268,0.0043
2.5800,0.1425,-0.8380,0.3885,0.3516,-0.0268,0.0043
2.5900,0.1261,-1.1432,0.3830,-0.3198,-0.0268,0.0043
2.6000,0.1096,-1.0822,0.3721,-0.1978,-0.0851,0.0244
2.6100,0.0931,-0.7159,0.3721,-0.1978,-0.0009,0.0476
2.6200,0.0821,-0.4108,0.3666,-0.0146,-0.0009,0.0476
2.6306,0.0766,0.0775,0.3666,0.2295,-0.0009,0.0476
2.6403,0.0766,0.4437,0.3721,0.4736,0.0094,0.0043
2.6500,0.0766,0.5048,0.3721,0.3516,0.0094,0.0043
2.6602,0.0821,0.6268,0.3775,0.4126,-0.0437,0.0043
2.6701,0.0931,0.8099,0.3775,0.2295,-0.0437,0.0043
2.6800,0.0986,0.6268,0.3775,0.2295,-0.0531,0.0043
2.6901,0.0986,0.4437,0.3775,0.1685,-0.0531,0.0043
2.7000,0.0986,0.4437,0.3775,0.1074,-0.0376,0.0567
2.7100,0.0931,-0.3497,0.3721,0.1074,-0.0376,0.0567
2.7200,0.0821,-0.4718,0.3721,0.1685,-0.0437,0.0458
2.7301,0.0711,-0.2887,0.3666,0.0464,-0.0437,0.0458
2.7400,0.0656,-0.2277,0.3666,0.0464,-0.0268,0.0244
2.7500,0.0656,-0.2277,0.3666,0.2295,-0.0268,0.0244
2.7600,0.0547,-0.1666,0.3666,0.3516,-0.0484,0.0195
2.7701,0.0547,0.3217,0.3611,-0.0146,-0.0484,0.0195
2.7801,0.0547,0.2606,0.3611,0.1685,-0.0484,0.0195
2.7900,0.0547,0.3827,0.3611,0.2905,-0.0484,0.0195
2.8001,0.0547,0.3827,0.3611,0.1685,-0.0484,0.0043
2.8101,0.0547,0.0775,0.3666,0.2905,-0.0484,0.0043
2.8200,0.0492,0.0165,0.3666,0.2905,-0.0484,-0.0012
2.8300,0.0437,0.0775,0.3666,0.2295,-0.0484,-0.0012
2.8400,0.0437,0.1996,0.3666,-0.1367,-0.0221,0.0244
2.8500,0.0437,0.2606,0.3611,-0.0757,-0.0221,0.0244
2.8600,0.0382,0.3217,0.3556,-0.0757,-0.0071,0.0043
2.8701,0.0437,0.6268,0.3501,0.2295,-0.0071,0.0043
2.8800,0.0492,0.5658,0.3501,0.2905,-0.0268,-0.0012
2.8900,0.0492,0.3827,0.3501,0.2905,-0.0268,-0.0012
2.9000,0.0547,0.9320,0.3446,0.1074,-0.0221,0.0043
2.9100,0.0602,0.4437,0.3391,-0.0146,-0.0221,0.0043
2.9201,0.0217,-3.5846,0.3391,0.1074,0.0306,0.0043
2.9300,-0.0607,-6.0870,0.3391,0.2295,0.0306,0.0043
2.9401,-0.1266,-4.0118,0.3281,-0.5640,0.0306,0.0043
2.9500,-0.1486,-0.4718,0.3336,0.6567,0.0306,0.0043
2.9601,-0.1376,0.8710,0.3336,0.6567,-0.0437,0.0476
2.9700,-0.1321,-0.1056,0.3281,-0.6250,-0.0071,0.0244
2.9800,-0.1431,-1.2042,0.2677,-5.0806,-0.0071,0.0244
2.9900,-0.1651,-1.8146,0.1798,-6.8506,-0.0071,0.0244
3.0001,-0.1925,-1.9977,0.1084,-5.0195,-0.0118,0.0043
3.0100,-0.2200,-2.0587,0.0644,-2.0898,-0.0118,0.0043
3.0200,-0.2694,-3.5236,0.0205,-1.4185,-0.0221,-0.0012
3.0300,-0.3244,-4.5612,0.0205,-1.4185,-0.0221,-0.0012
3.0402,-0.3848,-4.4391,-0.0125,-3.1274,-0.0578,0.0244
3.0500,-0.4397,-4.1949,-0.0509,-3.1274,-0.0578,0.0244
3.0600,-0.4727,-2.5470,-0.0729,-1.1743,0.0141,0.0244
3.0700,-0.4837,-0.4718,-0.0784,-0.7471,0.0141,0.0244
3.0802,-0.4562,1.7865,-0.1004,-1.1133,-0.0437,0.0043
3.0901,-0.4013,4.7162,-0.1113,-1.2354,-0.0484,-0.0012
3.1000,-0.4013,4.7162,-0.1113,-1.2354,-0.0484,-0.0012
3.1100,-0.2969,8.1952,-0.1278,-1.6016,-0.0484,-0.0012
3.1200,0.1316,24.4916,-0.1333,-0.6250,-0.0221,0.0519
3.1302,0.4392,27.8485,-0.1223,1.1450,-0.0221,0.0519
3.1400,0.6864,20.6464,-0.0949,1.7554,-0.0221,0.0519
3.1505,0.6864,20.6464,-0.0619,0.1685,-0.0221,0.0519
3.1600,0.8457,13.3221,-0.0509,0.1074,-0.0024,0.0195
3.1701,0.9995,6.6693,-0.0509,0.1074,-0.0024,0.0195
3.1803,1.0599,7.4628,-0.0015,3.8916,-0.0268,-0.0073
3.1900,1.1423,9.7211,0.0699,5.3564,-0.0268,-0.0073
3.2000,1.1423,9.7211,0.1304,7.1265,-0.0221,0.0043
3.2100,1.1917,4.0448,0.2402,13.5352,-0.0221,0.0043
3.2203,1.1533,-0.7159,0.3775,15.1831,-0.0221,0.0305
3.2300,1.1643,1.6034,0.5753,8.5303,-0.0221,0.0305
3.2400,1.2302,7.7679,0.5753,8.5303,-0.0268,0.0043
3.2500,1.3730,13.9325,0.6467,6.4551,-0.0268,0.0043
3.2600,1.5213,13.5052,0.6961,4.1968,-0.0024,0.0153
3.2700,1.6532,11.1249,0.7181,1.3892,-0.0024,0.0153
3.2807,1.8070,14.5428,0.7181,-0.1978,-0.0024,-0.0012
3.2900,1.9992,18.3881,0.7126,-0.4419,-0.0024,-0.0012
3.3000,2.1805,17.0453,0.7016,-1.1133,-0.0437,0.0244
3.3101,2.3618,17.5946,0.7016,-1.1133,0.0188,0.0305
3.3200,2.5321,16.1298,0.6742,-2.1509,0.0188,0.0305
3.3300,2.5321,16.1298,0.6357,-2.6392,0.0188,0.0305
3.3400,2.7133,8.0731,0.5808,-4.0430,0.0306,0.0244
3.3500,2.7133,8.0731,0.5259,-3.7378,0.0306,0.0244
3.3600,2.8232,6.1200,0.4215,-4.4702,-0.0268,0.0043
3.3700,2.8891,8.7445,0.3666,-4.4092,-0.0268,0.0043
3.3800,3.0100,13.8104,0.3666,-4.4092,-0.0437,0.0043
3.3902,3.1967,20.4022,0.3226,-4.5923,-0.0437,0.0043
3.4001,3.4055,20.0970,0.2732,-4.8364,-0.0024,-0.0012
3.4103,3.6087,20.7074,0.2237,-5.6909,-0.0221,0.0043
3.4200,3.8449,22.3553,0.1798,-4.5312,-0.0221,0.0043
3.4300,4.0811,23.2709,0.0974,-7.0337,-0.0118,0.0092
3.4400,4.0811,23.2709,-0.0015,-10.6958,-0.0118,0.0092
