elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
1.6000,0.1493,0.5502,0.5177,0.3711,-0.0009,0.0628
1.6100,0.1548,0.6113,0.5177,-0.4224,-0.0009,0.0628
1.6200,0.1603,0.3061,0.5177,-0.4224,-0.0009,0.0628
1.6300,0.1658,-0.1212,0.5177,-0.4224,-0.0009,0.0628
1.6400,0.1603,-0.1822,0.5122,-0.3003,-0.0188,0.0409
1.6500,0.1603,-0.1822,0.5122,-0.0562,-0.0009,0.0378
1.6600,0.1603,-0.1822,0.5177,0.1270,-0.0009,0.0378
1.6700,0.1603,-0.1212,0.5177,0.1270,-0.0009,0.0378
1.6800,0.1603,-0.1212,0.5287,0.1270,-0.0531,0.0366
1.6904,0.1548,0.0009,0.5287,0.1270,-0.0531,0.0366
1.7005,0.1548,-0.1822,0.5342,0.1880,-0.0531,0.0366
1.7100,0.1548,0.0009,0.5342,0.1880,-0.0531,0.0366
1.7200,0.1548,0.0009,0.5397,-0.1782,-0.0414,-0.0104
1.7301,0.1548,0.2451,0.5397,-0.1782,-0.0414,-0.0104
1.7400,0.1603,0.0009,0.5397,-0.3613,-0.0353,0.0366
1.7500,0.1603,0.1230,0.5342,-0.1172,-0.0353,0.0366
1.7600,0.1658,0.0620,0.5342,-0.1172,-0.0353,0.0366
1.7701,0.1658,-0.1822,0.5342,-0.0562,-0.0353,0.0366
1.7806,0.1658,-0.1822,0.5342,-0.0562,-0.0188,0.1336
1.7901,0.1658,-0.1212,0.5452,0.4321,-0.0188,0.1336
1.8000,0.1658,0.0620,0.5507,0.4321,-0.0188,-0.0092
1.8100,0.1713,0.5502,0.5562,0.3101,-0.0188,-0.0092
1.8200,0.1768,0.4892,0.5616,0.4932,-0.0221,0.0134
1.8300,0.1823,0.4282,0.5671,0.0049,-0.0221,0.0134
1.8401,0.1823,0.4282,0.5671,0.0049,0.0188,0.0409
1.8504,0.1878,0.4892,0.5671,-0.1172,0.0188,0.0409
1.8600,0.1878,0.4892,0.5671,-0.1172,-0.0315,-0.0317
1.8700,0.1933,0.4892,0.5562,-0.2393,-0.0315,-0.0317
1.8801,0.2043,0.5502,0.5562,0.1270,-0.0343,-0.0409
1.8900,0.2098,0.4892,0.5616,0.4932,0.0009,0.0134
1.9000,0.2152,0.4892,0.5671,0.4932,0.0009,0.0134
1.9104,0.2207,0.5502,0.5671,0.4932,0.0009,0.0134
1.9200,0.2317,0.7944,0.5726,0.4932,-0.0555,-0.0317
1.9305,0.2317,0.7944,0.5891,0.2490,-0.0555,-0.0317
1.9400,0.2372,0.6113,0.5891,0.2490,0.0009,0.0409
1.9500,0.2537,0.4892,0.5891,0.1270,-0.0141,-0.0134
1.9600,0.2592,0.6113,0.5946,0.0659,-0.0141,-0.0134
1.9701,0.2592,0.6113,0.5946,0.0659,-0.0141,-0.0134
1.9800,0.2757,0.5502,0.5946,-0.0562,-0.0141,-0.0134
1.9900,0.2757,0.5502,0.5946,-0.2393,-0.0141,-0.0134
2.0000,0.2812,0.4282,0.6001,0.0659,0.0024,-0.0134
2.0100,0.2867,0.4892,0.6111,0.3101,0.0024,-0.0134
2.0200,0.2976,0.3061,0.6221,0.2490,-0.0141,0.0409
2.0301,0.3031,0.3061,0.6276,0.1270,-0.0141,0.0409
2.0402,0.3086,0.3671,0.6331,0.1880,-0.0188,0.0134
2.0500,0.3086,0.2451,0.6331,0.1880,-0.0188,0.0134
2.0600,0.3086,0.0009,0.6386,0.1880,-0.0343,-0.0043
2.0700,0.3086,0.0009,0.6386,0.1880,-0.0343,-0.0043
2.0806,0.3141,0.2451,0.6386,-0.1782,-0.0343,-0.0043
2.0902,0.3141,0.2451,0.6386,-0.1782,-0.0343,0.0409
2.1006,0.3141,0.2451,0.6386,-0.1782,-0.0343,0.0409
2.1100,0.3196,0.3671,0.6386,-0.1782,-0.0343,0.0409
2.1200,0.3361,0.7333,0.6440,-0.1172,-0.0343,0.0409
2.1301,0.3416,0.7944,0.6550,0.3101,-0.0343,0.0409
2.1401,0.3416,0.7944,0.6660,0.2490,-0.0141,0.0214
2.1500,0.3471,0.4892,0.6715,0.1880,-0.0141,0.0214
2.1600,0.3636,0.7944,0.6715,0.1880,-0.0141,0.0214
2.1707,0.3691,0.6723,0.6715,0.1880,-0.0141,0.0214
2.1801,0.3746,0.6113,0.6715,-0.0562,-0.0141,0.0214
2.1901,0.3746,0.6113,0.6715,-0.1782,-0.0343,-0.0043
2.2011,0.3965,0.7333,0.6715,-0.0562,-0.0343,-0.0043
2.2102,0.3965,0.7333,0.6715,0.0659,-0.0009,0.1592
2.2200,0.4020,0.6113,0.6770,0.3711,-0.0009,0.1592
2.2300,0.4240,0.8554,0.6825,0.4932,-0.0009,0.1592
2.2404,0.4295,0.7944,0.6935,0.6152,-0.0343,0.0134
2.2500,0.4405,0.5502,0.6990,0.4932,-0.0343,0.0134
2.2606,0.4405,0.5502,0.6990,0.4932,0.0188,0.0134
2.2700,0.4460,0.5502,0.7045,0.3101,0.0188,0.0134
2.2800,0.4515,0.5502,0.7100,0.1880,0.0188,0.0409
2.2900,0.4624,0.4892,0.7100,-0.0562,0.0188,0.0409
2.3005,0.4679,0.4892,0.7045,-0.0562,-0.0343,0.0409
2.3100,0.4789,0.4892,0.7100,0.0659,-0.0343,0.0409
2.3203,0.4899,0.7333,0.7100,0.0659,0.0009,0.0336
2.3300,0.4899,0.7333,0.7100,0.0659,0.0009,0.0336
2.3401,0.5064,0.8554,0.7100,-0.0562,-0.0221,0.0488
2.3508,0.5064,0.8554,0.7155,0.1270,-0.0221,0.0488
2.3600,0.5174,0.7944,0.7210,0.3101,-0.0390,0.0134
2.3700,0.5284,0.7333,0.7210,0.1880,-0.0390,0.0134
2.3800,0.5448,0.7333,0.7264,0.0659,-0.0390,0.0134
2.3900,0.5503,0.5502,0.7264,0.0659,-0.0390,0.0134
2.4000,0.5503,0.5502,0.7264,0.0659,-0.0555,0.0336
2.4104,0.5613,0.3671,0.7264,-0.0562,-0.0555,0.0336
2.4204,0.5613,0.3671,0.7264,-0.1172,-0.0009,0.0134
2.4303,0.5613,0.3671,0.7264,0.0049,-0.1100,0.0134
2.4400,0.5833,0.5502,0.7210,-0.3613,-0.1100,0.0134
2.4500,0.5888,0.5502,0.7210,-0.3613,-0.1100,0.0134
