elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_command_torque_nm,right_command_torque_nm,left_actual_torque_nm,right_actual_torque_nm,feedback_gain,delay_s
38.4300,5.2274,0.8289,1.2660,0.8334,0.0334,-0.0334,0.0174,-0.0305,0.5000,0.4000
38.4400,5.2329,0.7678,1.2660,0.8334,0.0334,-0.0334,0.0329,-0.0476,0.5000,0.4000
38.4500,5.2384,0.7068,1.2660,0.8334,0.0334,-0.0334,0.0353,-0.0287,0.5000,0.4000
38.4600,5.2384,0.8289,1.2660,0.8334,0.0334,-0.0334,0.0329,-0.0287,0.5000,0.4000
38.4700,5.2439,0.8899,1.2660,0.8334,0.0334,-0.0334,0.0329,-0.0567,0.5000,0.4000
38.4800,5.2493,1.1951,1.2660,0.8334,0.0334,-0.0334,0.0353,0.0165,0.5000,0.4000
38.4900,5.2713,1.3782,1.2660,0.8334,0.0333,-0.0333,0.0127,-0.0567,0.5000,0.4000
38.5000,5.2768,1.3782,1.2660,0.8334,0.0333,-0.0333,0.0150,0.0073,0.5000,0.4000
38.5100,5.2768,1.3782,1.2660,0.8334,0.0333,-0.0333,0.0710,-0.0567,0.5000,0.4000
38.5200,5.2878,1.1340,1.2715,0.8334,0.0333,-0.0333,0.0150,-0.0763,0.5000,0.4000
38.5300,5.2933,1.0120,1.2715,0.8334,0.0333,-0.0333,0.0508,-0.0031,0.5000,0.4000
38.5400,5.2988,1.0120,1.2715,0.8334,0.0333,-0.0333,0.0329,-0.0488,0.5000,0.4000
38.5500,5.3043,1.1951,1.2715,0.8334,0.0333,-0.0333,0.0517,-0.0378,0.5000,0.4000
38.5600,5.3208,1.5002,1.2715,0.8334,0.0334,-0.0334,0.0127,-0.0567,0.5000,0.4000
38.5700,5.3317,1.5002,1.2715,0.8334,0.0334,-0.0334,0.0127,-0.0567,0.5000,0.4000
38.5800,5.3317,1.5002,1.2715,0.8334,0.0334,-0.0334,0.0353,-0.0031,0.5000,0.4000
38.5900,5.3427,1.3171,1.2715,0.8334,0.0334,-0.0334,0.0127,-0.0104,0.5000,0.4000
38.6000,5.3482,0.9509,1.2715,0.8334,0.0334,-0.0334,0.0353,-0.0195,0.5000,0.4000
38.6100,5.3537,0.7678,1.2715,0.8334,0.0334,-0.0334,0.0306,-0.0567,0.5000,0.4000
38.6200,5.3537,0.8289,1.2715,0.8334,0.0334,-0.0334,0.0508,-0.0488,0.5000,0.4000
38.6300,5.3702,1.0120,1.2715,0.8334,0.0334,-0.0334,-0.0221,-0.0567,0.5000,0.4000
38.6400,5.3757,0.9509,1.2715,0.8334,0.0334,-0.0334,0.0329,-0.0305,0.5000,0.4000
38.6500,5.3757,0.9509,1.2715,0.8334,0.0334,-0.0334,0.0686,-0.0567,0.5000,0.4000
38.6600,5.3812,1.1951,1.2770,0.8334,0.0334,-0.0334,0.0884,-0.0122,0.5000,0.4000
38.6700,5.3922,1.3171,1.2770,0.8334,0.0335,-0.0335,0.0127,-0.0378,0.5000,0.4000
38.6800,5.4032,1.3171,1.2770,0.8334,0.0335,-0.0335,0.0898,-0.0287,0.5000,0.4000
38.6900,5.4141,1.2561,1.2770,0.8334,0.0335,-0.0335,0.0329,-0.0031,0.5000,0.4000
38.7000,5.4306,1.0120,1.2770,0.8334,0.0335,-0.0335,0.0508,-0.0195,0.5000,0.4000
38.7100,5.4306,1.0120,1.2770,0.8334,0.0335,-0.0335,0.0710,-0.0567,0.5000,0.4000
38.7200,5.4361,1.1951,1.2770,0.8334,0.0335,-0.0335,0.0508,-0.0476,0.5000,0.4000
38.7300,5.4471,1.5002,1.2770,0.8334,0.0336,-0.0336,0.0150,-0.0378,0.5000,0.4000
38.7400,5.4636,1.6833,1.2770,0.8334,0.0336,-0.0336,0.0484,0.0165,0.5000,0.4000
38.7500,5.4746,1.6833,1.2825,0.8334,0.0336,-0.0336,-0.0024,0.0165,0.5000,0.4000
38.7600,5.4856,1.5002,1.2825,0.8334,0.0336,-0.0336,0.0508,-0.0378,0.5000,0.4000
38.7700,5.5130,1.5613,1.2825,0.8334,0.0337,-0.0337,0.0127,-0.0567,0.5000,0.4000
38.7800,5.5130,1.5613,1.2825,0.8334,0.0337,-0.0337,0.0329,-0.0214,0.5000,0.4000
38.7900,5.5130,1.5613,1.2825,0.8334,0.0337,-0.0337,0.0329,-0.0378,0.5000,0.4000
38.8000,5.5405,1.6223,1.2825,0.8334,0.0338,-0.0338,0.0150,-0.0378,0.5000,0.4000
38.8100,5.5515,1.4392,1.2825,0.8334,0.0338,-0.0338,0.0517,-0.0287,0.5000,0.4000
38.8200,5.5625,1.3171,1.2880,0.8334,0.0338,-0.0338,0.0517,-0.0195,0.5000,0.4000
38.8300,5.5734,1.2561,1.2880,0.8334,0.0338,-0.0338,0.0127,-0.0104,0.5000,0.4000
38.8400,5.5899,1.3782,1.2880,0.8334,0.0339,-0.0339,0.0343,-0.0567,0.5000,0.4000
38.8500,5.5954,1.3171,1.2935,0.8334,0.0339,-0.0339,0.0517,0.0165,0.5000,0.4000
38.8600,5.5954,1.3171,1.2935,0.8334,0.0339,-0.0339,-0.0047,-0.0567,0.5000,0.4000
38.8700,5.6009,1.0730,1.2935,0.8334,0.0340,-0.0340,0.0884,-0.0378,0.5000,0.4000
38.8800,5.6064,1.1340,1.2990,0.8334,0.0340,-0.0340,-0.0212,-0.0305,0.5000,0.4000
38.8900,5.6119,1.1340,1.2990,0.8945,0.0341,-0.0341,0.0127,-0.0305,0.5000,0.4000
38.9000,5.6229,1.2561,1.3045,0.8945,0.0341,-0.0341,0.0686,-0.0378,0.5000,0.4000
38.9100,5.6339,1.5002,1.3045,0.8334,0.0342,-0.0342,0.0329,-0.0378,0.5000,0.4000
38.9200,5.6339,1.5002,1.3045,0.8334,0.0342,-0.0342,0.0710,-0.0104,0.5000,0.4000
38.9300,5.6394,1.5002,1.3045,0.8334,0.0342,-0.0342,0.0127,-0.0567,0.5000,0.4000
38.9400,5.6504,1.4392,1.3045,0.8334,0.0342,-0.0342,0.0508,-0.0567,0.5000,0.4000
38.9500,5.6558,1.3171,1.3045,0.7724,0.0343,-0.0343,0.0508,-0.0305,0.5000,0.4000
38.9600,5.6613,1.0120,1.3099,0.8334,0.0344,-0.0344,0.0315,-0.0567,0.5000,0.4000
38.9700,5.6668,0.8289,1.3099,0.8945,0.0344,-0.0344,-0.0047,-0.0378,0.5000,0.4000
38.9800,5.6668,0.3406,1.3154,0.9555,0.0345,-0.0345,0.0508,-0.0305,0.5000,0.4000
38.9900,5.6668,0.3406,1.3209,1.0165,0.0345,-0.0345,0.0127,-0.0378,0.5000,0.4000
39.0000,5.6668,0.3406,1.3209,1.0165,0.0345,-0.0345,0.0127,-0.0031,0.5000,0.4000
39.0100,5.6668,0.5237,1.3319,1.0165,0.0346,-0.0346,0.0329,-0.0104,0.5000,0.4000
39.0200,5.6668,0.7068,1.3374,1.0776,0.0347,-0.0347,0.0710,-0.0305,0.5000,0.4000
39.0300,5.6668,0.7068,1.3429,1.1386,0.0347,-0.0347,0.0150,-0.0104,0.5000,0.4000
39.0400,5.6723,0.7068,1.3484,1.1996,0.0348,-0.0348,0.0329,-0.0305,0.5000,0.4000
39.0500,5.6833,1.0120,1.3539,1.1386,0.0348,-0.0348,0.0710,-0.0567,0.5000,0.4000
39.0600,5.6833,1.0120,1.3594,1.1996,0.0348,-0.0348,0.0329,-0.0305,0.5000,0.4000
39.0700,5.6833,1.0120,1.3594,1.1996,0.0348,-0.0348,0.0127,-0.0378,0.5000,0.4000
39.0800,5.6888,0.4016,1.3649,1.2607,0.0350,-0.0350,0.0329,-0.0458,0.5000,0.4000
39.0900,5.6888,0.1575,1.3759,1.1386,0.0350,-0.0350,0.0517,-0.0104,0.5000,0.4000
39.1000,5.6833,0.2185,1.3814,1.1996,0.0351,-0.0351,0.0494,-0.0763,0.5000,0.4000
39.1100,5.6833,0.4626,1.3868,1.1386,0.0351,-0.0351,0.0127,-0.0378,0.5000,0.4000
39.1200,5.6888,0.6458,1.3868,1.1996,0.0352,-0.0352,0.0508,-0.0378,0.5000,0.4000
39.1300,5.6888,0.6458,1.3923,1.1996,0.0352,-0.0352,0.0165,-0.0378,0.5000,0.4000
39.1400,5.6888,0.5847,1.3923,1.1996,0.0353,-0.0353,0.0127,-0.0104,0.5000,0.4000
39.1500,5.6943,0.5847,1.3978,1.1996,0.0354,-0.0354,0.0315,-0.0567,0.5000,0.4000
39.1600,5.6943,0.5847,1.4143,1.3217,0.0354,-0.0354,0.0508,-0.0104,0.5000,0.4000
39.1700,5.6998,0.4626,1.4198,1.1996,0.0355,-0.0355,0.0329,-0.0305,0.5000,0.4000
39.1800,5.6998,0.4016,1.4253,1.0165,0.0356,-0.0356,0.0710,-0.0305,0.5000,0.4000
39.1900,5.6943,0.2185,1.4253,1.0165,0.0357,-0.0357,0.0343,-0.0378,0.5000,0.4000
39.2000,5.6943,0.2185,1.4308,1.0776,0.0357,-0.0357,0.0127,-0.0378,0.5000,0.4000
39.2100,5.6943,0.3406,1.4308,1.0776,0.0358,-0.0358,0.0517,-0.0567,0.5000,0.4000
39.2200,5.6943,0.4626,1.4418,1.1386,0.0359,-0.0359,0.0329,-0.0378,0.5000,0.4000
39.2300,5.6998,0.5237,1.4473,1.1386,0.0359,-0.0359,0.0127,-0.0567,0.5000,0.4000
39.2400,5.6998,0.3406,1.4528,1.1996,0.0360,-0.0360,0.0315,-0.0567,0.5000,0.4000
39.2500,5.6998,0.2795,1.4583,1.1996,0.0361,-0.0361,-0.0047,-0.0195,0.5000,0.4000
39.2600,5.7053,0.8289,1.4692,1.3217,0.0362,-0.0362,0.0329,-0.0104,0.5000,0.4000
39.2700,5.7053,0.8289,1.4747,1.3217,0.0362,-0.0362,0.0127,-0.0031,0.5000,0.4000
39.2800,5.7053,0.8289,1.4747,1.3217,0.0362,-0.0362,0.0710,-0.0104,0.5000,0.4000
39.2900,5.7218,0.8899,1.4802,1.3217,0.0363,-0.0363,0.0508,-0.0567,0.5000,0.4000
39.3000,5.7273,0.5237,1.4857,1.0776,0.0364,-0.0364,0.0127,-0.0488,0.5000,0.4000
39.3100,5.7273,0.0354,1.4857,1.0776,0.0364,-0.0364,0.0719,-0.0378,0.5000,0.4000
39.3200,5.7218,0.0354,1.4967,1.1386,0.0366,-0.0366,0.0329,-0.0226,0.5000,0.4000
39.3300,5.7218,0.1575,1.4967,1.0776,0.0366,-0.0366,0.0710,-0.0458,0.5000,0.4000
39.3400,5.7218,0.1575,1.5022,0.9555,0.0366,-0.0366,0.0329,-0.0378,0.5000,0.4000
39.3500,5.7218,0.1575,1.5022,0.9555,0.0366,-0.0366,0.0508,-0.0305,0.5000,0.4000
39.3600,5.7163,0.3406,1.5077,1.0165,0.0368,-0.0368,0.0710,-0.0488,0.5000,0.4000
39.3700,5.7163,0.4016,1.5132,1.0776,0.0369,-0.0369,0.0329,-0.0378,0.5000,0.4000
39.3800,5.7218,0.2795,1.5187,1.1996,0.0369,-0.0369,0.0127,-0.0305,0.5000,0.4000
39.3900,5.7163,-0.0256,1.5187,1.1996,0.0369,-0.0369,0.0710,-0.0567,0.5000,0.4000
39.4000,5.7108,0.0964,1.5297,0.9555,0.0370,-0.0370,0.0329,-0.0378,0.5000,0.4000
39.4100,5.7108,0.0964,1.5297,0.7724,0.0370,-0.0370,0.0329,-0.0305,0.5000,0.4000
39.4200,5.7108,0.2795,1.5297,0.7724,0.0370,-0.0370,0.0508,-0.0378,0.5000,0.4000
39.4300,5.7108,0.4016,1.5297,0.7114,0.0371,-0.0371,0.0517,-0.0378,0.5000,0.4000
39.4400,5.7163,0.4626,1.5352,0.8334,0.0371,-0.0371,0.0508,-0.0378,0.5000,0.4000
39.4500,5.7163,0.5847,1.5352,0.7724,0.0371,-0.0371,0.0517,-0.0226,0.5000,0.4000
39.4600,5.7273,0.6458,1.5352,0.7724,0.0372,-0.0372,0.0517,-0.0104,0.5000,0.4000
39.4700,5.7273,0.5237,1.5352,0.8334,0.0372,-0.0372,0.0517,-0.0378,0.5000,0.4000
39.4800,5.7273,0.5237,1.5407,0.8945,0.0372,-0.0372,0.0508,-0.0378,0.5000,0.4000
39.4900,5.7273,0.3406,1.5407,0.8945,0.0372,-0.0372,0.0719,0.0165,0.5000,0.4000
39.5000,5.7273,0.2185,1.5462,0.8945,0.0372,-0.0372,0.0517,-0.0378,0.5000,0.4000
39.5100,5.7273,-0.0256,1.5462,0.8334,0.0373,-0.0373,0.0127,-0.0567,0.5000,0.4000
39.5200,5.7218,-0.0256,1.5462,0.7114,0.0373,-0.0373,0.0329,-0.0567,0.5000,0.4000
39.5300,5.7218,0.2185,1.5462,0.7114,0.0373,-0.0373,0.0127,-0.0305,0.5000,0.4000
39.5400,5.7218,0.5847,1.5462,0.7114,0.0373,-0.0373,0.0315,-0.0305,0.5000,0.4000
39.5500,5.7218,0.5847,1.5462,0.8334,0.0373,-0.0373,0.0150,-0.0378,0.5000,0.4000
39.5600,5.7273,0.8899,1.5462,0.8334,0.0373,-0.0373,0.0517,-0.0305,0.5000,0.4000
39.5700,5.7327,0.9509,1.5462,0.8334,0.0373,-0.0373,0.0127,-0.0305,0.5000,0.4000
39.5800,5.7382,0.8289,1.5462,0.8334,0.0373,-0.0373,-0.0047,-0.0567,0.5000,0.4000
39.5900,5.7437,0.9509,1.5516,0.8334,0.0373,-0.0373,0.0329,-0.0305,0.5000,0.4000
39.6000,5.7547,1.1951,1.5516,0.8334,0.0373,-0.0373,0.0329,-0.0104,0.5000,0.4000
39.6100,5.7767,1.0120,1.5516,0.8334,0.0373,-0.0373,0.0710,-0.0031,0.5000,0.4000
39.6200,5.7767,1.0120,1.5516,0.8334,0.0373,-0.0373,0.0329,-0.0689,0.5000,0.4000
39.6300,5.7822,0.8289,1.5516,0.8334,0.0372,-0.0372,0.0517,-0.0781,0.5000,0.4000
39.6400,5.7932,1.0120,1.5571,0.8334,0.0372,-0.0372,0.0710,-0.0567,0.5000,0.4000
39.6500,5.8042,1.5002,1.5571,0.8334,0.0372,-0.0372,0.0127,-0.0488,0.5000,0.4000
39.6600,5.8261,1.9885,1.5571,0.8334,0.0372,-0.0372,0.0141,-0.0567,0.5000,0.4000
39.6700,5.8536,2.4768,1.5626,0.8334,0.0372,-0.0372,-0.0244,-0.0567,0.5000,0.4000
39.6800,5.9525,5.7727,1.5626,0.8334,0.0372,-0.0372,-0.0047,-0.0378,0.5000,0.4000
39.6900,5.9525,5.7727,1.5626,0.8334,0.0372,-0.0372,0.0141,-0.0104,0.5000,0.4000
39.7000,6.0459,8.3362,1.5626,0.8334,0.0371,-0.0371,0.0141,-0.0366,0.5000,0.4000
39.7100,6.1557,9.8010,1.5791,2.1762,0.0371,-0.0371,0.0602,-0.0567,0.5000,0.4000
39.7200,6.2821,10.6555,1.5791,2.1762,0.0371,-0.0371,0.0150,-0.0305,0.5000,0.4000
39.7300,6.4194,11.3269,1.6121,2.3593,0.0371,-0.0371,0.0813,-0.0567,0.5000,0.4000
39.7400,6.5732,12.0593,1.6450,2.1762,0.0371,-0.0371,0.0367,-0.0519,0.5000,0.4000
39.7500,6.7325,13.6462,1.6615,2.2983,0.0371,-0.0371,0.0315,-0.0567,0.5000,0.4000
39.7600,6.7325,13.6462,1.6780,2.5424,0.0371,-0.0371,0.0315,-0.0567,0.5000,0.4000
39.7700,7.1665,21.2146,1.6780,2.5424,0.0370,-0.0370,0.0071,-0.0317,0.5000,0.4000
39.7800,7.4686,26.9519,1.7000,1.5048,0.0370,-0.0370,0.0353,-0.0305,0.5000,0.4000
39.7900,7.7927,33.7268,1.7055,1.9931,0.0370,-0.0370,0.0696,-0.0598,0.5000,0.4000
39.8000,8.1992,40.8069,1.7164,2.8476,0.0369,-0.0369,0.0141,-0.0537,0.5000,0.4000
39.8100,8.6881,49.2297,1.7329,2.9697,0.0369,-0.0369,0.0696,-0.0153,0.5000,0.4000
39.8200,9.8856,63.4509,1.7439,2.9086,0.0369,-0.0369,0.0343,-0.0348,0.5000,0.4000
39.8300,9.8856,63.4509,1.7494,2.2983,0.0369,-0.0369,0.0517,-0.0397,0.5000,0.4000
39.8400,10.5557,66.0144,1.7494,2.2983,0.0369,-0.0369,0.0343,0.0134,0.5000,0.4000
39.8500,11.2918,73.2166,1.7439,1.1996,0.0368,-0.0368,0.0141,-0.0580,0.5000,0.4000
39.8600,12.1488,85.1794,1.7274,1.2607,0.0368,-0.0368,0.0315,-0.0549,0.5000,0.4000
39.8700,13.0881,91.1609,1.7109,0.7114,0.0368,-0.0368,-0.0268,-0.0348,0.5000,0.4000
39.8800,15.1425,104.1003,1.6780,-0.8755,0.0368,-0.0368,-0.0080,0.0275,0.5000,0.4000
39.8900,16.3071,111.1194,1.6231,-2.6456,0.0368,-0.0368,0.0517,-0.0549,0.5000,0.4000
39.9000,16.3071,111.1194,1.5516,-3.9273,0.0367,-0.0367,0.0315,0.0134,0.5000,0.4000
39.9100,17.4607,106.2366,1.5516,-3.9273,0.0367,-0.0367,0.0315,0.0012,0.5000,0.4000
39.9200,18.3286,67.1741,1.3649,-5.9415,0.0367,-0.0367,0.0390,-0.0659,0.5000,0.4000
39.9300,18.7186,23.6560,1.2550,-6.7960,0.0367,-0.0367,0.0268,-0.0445,0.5000,0.4000
39.9400,18.7900,0.9509,1.1397,-8.0167,0.0367,-0.0367,0.0367,-0.0104,0.5000,0.4000
39.9500,18.8230,7.9700,1.0133,-9.2374,0.0367,-0.0367,0.0611,-0.0537,0.5000,0.4000
39.9600,19.0262,5.2844,0.8925,-8.3829,0.0366,-0.0366,0.0071,-0.0537,0.5000,0.4000
39.9700,19.0262,5.2844,0.7936,-7.2842,0.0366,-0.0366,0.0259,-0.0348,0.5000,0.4000
39.9800,19.1086,6.8713,0.7936,-7.2842,0.0366,-0.0366,0.0118,-0.0506,0.5000,0.4000
39.9900,19.2459,14.6228,0.6398,-5.2090,0.0366,-0.0366,0.0376,-0.0275,0.5000,0.4000
40.0000,19.4107,17.7356,0.5903,-4.7818,0.0366,-0.0366,0.0414,-0.0610,0.5000,0.4000
40.0100,19.5865,18.6511,0.5574,-3.5611,0.0366,-0.0366,0.0470,-0.0287,0.5000,0.4000
40.0200,19.6854,-8.7537,0.5519,-1.9742,0.0366,-0.0366,0.0517,-0.0567,0.5000,0.4000
40.0300,19.6854,-8.7537,0.5684,-0.5093,0.0366,-0.0366,0.0282,-0.0567,0.5000,0.4000
40.0400,19.4217,-29.8108,0.6123,0.7724,0.0367,-0.0367,0.0555,-0.0104,0.5000,0.4000
40.0500,19.0702,-33.6560,0.6123,0.7724,0.0367,-0.0367,0.0635,-0.0567,0.5000,0.4000
40.0600,18.5538,-31.3977,0.6123,0.6503,0.0367,-0.0367,0.0343,-0.0702,0.5000,0.4000
40.0700,18.0539,-28.0408,0.6618,-0.0211,0.0367,-0.0367,0.1100,-0.0506,0.5000,0.4000
40.0800,17.7793,-23.6462,0.6947,-1.1197,0.0368,-0.0368,0.0235,-0.0378,0.5000,0.4000
40.0900,17.4991,-25.9656,0.7167,-1.3028,0.0369,-0.0369,0.0094,0.0012,0.5000,0.4000
40.1000,16.9388,-18.2751,0.7332,-2.6456,0.0370,-0.0370,0.0353,-0.0183,0.5000,0.4000
40.1100,16.9388,-18.2751,0.7387,-2.2794,0.0371,-0.0371,0.0306,-0.0598,0.5000,0.4000
40.1200,16.7410,-15.8337,0.7387,-2.2794,0.0373,-0.0373,0.0447,-0.0409,0.5000,0.4000
40.1300,16.4829,-26.0876,0.7991,1.6269,0.0377,-0.0377,0.0353,-0.0610,0.5000,0.4000
40.1400,16.1038,-35.7312,0.8485,2.8476,0.0379,-0.0379,0.0390,-0.0610,0.5000,0.4000
40.1500,15.6919,-35.9143,0.9254,5.8383,0.0382,-0.0382,0.0555,-0.0378,0.5000,0.4000
40.1600,15.6919,-35.9143,1.0353,9.1953,0.0384,-0.0384,0.0353,-0.0445,0.5000,0.4000
40.1700,15.2139,-46.6565,1.0353,9.1953,0.0389,-0.0389,0.0188,-0.0226,0.5000,0.4000
40.1800,13.7747,-79.1882,1.3978,17.8622,0.0397,-0.0397,0.0353,-0.0348,0.5000,0.4000
40.1900,12.9288,-82.9724,1.3978,17.8622,0.0401,-0.0401,0.0390,-0.0165,0.5000,0.4000
40.2000,12.9288,-82.9724,2.0845,36.6000,0.0409,-0.0409,0.0827,-0.0366,0.5000,0.4000
40.2100,11.2479,-78.2117,2.6283,50.8212,0.0425,-0.0425,0.1100,-0.0153,0.5000,0.4000
40.2200,10.5557,-63.7463,3.3479,71.6953,0.0435,-0.0435,0.0103,-0.0275,0.5000,0.4000
40.2300,10.0174,-45.9851,4.2378,88.1747,0.0448,-0.0448,0.0531,-0.0317,0.5000,0.4000
40.2400,9.7208,-19.2517,5.2705,105.7529,0.0462,-0.0462,0.0484,-0.0409,0.5000,0.4000
40.2500,9.4736,-20.2893,6.5559,133.4018,0.0488,-0.0488,0.0921,-0.0549,0.5000,0.4000
40.2600,9.0451,-40.9192,6.5559,133.4018,0.0497,-0.0497,0.0733,-0.0567,0.5000,0.4000
40.2700,8.3695,-68.5071,9.8079,177.3471,0.0538,-0.0538,0.0437,-0.0378,0.5000,0.4000
40.2800,7.5675,-88.8318,11.7415,194.4980,0.0565,-0.0565,0.1123,-0.0567,0.5000,0.4000
40.2900,6.6776,-89.5642,13.7465,197.9770,0.0594,-0.0594,0.0174,-0.0781,0.5000,0.4000
40.3000,5.2658,-61.9763,15.6306,179.0561,0.0641,-0.0641,0.0508,-0.0628,0.5000,0.4000
40.3100,4.7275,-48.5486,17.1962,147.1957,0.0676,-0.0676,0.0658,-0.0921,0.5000,0.4000
40.3200,4.7275,-48.5486,18.5530,132.6083,0.0693,-0.0693,0.0531,-0.0409,0.5000,0.4000
40.3300,4.3210,-30.6653,18.5530,132.6083,0.0728,-0.0728,0.0780,-0.0567,0.5000,0.4000
40.3400,4.0463,-16.3220,19.8219,122.2324,0.0778,-0.0778,0.0376,-0.0567,0.5000,0.4000
40.3500,3.8376,-8.3264,22.1785,116.8613,0.0828,-0.0828,0.0494,-0.0348,0.5000,0.4000
40.3600,3.6728,-5.2747,23.3320,113.9316,0.0859,-0.0859,0.0235,-0.0824,0.5000,0.4000
40.3700,3.5520,1.7444,23.3320,113.9316,0.0875,-0.0875,0.0672,-0.1013,0.5000,0.4000
40.3800,3.3212,-6.9836,25.4799,104.9594,0.0938,-0.0938,0.0447,-0.0567,0.5000,0.4000
40.3900,3.3212,-6.9836,26.4137,92.5082,0.0949,-0.0949,0.0884,-0.0689,0.5000,0.4000
40.4000,3.0081,-21.8762,26.4137,92.5082,0.0978,-0.0978,0.1006,0.0031,0.5000,0.4000
40.4100,2.6511,-26.1487,28.0122,71.5732,0.1033,-0.1033,0.0757,-0.0427,0.5000,0.4000
40.4200,2.2666,-32.0691,28.6824,64.1269,0.1060,-0.1060,0.0696,-0.1074,0.5000,0.4000
40.4300,1.8216,-38.2947,29.2701,55.7040,0.1085,-0.1085,0.0696,-0.1104,0.5000,0.4000
40.4400,1.1185,-28.5901,29.6876,45.5112,0.1118,-0.1118,0.0884,-0.1269,0.5000,0.4000
40.4500,0.8274,-26.0876,30.0172,38.7363,0.1137,-0.1137,0.0719,-0.1116,0.5000,0.4000
40.4600,0.8274,-26.0876,30.3743,35.4404,0.1146,-0.1146,0.0517,-0.1366,0.5000,0.4000
40.4700,0.5802,-24.1956,30.3743,35.4404,0.1163,-0.1163,0.1523,-0.1104,0.5000,0.4000
40.4800,0.3275,-24.0735,30.9566,27.3227,0.1189,-0.1189,0.0978,-0.0689,0.5000,0.4000
40.4900,0.1132,-20.7776,31.1763,20.6699,0.1200,-0.1200,0.0898,-0.1427,0.5000,0.4000
40.5000,-0.0625,-20.9607,31.2971,10.2328,0.1208,-0.1208,0.1109,-0.1074,0.5000,0.4000
40.5100,-0.1779,-17.9089,31.3356,2.7255,0.1216,-0.1216,0.0884,-0.1269,0.5000,0.4000
40.5200,-0.4526,-21.5100,31.3081,-3.6221,0.1225,-0.1225,0.1476,-0.2117,0.5000,0.4000
40.5300,-0.4526,-21.5100,31.1928,-13.0215,0.1228,-0.1228,0.1123,-0.1177,0.5000,0.4000
40.5400,-0.4526,5.2844,31.1928,-13.0215,0.1233,-0.1233,0.1123,-0.1135,0.5000,0.4000
40.5500,-0.2218,23.5950,30.9785,-24.1299,0.1237,-0.1237,-0.0414,-0.1702,0.5000,0.4000
40.5600,-0.0076,16.9421,30.2864,-39.2056,0.1237,-0.1237,0.0672,-0.1336,0.5000,0.4000
40.5700,0.0583,3.7585,29.7261,-60.8121,0.1234,-0.1234,0.0484,-0.1427,0.5000,0.4000
40.5800,0.1792,17.9797,29.1658,-50.8633,0.1227,-0.1227,0.0757,-0.1318,0.5000,0.4000
40.5900,0.5472,11.5710,28.6604,-52.9996,0.1211,-0.1211,0.0719,-0.1147,0.5000,0.4000
40.6000,0.5472,11.5710,28.0232,-65.5728,0.1204,-0.1204,0.1076,-0.0781,0.5000,0.4000
40.6100,0.6571,9.1296,28.0232,-65.5728,0.1186,-0.1186,0.0757,-0.1318,0.5000,0.4000
40.6200,0.7724,10.1672,26.4522,-84.1885,0.1141,-0.1141,0.1006,-0.1238,0.5000,0.4000
40.6300,0.9098,12.3645,25.3755,-95.0528,0.1111,-0.1111,0.0837,-0.1238,0.5000,0.4000
40.6400,1.0691,13.0969,24.2604,-106.0391,0.1078,-0.1078,0.0564,-0.0982,0.5000,0.4000
40.6500,1.4536,18.3459,23.2387,-99.3253,0.1024,-0.1024,0.1772,-0.0994,0.5000,0.4000
40.6600,1.7557,28.9661,22.3872,-77.9630,0.0978,-0.0978,0.1349,-0.0763,0.5000,0.4000
40.6700,1.7557,28.9661,21.8159,-50.3140,0.0953,-0.0953,0.1654,-0.0610,0.5000,0.4000
40.6800,2.2721,46.4221,21.8159,-50.3140,0.0903,-0.0903,0.0790,-0.0933,0.5000,0.4000
40.6900,2.7774,38.4265,20.5910,-92.1231,0.0778,-0.0778,0.0968,-0.0549,0.5000,0.4000
40.7000,3.2114,39.5251,19.2232,-143.5147,0.0702,-0.0702,0.1062,-0.0580,0.5000,0.4000
40.7100,3.7223,49.9011,19.2232,-143.5147,0.0663,-0.0663,0.0978,-0.0134,0.5000,0.4000
40.7200,4.3814,65.9534,16.1195,-146.4444,0.0534,-0.0534,0.1537,-0.0671,0.5000,0.4000
40.7300,6.4084,124.9744,14.7792,-127.5235,0.0430,-0.0430,0.1133,0.0409,0.5000,0.4000
40.7400,6.4084,124.9744,13.5707,-118.1851,0.0390,-0.0390,0.0719,-0.0244,0.5000,0.4000
40.7500,8.3475,209.6912,13.5707,-118.1851,0.0305,-0.0305,0.0945,-0.0214,0.5000,0.4000
40.7600,10.5722,201.1462,13.5707,-118.1851,0.0265,-0.0265,0.0945,-0.0366,0.5000,0.4000
40.7700,11.9895,124.4250,13.5707,-118.1851,0.0225,-0.0225,0.0672,-0.0031,0.5000,0.4000
40.7800,11.9895,124.4250,11.4338,-97.2501,0.0003,-0.0003,0.0672,0.0012,0.5000,0.4000
40.7900,14.8899,158.8489,8.4785,-112.5089,-0.0126,0.0126,0.0024,0.0366,0.5000,0.4000
40.8000,14.8899,158.8489,7.2810,-119.8331,-0.0166,0.0166,-0.0103,-0.0061,0.5000,0.4000
40.8100,16.7191,190.1599,6.0560,-120.5045,-0.0322,0.0322,-0.0103,-0.0195,0.5000,0.4000
40.8200,20.2182,152.6843,6.0560,-120.5045,-0.0374,0.0374,-0.0780,0.0427,0.5000,0.4000
40.8300,21.4047,106.5417,4.9080,-113.4854,-0.0482,0.0482,-0.0390,0.0671,0.5000,0.4000
