elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
1.0900,0.0728,0.9052,0.1748,0.5981,-0.0508,0.0519
1.1002,0.0783,0.8441,0.1748,0.5981,-0.0508,0.0519
1.1101,0.0838,0.8441,0.1748,0.6592,-0.0080,0.0073
1.1200,0.0838,0.8441,0.1803,0.6592,-0.0080,0.0073
1.1300,0.0838,0.8441,0.1858,0.7812,-0.0080,0.0073
1.1402,0.0948,0.6000,0.1913,0.5371,-0.0080,0.0305
1.1500,0.0893,-0.1935,0.1913,0.5371,-0.0080,0.0305
1.1600,0.0563,-0.1935,0.2023,0.8423,-0.0291,0.0256
1.1700,0.0453,-0.1935,0.2078,0.7202,-0.0291,0.0256
1.1802,0.0289,-0.1935,0.2078,0.5981,-0.0291,0.0256
1.1900,0.0289,-0.1935,0.2078,0.5981,-0.0508,0.0305
1.2001,0.0179,-0.1935,0.2132,0.5981,-0.0508,0.0305
1.2100,0.0014,-0.1935,0.2187,0.7812,-0.0141,0.0031
1.2201,-0.0206,-0.1935,0.2242,0.7812,-0.0141,0.0031
1.2302,-0.0371,-0.1935,0.2297,0.5981,-0.0080,0.0519
1.2400,-0.0480,-0.1935,0.2407,0.5981,-0.0080,0.0519
1.2500,-0.0590,-0.1935,0.2462,0.5981,-0.0080,0.0348
1.2603,-0.0590,-0.1935,0.2517,0.5981,-0.0080,0.0348
1.2700,-0.0590,-0.1935,0.2517,0.5981,-0.0235,0.0256
1.2800,-0.0975,-0.1935,0.2682,0.5981,-0.0235,0.0256
1.2901,-0.1085,-0.1935,0.2737,0.5981,-0.0141,0.0256
1.3001,-0.1194,-0.1935,0.2847,0.5981,-0.0141,0.0256
1.3100,-0.1304,-0.1935,0.2901,0.5981,-0.0291,0.0476
1.3201,-0.1414,-0.1935,0.2956,0.5981,-0.0291,0.0476
1.3300,-0.1414,-0.1935,0.3066,0.5981,-0.0447,0.0244
1.3400,-0.1524,-0.1935,0.3121,0.5981,-0.0447,0.0244
1.3500,-0.1634,-0.9869,0.3176,0.5981,-0.0447,0.0244
1.3600,-0.1909,-1.4142,0.3176,0.5981,-0.0447,0.0244
1.3700,-0.2128,-1.8414,0.3341,0.5981,-0.0291,0.0348
1.3804,-0.2183,-0.4376,0.3396,0.5981,-0.0291,0.0348
1.3902,-0.2183,-0.4376,0.3451,0.5981,-0.0353,0.0256
1.4002,-0.2128,0.0507,0.3506,0.5981,-0.0353,0.0256
1.4101,-0.2073,-0.1324,0.3561,0.5981,-0.0353,0.0256
1.4200,-0.2018,0.2338,0.3561,0.5981,-0.0353,0.0256
1.4301,-0.1909,-0.1935,0.3725,0.5981,-0.0291,0.0476
1.4402,-0.1964,-0.4987,0.3780,0.5981,-0.0291,0.0476
1.4500,-0.2018,-0.8038,0.3835,0.5981,-0.0141,0.0305
1.4600,-0.2128,-0.6818,0.3835,0.5981,-0.0141,0.0305
1.4700,-0.2128,-0.6818,0.3890,0.5981,-0.0353,0.0305
1.4800,-0.2183,-0.6818,0.3945,0.5981,-0.0353,0.0305
1.4900,-0.2238,-0.5597,0.4110,0.5981,-0.0174,0.0348
1.5000,-0.2293,-0.6207,0.4165,0.5981,-0.0174,0.0348
