elapsed_s,left_position_rad,right_position_rad,left_command_torque_nm,right_command_torque_nm,left_actual_torque_nm,right_actual_torque_nm
24.5400,0.0433350,0.7911506,-2.1428,2.1428,-2.0468,2.0453
24.5500,0.0199418,0.7834807,-2.1931,2.1931,-2.0685,2.0453
24.5600,-0.0157233,0.7704419,-2.2441,2.2441,-2.1427,2.1301
24.5700,-0.0395000,0.7612380,-2.2890,2.2890,-2.1841,2.1850
24.5800,-0.0740146,0.7470487,-2.3323,2.3323,-2.2696,2.2253
24.5900,-0.0958738,0.7366943,-2.3718,2.3718,-2.2527,2.2741
24.6000,-0.1277039,0.7209710,-2.4074,2.4074,-2.3829,2.3406
24.6100,-0.1484126,0.7102332,-2.4412,2.4412,-2.3876,2.3650
24.6200,-0.1790923,0.6925923,-2.4719,2.4719,-2.4778,2.4187
24.6300,-0.1990340,0.6818545,-2.5031,2.5031,-2.4553,2.4553
24.6400,-0.2285631,0.6715001,-2.5313,2.5313,-2.5225,2.4662
24.6500,-0.2488884,0.6557768,-2.5588,2.5588,-2.5310,2.4632
24.6600,-0.2776505,0.6400535,-2.5837,2.5837,-2.5676,2.5352
24.6700,-0.2975923,0.6296991,-2.6044,2.6044,-2.5841,2.5888
24.6800,-0.3252039,0.6166603,-2.6222,2.6222,-2.6231,2.5693
24.6900,-0.3436117,0.6066894,-2.6356,2.6356,-2.6033,2.6139
24.7000,-0.3712234,0.5917331,-2.6462,2.6462,-2.6245,2.6108
24.7100,-0.3880971,0.5821458,-2.6518,2.6518,-2.6682,2.6200
24.7200,-0.4122573,0.5668059,-2.6540,2.6540,-2.6743,2.6431
24.7300,-0.4275972,0.5572186,-2.6497,2.6497,-2.6635,2.6444
24.7400,-0.4486894,0.5422622,-2.6408,2.6408,-2.6884,2.6535
24.7500,-0.4617282,0.5311409,-2.6224,2.6224,-2.6767,2.6322
24.7600,-0.4805195,0.5154176,-2.5999,2.5999,-2.6494,2.6273
24.7700,-0.4916409,0.5046797,-2.5669,2.5669,-2.6743,2.6596
24.7800,-0.5065972,0.4889564,-2.5276,2.5276,-2.6456,2.5846
24.7900,-0.5150341,0.4778350,-2.4805,2.4805,-2.5639,2.5535
24.8000,-0.5265389,0.4617282,-2.4264,2.4264,-2.5629,2.5400
24.8100,-0.5330583,0.4517573,-2.3643,2.3643,-2.4623,2.4711
24.8200,-0.5411118,0.4368010,-2.2953,2.2953,-2.4078,2.4553
24.8300,-0.5464807,0.4268302,-2.2203,2.2203,-2.3618,2.3052
24.8400,-0.5522331,0.4118738,-2.1388,2.1388,-2.3072,2.2991
24.8500,-0.5545341,0.4045874,-2.0490,2.0490,-2.2353,2.1637
24.8600,-0.5568351,0.3930826,-1.9616,1.9616,-2.1582,2.1686
24.8700,-0.5572186,0.3850292,-1.8614,1.8614,-2.0468,2.0392
24.8800,-0.5576020,0.3716069,-1.7625,1.7625,-1.9594,1.9795
24.8900,-0.5572186,0.3639370,-1.6556,1.6556,-1.8791,1.8764
24.9000,-0.5549176,0.3528156,-1.5484,1.5484,-1.7606,1.7690
24.9100,-0.5530001,0.3455292,-1.4329,1.4329,-1.6732,1.6525
24.9200,-0.5491651,0.3351748,-1.3152,1.3152,-1.5524,1.5695
24.9300,-0.5449467,0.3290389,-1.2003,1.2003,-1.4706,1.4359
24.9400,-0.5380438,0.3190680,-1.0784,1.0784,-1.3146,1.3341
24.9500,-0.5326748,0.3113981,-0.9559,0.9559,-1.1853,1.2285
24.9600,-0.5227039,0.3021942,-0.8296,0.8296,-1.0697,1.0809
24.9700,-0.5146506,0.2960583,-0.7054,0.7054,-0.9997,0.9553
24.9800,-0.5012282,0.2857039,-0.5769,0.5769,-0.8766,0.8320
24.9900,-0.4912574,0.2788010,-0.4476,0.4476,-0.6660,0.7387
25.0000,-0.4747671,0.2703641,-0.3185,0.3185,-0.6138,0.5819
25.0100,-0.4624952,0.2669127,-0.1952,0.1952,-0.4780,0.4709
25.0200,-0.4456214,0.2634612,-0.0653,0.0653,-0.3440,0.3056
25.0300,-0.4341166,0.2611602,0.0604,-0.0604,-0.1490,0.1915
25.0400,-0.4199272,0.2561748,0.1887,-0.1887,-0.0165,0.0549
25.0500,-0.4111069,0.2534903,0.3174,-0.3174,0.0555,-0.0580
25.0600,-0.3988350,0.2519563,0.4377,-0.4377,0.1678,-0.1934
25.0700,-0.3896311,0.2511894,0.5624,-0.5624,0.3182,-0.3392
25.0800,-0.3746748,0.2488884,0.6847,-0.6847,0.4531,-0.4294
25.0900,-0.3666214,0.2477379,0.8005,-0.8005,0.6387,-0.5618
25.1000,-0.3581845,0.2477379,0.9177,-0.9177,0.6768,-0.6619
25.1100,-0.3516651,0.2500389,1.0292,-1.0292,0.7830,-0.7692
25.1200,-0.3405437,0.2573253,1.1409,-1.1409,0.9419,-0.8827
25.1300,-0.3309564,0.2657622,1.2501,-1.2501,1.0566,-0.9888
25.1400,-0.3183010,0.2857039,1.3565,-1.3565,1.1369,-1.1517
25.1500,-0.3117816,0.3006603,1.4545,-1.4545,1.3522,-1.2761
25.1600,-0.3071797,0.3156165,1.5545,-1.5545,1.3959,-1.3542
25.1700,-0.3048787,0.3390098,1.6453,-1.6453,1.4800,-1.4939
25.1800,-0.3029612,0.3581845,1.7372,-1.7372,1.5284,-1.5403
25.1900,-0.3014272,0.3907816,1.8253,-1.8253,1.6741,-1.6568
25.2000,-0.2972088,0.4145583,1.9097,-1.9097,1.7569,-1.7873
25.2100,-0.2945243,0.4502234,1.9871,-1.9871,1.8161,-1.7873
25.2200,-0.2891554,0.4740001,2.0617,-2.0617,1.9251,-1.8825
25.2300,-0.2849369,0.5108156,2.1324,-2.1324,1.9914,-2.0423
25.2400,-0.2768835,0.5480146,2.2009,-2.2009,2.0656,-2.0606
25.2500,-0.2699806,0.5725583,2.2621,-2.2621,2.1606,-2.1618
