timestamp,left_angle_rad,left_angular_velocity_rad_s,right_angle_rad,right_angular_velocity_rad_s,left_raw_tcn_nm,right_raw_tcn_nm,left_cmd_nm,right_cmd_nm,left_actual_nm,right_actual_nm,teensy_seq
1.160000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,0.004700,-0.007320,563
1.170000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,0.015040,0.010370,564
1.180000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,0.015040,-0.024400,565
1.190000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,-0.021150,0.010370,566
1.200000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,-0.026790,-0.016470,567
1.210000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,0.000000,-0.016470,568
1.220000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,0.036660,-0.006100,569
1.230000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,0.000000,0.010370,570
1.240000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,0.000000,0.030500,571
1.250000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,-0.015040,-0.034770,572
1.260000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,-0.021150,0.030500,573
1.270000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,0.000000,-0.007320,574
1.280000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,0.000000,0.012200,575
1.290000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,0.015040,0.028670,576
1.300000,0.001166305,-0.000153732,0.008746413,-0.009283780,nan,nan,0.000000,0.000000,0.019740,0.012200,577
1.310000,-0.001860891,-0.021720742,0.008658917,-0.008127001,nan,nan,0.000000,0.000000,0.015040,0.012200,578
1.320000,-0.001969139,-0.021345844,0.008650681,-0.008218515,nan,nan,0.000000,0.000000,-0.041360,0.012200,579
1.330000,-0.002302151,-0.005741775,0.008650681,-0.008940710,nan,nan,0.000000,0.000000,-0.011750,0.012200,580
1.340000,-0.002234760,-0.004062051,0.008550395,-0.014561081,nan,nan,0.000000,0.000000,0.015040,-0.006100,581
1.350000,-0.002201866,-0.002965565,0.008363059,-0.011761087,nan,nan,0.000000,0.000000,0.003290,-0.021350,582
1.360000,-0.002092021,-0.001373107,0.008458933,-0.005022722,nan,nan,0.000000,0.000000,-0.002350,0.027450,583
1.370000,-0.002092021,-0.001373107,0.008458933,-0.005022722,nan,nan,0.000000,0.000000,-0.049350,0.012200,584
1.380000,-0.002092021,-0.001373107,0.008458933,-0.005022722,nan,nan,0.000000,0.000000,-0.005640,0.012200,585
1.390000,-0.000597588,0.023979617,0.008458933,-0.008385324,nan,nan,0.000000,0.000000,0.011750,0.007320,586
1.400000,-0.000597588,0.023979617,0.008458933,-0.008385324,nan,nan,0.000000,0.000000,-0.022090,-0.012200,587
1.410000,-0.000597588,0.023979617,0.008458933,-0.008385324,nan,nan,0.000000,0.000000,-0.047000,0.009150,588
1.420000,-0.000294587,0.024085629,0.008320166,-0.010937721,nan,nan,0.000000,0.000000,0.014100,-0.019520,589
1.430000,-0.000203516,0.024085629,0.008267185,-0.005030233,nan,nan,0.000000,0.000000,0.004700,0.006100,590
1.440000,-0.000203516,0.024085629,0.008267185,-0.005030233,nan,nan,0.000000,0.000000,0.002350,0.018300,591
1.450000,-0.000203516,0.024085629,0.008267185,-0.005030233,nan,nan,0.000000,0.000000,-0.010340,0.003050,592
1.460000,-0.000203516,0.024085629,0.008267185,-0.005030233,nan,nan,0.000000,0.000000,0.000000,-0.028670,593
1.470000,0.001795936,0.055788801,0.008267185,-0.005782931,nan,nan,0.000000,0.000000,0.014100,0.001220,594
1.480000,0.002595815,0.039102113,0.008240449,-0.009283780,nan,nan,0.000000,0.000000,0.018800,0.004270,595
1.490000,0.005999349,0.042139321,0.008267185,-0.009878087,nan,nan,0.000000,0.000000,0.014100,0.025620,596
1.500000,0.005999349,0.042139321,0.008267185,-0.009878087,nan,nan,0.000000,0.000000,-0.005640,-0.003050,597
1.510000,0.006560635,0.026259897,0.008169108,-0.007153251,nan,nan,0.000000,0.000000,0.014100,-0.003050,598
1.520000,0.006560635,0.026259897,0.008169108,-0.007153251,nan,nan,0.000000,0.000000,0.034310,0.009150,599
1.530000,0.006560635,0.026259897,0.008169108,-0.007153251,nan,nan,0.000000,0.000000,-0.003290,0.012200,600
1.540000,0.006560635,0.026259897,0.008169108,-0.007153251,nan,nan,0.000000,0.000000,-0.030550,-0.033550,601
1.550000,0.006560635,0.026259897,0.008169108,-0.007153251,nan,nan,0.000000,0.000000,-0.003290,-0.036600,602
1.560000,0.006560635,0.026259897,0.008169108,-0.007153251,nan,nan,0.000000,0.000000,-0.041360,-0.010370,603
1.570000,0.006560635,0.026259897,0.008169108,-0.007153251,nan,nan,0.000000,0.000000,-0.010340,0.016470,604
1.580000,0.006560635,0.026259897,0.008169108,-0.007153251,nan,nan,0.000000,0.000000,0.031490,-0.031720,605
1.590000,0.006560635,0.026259897,0.008169108,-0.007153251,nan,nan,0.000000,0.000000,0.018800,0.010370,606
1.600000,0.006560635,0.026259897,0.008169108,-0.007153251,nan,nan,0.000000,0.000000,-0.015040,-0.010370,607
1.610000,0.006560635,0.026259897,0.008169108,-0.007153251,nan,nan,0.000000,0.000000,0.041360,0.018300,608
1.620000,0.006560635,0.026259897,0.008169108,-0.007153251,nan,nan,0.000000,0.000000,-0.039010,-0.018300,609
