elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
35.5302,19.0895,-52.2940,6.3117,49.5700,-0.7844,0.7460
35.5408,18.5237,-45.7022,7.3060,19.5407,-0.7144,0.7003
35.5500,18.5237,-45.7022,7.7015,19.3576,-0.7144,0.7003
35.5601,18.5237,-45.7022,8.1959,30.7101,-0.0306,-0.0031
35.5703,17.7162,-38.0118,9.7284,72.7634,-0.0306,-0.0031
35.5800,17.3152,-39.1104,10.7227,89.6091,0.1607,-0.2257
35.5900,16.9142,-38.0118,10.7227,89.6091,0.1607,-0.2257
35.6002,16.9142,-38.0118,11.8159,103.1589,0.1607,-0.2257
35.6104,16.1561,-36.4859,12.9969,114.8166,0.1607,-0.2257
35.6200,15.6947,-40.2701,15.4413,117.0139,0.3088,-0.2593
35.6301,15.2003,-44.4815,15.4413,117.0139,0.3088,-0.2593
35.6400,14.6839,-48.6929,17.7540,106.2717,0.2754,-0.2916
35.6500,14.1676,-48.6929,18.8141,99.5578,0.2754,-0.2916
35.6601,13.6622,-49.1812,18.8141,99.5578,0.7276,-0.7369
35.6700,13.1294,-54.4302,19.6766,87.9611,0.7276,-0.7369
35.6800,11.9703,-61.9986,19.6766,87.9611,1.6046,-1.6415
35.6900,11.9703,-61.9986,20.5665,82.2238,1.6046,-1.6415
35.7000,11.3661,-65.1724,23.2966,90.6467,1.6046,-1.6415
35.7105,10.7673,-66.2711,24.1425,84.6042,1.6046,-1.6415
35.7200,9.5973,-66.1490,24.9940,84.9094,1.8377,-1.9685
35.7300,8.9546,-61.9986,24.9940,84.9094,1.8377,-1.9685
35.7400,8.9546,-61.9986,25.9223,95.1022,1.8377,-1.9685
35.7500,7.9988,-39.8428,26.9385,106.1496,1.8377,-1.9685
35.7600,7.9988,-39.8428,26.9385,106.1496,2.1202,-2.1637
35.7700,7.6362,-35.5093,26.9385,106.1496,2.1202,-2.1637
35.7800,7.3341,-38.5611,28.9161,96.2619,2.1512,-2.1637
35.7900,6.9990,-41.4297,31.6022,91.6843,2.1512,-2.1637
35.8000,6.6804,-37.5845,31.6022,91.6843,2.1512,-2.1637
35.8104,6.1805,-27.8799,31.6022,91.6843,2.1512,-2.1637
35.8202,6.1805,-27.8799,31.6022,91.6843,2.5958,-2.5858
35.8300,6.1805,-27.8799,31.6022,91.6843,2.5958,-2.5858
35.8400,5.9059,-16.7105,33.4809,88.9377,2.7570,-2.8072
35.8500,5.8674,-10.3629,35.7715,61.6550,2.7570,-2.8072
35.8606,5.9059,-3.4659,36.1011,-9.7562,2.8708,-2.8347
35.8700,6.0047,2.3325,36.1011,-9.7562,2.8708,-2.8347
35.8800,6.1640,6.4218,35.7056,-47.3538,2.8708,-2.8347
35.8900,6.1640,6.4218,34.8542,-92.3978,2.8708,-2.8347
35.9001,6.1640,6.4218,32.0417,-159.4144,2.8374,-2.8164
35.9100,6.2574,-4.5035,30.1465,-189.3216,2.8374,-2.8164
35.9200,6.1366,-13.7198,28.1196,-187.9178,2.8374,-2.8164
35.9300,5.9883,-12.6822,26.3563,-153.5550,2.8374,-2.8164
35.9400,6.0926,14.4174,26.3563,-153.5550,3.2693,-3.2129
35.9500,6.2684,19.4223,24.9170,-119.9857,3.2693,-3.2129
35.9600,6.2684,19.4223,23.8788,-89.1019,3.4822,-3.5014
35.9700,6.5266,28.5776,22.8736,-25.8694,3.4822,-3.5014
35.9800,6.9001,39.7470,22.8736,-25.8694,3.4822,-3.5014
35.9900,6.9001,39.7470,21.5882,-73.1107,3.4822,-3.5014
36.0000,7.7680,46.3998,20.5610,-106.2527,3.5212,-3.5722
36.0102,8.7843,54.2123,20.5610,-106.2527,3.5212,-3.5722
36.0201,9.3171,53.7241,19.4898,-106.1917,3.4775,-3.4569
36.0302,9.8060,48.3530,18.4955,-91.0550,3.4775,-3.4569
36.0400,9.8060,48.3530,17.1058,-55.1053,3.4503,-3.4306
36.0500,10.2400,42.8598,16.6169,-56.0818,3.4503,-3.4306
36.0600,10.6575,41.7001,15.9961,-67.1292,2.4031,-2.3924
36.0701,11.0804,47.0102,15.1777,-72.3172,2.4031,-2.3924
36.0805,12.2340,63.2455,15.1777,-72.3172,1.7334,-1.7214
36.0902,12.9206,68.9828,15.1777,-72.3172,1.7334,-1.7214
36.1000,13.7556,87.5986,13.8868,-47.3538,1.3122,-1.3713
36.1100,13.7556,87.5986,12.8211,-38.3206,1.3122,-1.3713
36.1200,14.7554,101.1484,12.2388,-43.2034,1.4091,-1.4018
36.1301,14.7554,101.1484,12.2388,-43.2034,1.4091,-1.4018
36.1400,18.1611,122.7548,12.2388,-43.2034,1.0801,-1.0626
36.1501,19.3586,117.5058,11.0138,-47.9031,1.0801,-1.0626
36.1600,20.4682,108.6557,10.3492,-47.9642,0.3074,-0.3434
36.1700,21.5174,103.2846,9.6515,-50.5276,0.3074,-0.3434
36.1805,21.5174,103.2846,8.9594,-55.2884,0.3074,-0.3434
36.1900,21.5174,103.2846,8.2947,-57.3636,0.3074,-0.3434
36.2000,23.4565,91.1996,6.9489,-59.3777,0.2472,-0.1976
36.2100,24.9177,77.5278,6.2787,-60.4764,0.2472,-0.1976
36.2200,25.6428,72.7060,6.2787,-60.4764,-0.7360,0.7460
36.2300,26.3240,68.4946,5.6031,-63.3450,-0.7360,0.7460
36.2400,26.3240,68.4946,5.6031,-63.3450,-0.7041,0.7155
36.2500,26.9667,66.1752,3.8068,-57.9129,-0.7041,0.7155
36.2600,27.6039,66.8466,3.2960,-53.2742,-0.7041,0.7155
36.2700,28.2630,70.1425,2.7961,-49.4901,-0.7041,0.7155
36.2800,28.9387,73.1332,2.3127,-45.4007,-1.3926,1.4170
36.2901,30.4164,85.3403,2.3127,-45.4007,-1.3926,1.4170
36.3000,31.2623,94.3735,1.8513,-44.1190,-1.5440,1.5000
36.3100,32.1742,100.9042,1.4667,-38.2596,-1.5440,1.5000
36.3201,32.1742,100.9042,0.8954,-34.7806,-2.3166,2.4199
36.3300,33.1355,105.6039,0.6153,-31.4236,-2.3166,2.4199
36.3400,33.1355,105.6039,0.2582,-30.2029,-2.4327,2.4156
36.3500,35.2394,107.3740,-0.0878,-29.7757,-2.4327,2.4156
36.3600,36.5083,42.9208,-0.0878,-29.7757,-2.4327,2.4156
36.3700,36.7280,20.0327,-0.3900,-24.8929,-2.4327,2.4156
36.3800,36.7720,3.3701,-0.6481,-21.6580,-2.7180,2.7444
36.3900,36.7720,3.3701,-1.0052,-21.9632,-2.7180,2.7444
36.4002,36.5907,-20.9830,-1.0052,-21.9632,-2.9746,3.0006
36.4100,36.0578,-55.1016,-1.0327,-12.8690,-2.9746,3.0006
36.4201,35.1515,-95.7510,-0.9612,-7.2537,-2.9051,2.9225
36.4300,32.1302,-170.3970,-0.9612,-7.2537,-2.9051,2.9225
36.4400,32.1302,-170.3970,-1.0217,-5.5447,-2.7039,2.6968
36.4500,28.9387,-130.6631,-1.1151,-9.8782,-2.7039,2.6968
36.4600,28.9387,-130.6631,-1.1480,-4.9344,-2.7039,2.6968
36.4700,27.8456,-100.6339,-0.3735,44.7482,-2.7039,2.6968
36.4802,26.8183,-101.9766,0.3736,59.1525,-1.8932,1.9239
36.4900,24.7749,-76.5250,1.2250,68.9792,-1.8932,1.9239
36.5000,24.7749,-76.5250,1.2250,68.9792,-1.5651,1.5860
36.5100,24.7749,-76.5250,2.1094,72.6413,-1.5651,1.5860
36.5200,23.7202,-53.5757,2.9499,66.4767,-1.3536,1.3371
36.5306,23.0061,-70.0552,4.6692,68.7350,-1.3536,1.3371
36.5400,22.2590,-71.2149,4.6692,68.7350,-1.0114,0.8998
36.5500,21.6218,-58.2144,6.2842,57.0773,-1.0114,0.8998
36.5600,21.1000,-48.9981,7.0643,57.4435,-0.7548,0.7875
36.5701,20.5122,-48.9371,7.0643,57.4435,-0.7548,0.7875
36.5805,19.9684,-51.9888,7.8168,58.1760,-0.3690,0.3514
36.5903,18.8368,-41.1856,8.4650,50.1804,-0.3690,0.3514
36.6000,18.8368,-41.1856,9.0473,42.9782,0.0291,-0.1238
36.6105,18.4413,-35.9366,9.6406,45.6027,0.0291,-0.1238
36.6202,18.0128,-35.9366,11.2446,74.5334,0.6792,-0.6338
36.6300,17.5679,-39.4766,12.2718,91.9284,0.6792,-0.6338
36.6400,16.7274,-34.8990,12.2718,91.9284,0.6933,-0.6570
36.6500,16.3209,-39.4156,12.2718,91.9284,0.6933,-0.6570
36.6601,15.8595,-46.0074,14.4855,111.0934,0.7135,-0.7662
36.6701,15.8595,-46.0074,16.7158,106.0886,0.7135,-0.7662
36.6800,15.3376,-51.3785,17.8528,107.0651,0.9442,-0.9486
36.6901,14.7938,-53.3316,18.9680,102.1823,0.9442,-0.9486
36.7000,14.2720,-50.5240,20.0007,92.1725,1.3169,-1.3036
