elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
1.9900,4.8192,-0.8813,1.0315,-1.8768,0.3727,-0.4038
2.0002,4.8247,2.0483,1.0480,0.2594,0.3727,-0.4038
2.0100,4.8247,-0.4541,1.0810,2.0294,0.3727,-0.4038
2.0200,4.7972,-3.0786,1.1139,0.8087,0.3901,-0.3532
2.0300,4.7643,-3.5059,1.1194,-1.8768,0.3901,-0.3532
2.0400,4.7148,-5.3369,1.1194,-2.3041,0.3713,-0.4020
2.0500,4.6269,-7.5342,1.1414,-0.4120,0.3878,-0.4282
2.0600,4.5885,-0.5151,1.1853,0.8698,0.3878,-0.4282
2.0703,4.6269,3.5132,1.2293,1.0529,0.3878,-0.4282
2.0801,4.6269,3.5132,1.2293,1.0529,0.3892,-0.4038
2.0900,4.6214,-0.2100,1.2677,0.8698,0.4070,-0.4020
2.1001,4.6214,-0.2100,1.3501,1.9684,0.4070,-0.4020
2.1101,4.6654,-6.1304,1.4710,4.2877,0.3643,-0.4282
2.1200,4.6654,-6.1304,1.4710,4.2877,0.3643,-0.4282
2.1300,4.4951,-7.5952,1.5204,3.3112,0.3643,-0.4282
2.1400,4.4127,-7.8394,1.5589,2.0294,0.4070,-0.3788
2.1505,4.2369,-15.1025,1.5918,2.5787,0.3915,-0.4020
2.1600,4.0776,-9.0601,1.6303,3.3112,0.3915,-0.4020
2.1700,3.9897,-2.5903,1.6632,2.0294,0.3915,-0.4020
2.1800,3.9293,-2.5903,1.7017,2.3956,0.4070,-0.3788
2.1902,3.8469,-7.1069,1.7456,3.6163,0.3784,-0.4038
2.2000,3.7645,-9.2432,1.7951,3.4332,0.3784,-0.4038
2.2100,3.6711,-12.4170,1.7951,3.4332,0.3784,-0.4038
2.2200,3.6382,-7.2290,1.7951,3.4332,0.3784,-0.4038
2.2300,3.6436,-9.1211,1.7951,3.4332,0.3784,-0.4038
2.2400,3.5393,-22.6099,1.8445,3.4332,0.4094,-0.4514
2.2501,3.3855,-21.8774,1.8445,3.4332,0.4094,-0.4514
2.2600,3.3196,-10.6470,1.8995,3.1281,0.3878,-0.4038
2.2700,3.3196,-10.6470,1.8995,3.1281,0.3878,-0.4038
2.2800,3.3196,-10.6470,1.8995,3.1281,0.3878,-0.4038
2.2900,3.2426,-13.8208,2.0423,6.5460,0.3878,-0.4038
2.3000,3.0009,-5.8252,2.4982,11.6730,0.3986,-0.4282
2.3101,2.9790,-4.5435,2.4982,11.6730,0.3807,-0.3788
2.3205,2.8416,-13.2104,2.8772,6.4850,0.3807,-0.3788
2.3300,2.7098,-7.0459,2.9981,10.9406,0.3807,-0.3788
2.3402,2.7098,-7.0459,2.9981,10.9406,0.3845,-0.3788
2.3501,2.4297,-10.0366,3.3277,13.1378,0.3845,-0.3788
2.3600,2.3418,-5.7642,3.3277,13.1378,0.3440,-0.3776
2.3700,2.2704,-5.5811,3.6133,11.9781,0.3440,-0.3776
2.3800,2.2044,-6.1304,3.6133,11.9781,0.3915,-0.3788
2.3900,2.2044,-6.1304,3.6133,11.9781,0.3915,-0.3788
2.4006,2.2044,-6.1304,3.9649,17.1661,0.4033,-0.4038
2.4100,2.1330,-7.1069,4.4318,20.8893,0.4033,-0.4038
2.4200,1.9243,-5.0928,4.6460,17.8986,0.3798,-0.3562
2.4300,1.9243,-5.0928,4.8603,18.3868,0.3798,-0.3562
2.4401,1.6661,-13.4546,5.0965,20.5841,0.3798,-0.3562
2.4500,1.4903,-13.8818,5.3601,23.3307,0.3798,-0.3562
2.4600,1.3365,-11.0742,5.9644,28.2135,0.3878,-0.4020
2.4700,1.1992,-11.1353,5.9644,28.2135,0.3774,-0.3532
2.4803,1.0728,-9.8535,6.2830,27.6642,0.3774,-0.3532
2.4900,1.0728,-9.8535,6.5796,26.0162,0.3774,-0.3532
2.5001,0.7707,-13.0884,6.8982,29.8615,0.3995,-0.3562
2.5100,0.7707,-13.0884,7.2882,37.1857,0.3995,-0.3562
2.5200,0.4906,-8.0225,7.7497,43.3502,0.3821,-0.3300
2.5300,0.3917,-6.3745,8.1946,39.9933,0.3690,-0.3849
2.5400,0.3917,-6.3745,8.5187,26.3824,0.3690,-0.3849
2.5501,0.1445,-9.7314,8.6890,14.7247,0.3690,-0.3849
2.5600,0.0237,-9.4873,8.8099,13.5651,0.3751,-0.4111
2.5703,-0.1192,-12.6001,8.9856,20.0958,0.3751,-0.4111
2.5800,-0.3004,-16.2622,8.9856,20.0958,0.3605,-0.3623
2.5900,-0.4652,-13.9429,8.9856,20.0958,0.3605,-0.3623
2.6001,-0.5916,-12.0508,9.3647,13.9923,0.3605,-0.3623
2.6100,-0.7399,-13.8208,9.6228,10.9406,0.3605,-0.3623
2.6200,-0.8937,-14.2480,9.7052,8.3771,0.3972,-0.3697
2.6300,-1.0255,-12.1118,9.7766,8.1329,0.3972,-0.3697
2.6400,-1.1244,-10.0977,9.8481,8.3160,0.3798,-0.4343
2.6500,-1.2453,-14.3091,9.9195,7.4615,0.3986,-0.3989
